"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
866000																																											3342	0	40000	345	91647	true	2997	0	0	0	0	0	26304	6	345	0	true	162746	1647	0	70000	20000	0	0	90000	1647	0	0	0	0	1647	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.gfnational.com	
866055																																											0	3483	0	0	0	true	0	3008	0	445	0	30	128	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.justinstbank.com	
866121																																											238	698	1250	132	12111	true	106	0	63	197	0	438	312	0	182	0	true	0	0	0	1319	8292	2500	0	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mcsbank.com	
866251																																											0	71	0	0	0	false	0	0	0	71	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
866859																																											0	1975	0	0	3000	true	0	1095	0	880	0	0	0	0	0	0	false	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bocokla.com	
867258																																											0	170	0	0	6000	true	0	0	0	0	0	170	1886	2	0	0	false	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mercbk.com	
867632	0	2243	3000	0	7500	true	0	879	1	0	0	false	0	0	3000	4500	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					7500			0	0	21	0	2222								0										0		false	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0					http://www.intlfinancebank.com	
867650																																											3678	7412	0	0	2287	true	3678	0	0	7412	0	0	636	1	0	0	true	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7412	0	0	0	0	www.pinnbanktx.com	
867856																																											0	8215	2500	0	2500	true	0	5391	0	274	0	2550	24	0	0	0	false	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.csbnet.net	
867940																																											0	0	0	0	0	true	0	0	0	0	0	0	2134	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbmapleton.com	
868059																																											0	689	0	0	0	true	0	0	50	0	0	639	764	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ssbwarroad.com	
868068																																											0	0	0	0	0	true	0	0	0	0	0	0	1408	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firsttexasbank-rr.com	
868442																																											522	28	0	0	0	true	522	28	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mansonbank.com	
868844																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.peoples-savings-bank.com	
868956																																											0	790	0	0	425	true	0	0	0	754	0	36	1574	1	0	0	true	0	0	0	0	0	0	425	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://fnb-buffalo.com	
869346																																											737	361	400	0	3279	true	737	215	0	146	0	0	1208	0	0	0	false	0	179	0	900	2200	0	0	500	179	0	0	0	0	179	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.issbbank.com	
869524																																											0	1705	0	0	1309	true	0	0	0	306	0	1399	6397	3	0	0	true	1	0	0	0	0	1150	0	0	159	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.tcb247.com	
869551																																											417	873	1658	0	13876	true	417	10	220	591	0	52	425	0	0	0	true	0	0	0	4658	5051	1801	2366	5000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.denisonstatebank.com	
869663																																											0	1324	20407	0	168430	true	0	0	0	830	0	494	3147	1	0	0	false	0	0	0	30407	35564	54235	25245	0	5000	17979	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.citizens1stbank.com	
869953																																											0	407	0	0	0	true	0	0	0	347	0	60	5785	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://alamosastatebank.com	
869971																																											0	1905	36	0	310	true	0	1905	0	0	0	0	1131	1	0	0	false	0	273	0	36	0	0	0	0	274	0	0	0	0	274	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ls-bank.com	
870539																																											0	6937	29000	0	33967	true	0	1745	0	662	0	4530	5585	8	0	0	false	0	1992	0	29000	0	23	2952	0	1992	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	the peoples.com	
870650																																											0	10657	6000	0	11149	true	0	2786	0	121	26	7724	41260	10	0	0	true	0	349	0	6000	4800	0	0	0	349	0	0	0	0	349	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cnbstl.com	
870856																																											0	0	0	0	2176	true	0	0	0	0	0	0	759	1	0	0	false	0	0	0	2000	0	0	176	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbks.com	
870913																																											0	139	1000	0	1000	false	0	14	0	125	0	0	333	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
871358																																											0	65	0	0	1500	false	0	0	65	0	0	0	1580	2	0	0	false	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
871648																																											224	990	0	224	0	true	0	0	0	520	0	470	209	0	224	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.spencercountybank.com	
871769																																											0	43334	0	0	0	true	0	33547	0	2671	0	7116	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fmb.com	
871956																																											0	239	0	0	0	true	0	0	0	0	0	239	81	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstbankceleste.com	
872047																																											490	548	0	0	12915	true	490	0	0	230	0	318	8	0	0	0	true	0	0	0	106	4223	1739	6847	6915	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.decorahbank.com	
872551																																											0	821	2150	0	2784	true	0	609	0	120	0	92	1258	0	0	0	true	0	0	0	2168	616	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsbj.com	
872953																																											0	0	0	0	0	true	0	0	0	0	0	0	869	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.statebank-online.com	
873138	7976	78083	0	0	106018	true	7976	142872	9	0	0	true	0	53040	0	0	0	0	0	62889	153	20866	22110	26853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					106018			39706	2571	18113	1438	16255								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.whitneybank.com	
873259																																											0	2013	0	0	500	true	0	1419	0	594	0	0	45	0	0	0	true	0	0	0	0	500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.midambk.com	
873679																																											126	118	1000	126	7000	true	0	0	0	118	0	0	20	0	126	0	false	0	0	0	1000	2000	4000	0	1000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.twinoakssavings.com	
873950																																											0	3350	0	0	7000	true	0	1918	0	647	0	785	0	0	322	0	false	0	0	0	0	7000	0	0	7000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.statebankofnewprague.com	
874050																																											0	4443	0	0	8200	true	0	1330	0	310	0	2803	4617	1	0	0	false	0	0	0	0	255	3200	4745	3000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.citizensmn.com	
874452																																											0	91	1335	0	18635	false	0	0	0	0	0	91	1043	0	0	0	false	0	0	0	2135	2850	3975	9675	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sbnr.biz	
874649																																											1005	133024	0	0	17803	true	1005	70904	4854	17319	23719	16228	10089	4	0	0	false	0	0	0	12000	5065	80	658	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.metbank.com	
874845																																											2240	3215	0	2101	17534	true	139	176	0	472	0	2567	51394	9	2101	0	true	0	2494	0	0	0	15000	40	0	2494	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.lakecitybank.com	
875048																																											263	1832	0	263	0	true	0	0	0	218	115	1499	180	0	263	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.commstbk.com	
875057																																											0	31	0	0	0	true	0	31	0	0	0	0	484	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.farmersbankcentertx.com	
875132																																											334	35	0	0	0	false	334	0	0	35	0	0	809	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.GRNbank.com	
875655																																											0	1985	0	0	3500	true	0	0	350	0	0	1635	2253	2	0	0	true	0	0	0	200	3300	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.citizensstatebanknya.com	
875758																																											0	189	0	0	0	true	0	0	0	0	0	189	1145	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firsttexbank.com	
875909																																											0	0	0	0	1154	false	0	0	0	0	0	0	166	0	0	0	false	0	0	0	0	1154	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://merrimacbank.com	
875918																																											0	1208	10450	0	54638	true	0	560	0	55	0	593	2968	3	0	0	true	0	0	0	10450	14028	14460	15500	30000	20	107	73	0	0	200	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wilberbank.com	
875936																																											0	1157	0	0	0	true	0	0	0	441	0	716	6748	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.FIRSTBANKMS.COM	
875954																																											4152	42225	7000	0	106870	true	4152	26605	1082	3495	0	11043	21396	7	0	0	false	0	0	0	7000	25000	10000	64870	84000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofchoiceonline.com	
876157																																											0	14	0	0	0	true	0	0	0	14	0	0	68	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.odinstatebank.com	
876634																																											995	55364	10000	0	61175	true	995	36469	0	9498	0	9397	28795	7	0	0	true	0	0	0	10000	12985	5594	31471	0	1125	0	0	0	0	1125	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ccbg.com	
876700																																											0	284	0	0	0	true	0	0	0	284	0	0	3240	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://centrevillebank.com	
877015																																											0	0	0	0	0	true	0	0	0	0	0	0	2544	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	brookvillenational.com	
877154																																											0	2026	3238	0	15987	true	0	0	219	270	0	1537	3731	2	0	0	false	0	0	0	3238	749	5000	7000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankcsb.com	
877350																																											0	0	86	0	280	true	0	0	0	0	0	0	456	0	0	0	false	0	0	0	86	186	8	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbmunich.com	
877369																																											70000	20000	3000	5000	826000	true	65000	12000	0	2000	0	6000	1000	1	8000	0	false	0	350000	0	3000	8000	4000	3000	0	350000	350000	0	108000	0	52000	true	false	0	0	7000	43000	22000	37000	37000	7000	15000	79000	86000	0	33000	0	0	0	8000	0	0	0	12000	0	1000	0	6000	15000	0	0	0	www.rabobankamerica.com	
877752																																											0	727	0	0	444	true	0	319	0	408	0	0	1105	1	0	0	true	0	27	0	0	0	0	0	0	27	111	118	188	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cnbbank.com	
877958																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.hopetonbank.com	
879000																																											0	122	0	0	6	true	0	122	0	0	0	0	889	0	0	0	true	0	0	0	0	0	0	0	0	6	0	0	0	0	6	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.milfordnational.com	
879336																																											0	1320	0	0	19	true	0	0	0	491	0	829	2224	2	0	0	false	0	19	0	0	0	0	0	0	19	0	0	0	0	19	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sbherscher.com	
879439																																											0	939	0	0	0	true	0	200	0	672	0	67	2011	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.felicianabank.com	
879457																																											635	0	0	0	0	true	635	0	0	0	0	0	10	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.lakesidestatebank.com	
879532																																											622	28116	0	274	165000	true	348	16726	0	4106	0	7284	3552	2	274	0	false	0	0	0	85000	0	55000	25000	110000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.prosperitybank.com	
879550																																											0	0	0	0	0	true	0	0	0	0	0	0	426	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.banknewcambria.com	
879644																																											0	494	2000	0	6520	true	0	30	90	199	0	175	356	0	0	0	false	0	520	0	2000	3000	1000	0	0	520	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofadvance.com	
879747																																											0	1806	0	0	7500	true	0	16	0	1315	0	475	263	0	0	0	true	0	0	0	2500	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbwaupaca.com	
880332																																											0	5224	0	0	21931	true	0	2133	0	1066	0	2025	3413	3	0	0	false	0	0	0	0	2548	152	19231	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pnb-ms.net	
880556																																											0	62	0	0	0	true	0	0	0	62	0	0	131	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbchill.com	
880855																																											0	70	0	0	14977	true	0	0	0	70	0	0	521	0	0	0	true	0	0	0	9600	5377	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofoldmonroe.com	
881012																																											2676	0	0	528	6987	true	2065	0	0	0	0	0	10972	4	528	83	true	0	865	0	0	4000	2000	122	0	865	0	0	0	0	865	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstcolumbiabank.com	
881441																																											0	60	0	0	0	true	0	0	0	60	0	0	737	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.altonbank.com	
881478																																											1840	3399	0	0	264	true	1840	988	0	854	0	1557	8590	5	0	0	true	0	0	0	0	0	0	0	0	156	108	0	0	0	0	true	false	0	0	0	3147	1056	1867	14056	3059	4761	45471	13216	1272	27469	0	166	325	3015	0	0	3015	0	0	0	0	0	0	0	0	0	http://HeritageBankWA.com	
881544																																											86	1899	0	0	231	true	86	317	0	62	0	1520	2149	3	0	0	false	0	231	0	0	0	0	0	0	231	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://natlbk.com	
881656																																											0	317	0	0	0	true	0	241	0	76	0	0	608	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	statebankofrichmond.com	
881852																																											436	631	454	0	3339	true	436	0	0	0	0	631	1830	1	0	0	false	0	0	0	454	28	528	2329	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstkeyesbank.com	
881900																																											0	210	0	0	2851	true	0	210	0	0	0	0	568	0	0	0	false	0	163	0	2328	360	0	0	0	163	0	0	0	0	163	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mnbonline.com	
882130																																											0	3202	0	0	1236	true	0	2707	0	0	0	495	0	0	0	0	true	0	0	0	133	535	535	33	1236	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pinelandbank.com	
882242																																											454	0	100	0	6310	true	454	0	0	0	0	0	630	0	0	0	false	0	0	0	133	371	177	5629	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.rollinghillsbank.com	
882541																																											0	40	0	0	141	true	0	0	0	0	0	40	203	0	0	0	false	0	0	0	0	0	141	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankatbridge.com	
882701																																											124	8907	10000	0	102797	true	124	608	0	6466	0	1833	9565	3	0	0	true	0	0	0	10000	45000	25000	22797	30000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fairfieldcountybank.com	
882952																																											0	2332	0	0	4800	true	0	1556	0	606	0	170	65	0	0	0	false	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ozarkbank.com	
883351																																											0	0	1450	0	2550	true	0	0	0	0	0	0	274	0	0	0	false	0	0	0	1450	500	600	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.libertystateplnd.com	
883753																																											0	0	0	0	0	true	0	0	0	0	0	0	33	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fmpaynesville.com	
883874																																											1378	12069	0	1284	0	true	94	5975	0	3230	0	2864	914	0	3082	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://firstsouthnc.com	
883959																																											0	25	3391	0	19484	true	0	0	0	25	0	0	2319	2	0	0	false	0	100	0	3391	13588	614	1791	0	100	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofkremlin.com	
884303																																											4471	595	0	208	20000	true	4263	0	0	283	0	312	21923	3	208	0	false	0	0	0	0	10000	0	10000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.CHEMUNGCANAL.COM	
884358																																											0	55	2000	0	10000	true	0	0	0	55	0	0	2777	1	0	0	false	0	0	0	2000	4000	4000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fsblivingston.com	
884442																																											1017	5473	0	1017	24381	true	0	1171	0	939	0	3363	1843	1	1525	0	true	0	0	0	0	15381	9000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.jcbank.com	
884648																																											0	2720	2000	0	6000	true	0	1338	0	0	1197	185	9337	2	0	0	false	0	0	0	2000	4000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.unitedcommunitybank.com	
884657																																											0	61	1600	0	2900	true	0	0	0	61	0	0	107	0	0	0	false	0	0	0	1600	550	750	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.rushfordstatebank.com	
885225																																											262	2222	0	0	20000	true	262	1571	0	0	508	143	4380	2	0	0	true	13081	0	0	5000	5000	10000	0	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://bankofdelmarva.com	
