"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
872047																																																																																																																																												0	0	0	0	0	0	0	0	0	32	32	0	744	0	931	141	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	22	0	32	0	32	0	0	0	0	0	0	0	0	0	0	416	0	53	0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	14	0	514	0	0	124	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
872551																																																																																																																																												0	0	0										0	0	17	0	0	0	0	0	0	0	0	0						0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0				0	0	0	0	0	0	145	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
872953																																																																																																																																												0	0	0							11	1035	0	484	10	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1035	0	11	0	0	0	11	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0				0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873138	0	0	0	4379	2483	25494	621	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	541	0	0	0	399	76	0	57218	0	0	58537	92745	0	0	0	0	0	0	0	0	0	0	0	0	289	0	1611	227	0	1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7910	0	0	0	0	0	0	0	0	0	0	0	0	41	0	10	720	349	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	6205												704	793	1337														47452	2113	12627	805	309	78								327	2215	623	426	2051	74179	8004	4678	989	3613	41461	29870	0	0	300																0	0	0	0	0	0	0	0	0	0	
873259																																																																																																																																												0	0	0										163	0	51	557	0	88	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	43	1823	0	89	0	0	0	51	0				200	0	0	0	45	579	247	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873679																																																																																																																																												0	0	0										71	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	585	0	0	0	0	0	106	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873950																																																																																																																																												0	0	0										0	0	5	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	94	0	0	4	0	0	0	249	0				0	0	0	0	0	1116	0	0	0	0	967	995	0	0	0	0	0	0	0	0	0	0	0	38	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	
874050																																																																																																																																												0	0	0							0	0	0	0	0	0	460	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	82	0	0	0	0	0				0	0	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
874452																																																																																																																																												0	0	0							0	95	2	32	3	0	265	949	0	0	0	0	0	0	0						0	0	0	0	0	0	132	13	0	0	0	0	0	0	0	0	0	0	0	360	53	65	72	41	0	0	0	20	17				0	0	0	0	0	0	20	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
874649																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1562	0	17308	0	0	219	0	0	23040	0	0	0	0	0	0	0	0	0	0	0	35	0	222	0	0	0	0	0	6460	0	0	0	0	0	0	0	19978	265	184	0	114	0	0	0	17775	0	0	0	0	0	0	0	0	1656	28907	386	1525	0	0	19665	8095	0	0	16899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
874845																																																																																																																																												0	0	0	0	0	0	0	0	0	813	0	0	275	0	10320	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	1007	0	0	0	0	0	0	0	0	0	0	918	0	1996	755	0	0	0	0	1354	0	0	0	0	0	428	0	0	451	944	0	0	0	0	2589	19269	214	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875048																																																																																																																																												0	0	0							0	0	0	2	0	675	0	0	1	78	0	0	0	0	0						0	0	0	0	0	0	26	441	0	0	0	0	0	0	0	0	0	0	0	1611	0	539	39	0	0	0	0	378	0				0	0	220	0	0	0	114	3	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875057																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	179	34	66	892	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	78	0	0	0	0	0	0	0	0	0	0	23	0	1752	26	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875132																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	10	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875655																																																																																																																																												0	0	0							0	0	0	471	319	174	298	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	151	76	86	0	0	0	0				0	0	0	0	191	0	124	0	0	373	0	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875758																																																																																																																																												0	0	0							0	2	0	42	0	0	174	0	0	0	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	1	0				0	0	0	0	0	0	192	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875909																																																																																																																																												0	0	0										0	0	40	0	0	0	257	0	0	0	0	0						0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	49	0	0	0	499	0				0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875918																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	246	0	4976	0	0	327	0	0	645	0	0	0	0	0	0	0	0	0	0	0	98	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	816	0	383	297	72	17	0	0	5948	0	0	0	0	0	0	0	0	309	533	571	695	0	0	7625	6950	0	0	323	0	0	0	0	0	0	0	0	490	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	
875936																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	35	6	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	200	20	0	0	0	0	0	0	0	0	116	0	188	0	0	0	71	996	0	15	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875954																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1334	0	3680	0	0	1073	3780	0	725	0	0	0	0	0	0	0	0	0	0	0	369	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	10527	94	3334	0	89	0	0	0	33433	0	0	0	0	3347	3780	0	0	8923	49643	2551	950	0	0	6630	24489	0	0	4321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876157																																																																																																																																												0	0	0							109	0	14	18	135	229	266	54	0	0	0	0	0	0	0						0	0	0	0	0	0	28	66	109	0	0	0	0	0	0	0	0	0	0	0	0	107	23	0	18	0	0	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876634																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1146	6	940	505	0	4060	0	0	188	0	0	0	0	0	0	0	0	0	0	0	821	0	3487	116	23	9	0	0	0	0	0	0	0	0	0	0	17890	1821	6667	0	288	0	0	0	31094	0	0	0	0	466	2053	0	0	676	17529	3884	896	0	0	14302	12339	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876700																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	0	937	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877015																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877154																																																																																																																																												0	0	0										73	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	29	0	0	0	0	0				0	9	0	0	0	0	739	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877350																																																																																																																																												0	0	0							0	1358	94	12	0	0	0	0	0	0	0	0	0	0	0						0	0	0	91	0	0	1358	94	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877369																																																																																																																																												0	0	1000	0	0	0	0	0	0	14000	2000	0	8000	0	40000	64000	0	45000	0	0	25000	0	0	1000	0	0	0	0	0	0	0	0	2000	0	7000	2000	0	15000	0	0	0	0	0	0	0	0	0	0	23000	3000	6000	0	1000	0	0	0	119000	0	0	0	0	0	2000	0	0	8000	58000	6000	9000	0	17000	46000	162000	0	0	3000	0	0	0	0	0	0	1000	0	7000	1000	0	7000	0	0	0	0	0	6000	0	0	26000	2000	0	0	1000	
877752																																																																																																																																												0	0	0										371	0	88	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	416	684	1424	72	16	0	0	0	0	0				0	100	0	0	0	179	227	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877958																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	185	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879000																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	62	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	890	0	0	0	0	0	1663	242	0	0	0	0	698	0	0	0	0	785	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879336																																																																																																																																												0	0	0							0	0	0	886	159	4142	0	0	0	249	0	156	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4816	717	3580	1924	240	202	0	0	523	0				0	0	0	0	0	1911	1087	791	640	0	480	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879439																																																																																																																																												0	0	0										58	10	93	0	0	628	0	0	0	0	0	0						0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1620	0	863	458	21	0	0	0	0	0				227	157	0	0	0	0	0	68	0	0	0	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879457																																																																																																																																												0	0	0							0	85	40	0	0	0	223	43	0	0	0	0	0	0	0						0	0	0	0	0	0	85	40	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0				0	0	0	0	0	0	1	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879532																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	24	0	104	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	658	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	4877	1266	5034	0	723	0	0	0	6648	0	0	0	0	0	1575	0	0	90	6247	3112	517	0	0	1178	0	980	0	3073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879550																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	316	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879644																																																																																																																																												0	0	0							78	65	380	413	16	70	77	0	0	0	0	0	0	0	0						0	0	0	0	0	0	65	380	78	0	0	0	0	0	0	0	0	0	0	172	0	960	30	28	45	0	0	362	0				0	79	0	11	0	0	163	29	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879747																																																																																																																																												0	0	0										93	0	457	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	700	7	957	0	30	0	0	0	602	0				0	0	0	0	0	0	0	555	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880332																																																																																																																																												0	0	0										9	0	147	0	0	0	0	0	936	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	12	38	0	0	0	0	0	271	0				0	0	0	0	41	2588	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880556																																																																																																																																												0	0	0							121	0	0	0	0	0	0	0	365	0	0	0	0	0	0						0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0				0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880855																																																																																																																																												0	0	0										29	0	34	59	0	0	0	0	0	0	0	0						0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1321	20	567	0	0	0	0	0	0	0				0	515	0	0	409	223	242	177	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881012																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	309	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1323	305	1954	0	292	0	0	0	698	0	0	0	0	0	0	0	0	0	0	112	24	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881441																																																																																																																																												0	0	0							0	0	0	22	0	54	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	22	21	0	0	0	0	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881478																																																																																																																																												0	0	0	0	0	0	0	0	0	1119	102	0	1095	15	6991	0	0	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	250	102	0	1895	0	0	0	0	0	0	0	0	0	0	7646	3160	2825	47	529	0	0	0	6203	0	0	0	0	0	793	0	0	3833	9701	2718	979	128	0	5207	1968	0	0	0	5371	0	20542	6130	0	37027	2157	0	13556	1663	0	10721	0	0	0	0	0	0	0	0	962	0	0	0	7	
881544																																																																																																																																												0	0	0							0	8	100	62	0	0	0	242	0	0	0	0	0	0	0						0	0	0	111	0	0	8	100	0	0	0	0	14	0	0	0	0	0	0	463	41	254	129	0	19	0	0	1651	0				0	0	0	0	0	3764	0	486	0	777	0	1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881656																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	90	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881852																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	37	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881900																																																																																																																																												0	0	0										268	0	26	0	0	0	44	0	0	0	0	0						0	0	0	263	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	496	0	0	0	0	0	0	0				0	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882130																																																																																																																																												0	0	0										430	0	35	499	21	0	0	0	0	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	386	0	132	0	46	0	0	0	252	0				0	710	0	0	0	1604	67	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882242																																																																																																																																												0	0	0							0	0	0	226	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	26	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882541																																																																																																																																												0	0	0							0	52	0	0	0	0	0	0	0	0	0	0	0	0	400						0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	21	0	0	0	400	0				0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882701																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	4913	0	7676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1451	0	3509	0	0	0	0	0	0	0	0	0	0	0	0	0	18838	0	861	0	0	0	0	0	7935	0	0	0	0	0	0	0	0	6279	0	1403	0	0	0	6252	1782	0	0	12965	0	0	0	0	0	0	51	0	2147	25	0	1766	0	0	0	0	0	0	0	0	0	0	0	0	0	
882952																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	913	0	16	0	0	0	0	0				0	0	0	0	0	2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883351																																																																																																																																												0	0	0							0	0	0	11	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883753																																																																																																																																												0	0	0							0	0	0	141	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0				0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883874																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	36	24	1529	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	5889	570	1007	461	108	0	0	0	4899	0	0	0	0	400	541	0	901	100	17285	528	7430	0	0	6498	8031	0	0	3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883959																																																																																																																																												0	0	0							20	169	7	27	0	677	31	0	1306	0	0	0	0	0	0						0	0	0	0	0	0	169	7	20	0	0	0	0	0	0	0	0	0	0	71	0	184	0	0	0	0	0	1325	0				0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884303																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	27	0	2885	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	240	0	0	0	0	0	0	16	18	0	0	0	0	0	2758	39	880	0	61	0	0	0	226	0	0	0	0	0	0	0	0	0	51	121	0	0	0	2997	712	0	0	157	0	0	0	0	0	0	121	0	5597	109	0	3183	0	0	0	0	0	0	0	0	0	0	0	0	0	
884358																																																																																																																																												0	0	0										115	0	21	0	0	0	0	0	0	0	0	605						0	0	0	0	0	0	468	0	553	0	0	0	0	0	0	0	0	0	0	155	0	762	31	0	0	0	0	46	0				0	225	0	0	0	0	2855	100	2010	105	38	0	0	0	0	0	0	0	0	0	0	2736	1826	0	2736	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884442																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	93	0	2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	170	2632	166	149	0	0	0	648	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	4950	0	0	0	0	0	0	0	0	0	0	0	77	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	
884648																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	42	0				0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884657																																																																																																																																												0	0	0							0	0	0	0	0	7	376	0	219	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885225																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	90	23	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	874	0	0	0	0	0	0	8	5	0	0	0	0	0	336	420	1243	18	252	8	0	0	1613	0	0	0	0	215	0	499	0	8124	975	1203	367	100	0	1987	0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
