"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
357526																																																																																																																																																																																	3935	12573	0	0	0	6392	7611	122961	0	0	993	0	19996	122904	0	0	0	0	20060	0	0	473	0	0	0	0	993	993	3340	18613	43217	1918	57378	0	0	0.1551	0.2412	0.2292	0.0000	0.0000	0.0000	19067	993	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357553																																																																																																																																																																																	1539	5575	0	0	0	0	31577	91239	0	0	876	0	14928	90387	0	0	0	0	14856	0	0	0	386	4398	0	0	702	702	5877	36960	3252	3141	44854	0	0	0.1566	0.2653	0.2528	0.0000	0.0000	0.0000	14154	702	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	
357740																																																																																																																																																																																	7735	12500	0	0	0	0	46382	208851	0	0	1334	0	15726	200663	0	0	0	0	16020	0	0	0	163	22658	0	0	1334	1334	5551	30515	64196	4014	108346	0	0	0.0732	0.1014	0.0930				14686	1334	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357777																																																																																																																																																																																	6495	0	0	0	0	9815	2819	91009	0	0	645	0	11961	89710	0	0	0	0	12568	0	0	0	40	0	0	0	645	645	800	17017	49471	3273	24308	0	0	0.1329	0.2395	0.2272	0.0000	0.0000	0.0000	11923	645	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357834																																																																																																																																																																																	5592	4885	0	0	0	17758	0	68212	0	0	370	0	6037	62542	0	0	0	0	6407	0	0	0	0	159	0	0	370	370	1096	29398	7181	1366	30907	0	0	0.0965	0.1584	0.1492	0.0000	0.0000	0.0000	6037	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357937																																																																																																																																																																																	5917	5025	0	0	0	3859	4663	116892	0	0	931	0	13929	117396	289	0	0	0	14814	0	0	0	0	964	0	0	931	931	2048	16733	33251	8601	65720	0	0	0.1183	0.1718	0.1610	0.0000	0.0000	0.0000	13883	931	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358112																																																																																																																																																																																	2750	5875	0	0	0	5707	31952	111448	0	0	593	0	12058	106674	0	0	0	0	9001	0	0	1218	0	0	0	0	593	593	3287	47094	25295	7332	32539	0	0	0.0813	0.1612	0.1506	0.0000	0.0000	0.0000	8408	593	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358149																																																																																																																																																																																	605	500	0	0	0	14598	0	22887	0	0	110	0	3188	22656	0	0	0	0	3298	0	0	0	0	1195	0	0	110	110	1813	12276	621	486	8287	0	0	0.1407	0.2831	0.2736	0.0000	0.0000	0.0000	3188	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358233																																																																																																																																																																																	6676	5389	0	0	0	0	58912	159548	0	0	427	0	14112	157707	0	0	0	0	14100	0	0	542	0	0	0	0	427	427	248	63094	29327	9218	66574	0	0	0.0867	0.1494	0.1448	0.0000	0.0000	0.0000	13673	427	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358448																																																																																																																																																																																	2642	7219	0	0	0	210	15345	79387	0	0	895	0	7978	79626	10	0	0	0	8275	0	0	0	0	0	0	0	519	519	2105	20098	40488	1835	17254	0	0	0.0974	0.2011	0.1885	0.0000	0.0000	0.0000	7756	519	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	
358635																																																																																																																																																																																	46991	19000	0	0	0	0	70882	1191731	0	0	10227	0	95786	1156543	0	0	0	0	99516	0	0	5725	0	45731	0	0	10227	10227	32752	127615	237496	64049	797268	2713	0	0.0776	0.1024	0.0919				89289	10227	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358756																																																																																																																																																																																	671	2000	0	0	0	2340	1634	32407	0	0	301	0	3567	32091	276	0	0	0	3806	0	0	0	0	0	0	0	289	289	252	7201	7237	957	17967	0	0	0.1096	0.1650	0.1525	0.0000	0.0000	0.0000	3517	289	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	
359070																																																																																																																																																																																	1876	0	0	0	0	222	0	7478	0	0	38	0	639	7406	0	0	0	0	677	0	0	0	0	0	0	0	38	38	313	1821	4235	91	1147	0	0	0.0863	0.1866	0.1761	0.0000	0.0000	0.0000	639	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359324																																																																																																																																																																																	2269	5660	0	0	0	5571	0	35352	0	0	121	0	4420	35146	0	0	0	0	4541	0	0	0	5	0	0	0	121	121	4852	9677	11668	2191	9276	0	0	0.1258	0.2664	0.2593	0.0000	0.0000	0.0000	4420	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359351																																																																																																																																																																																	2303	1000	0	0	0	0	4808	32869	0	0	334	0	3113	33914	5	0	0	0	3109	0	0	0	0	0	0	0	316	316	836	6806	2681	1418	22500	0	0	0.0829	0.1234	0.1109	0.0000	0.0000	0.0000	2793	316	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	
359360																																																																																																																																																																																	915	2520	0	0	0	0	5723	22176	0	0	164	0	2787	22140	0	0	0	0	2865	0	0	0	0	0	0	0	164	164	1095	7502	1928	1213	11683	0	0	0.1220	0.2025	0.1909	0.0000	0.0000	0.0000	2701	164	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359548																																																																																																																																																																																	2765	7050	0	0	0	0	20366	101638	0	0	1035	0	9985	102626	127	0	0	0	10202	0	0	0	0	3171	0	0	866	866	7695	13422	31918	4840	48895	0	0	0.0912	0.1479	0.1353	0.0000	0.0000	0.0000	9336	866	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	
359650																																																																																																																																																																																	399	1000	0	0	0	1032	2159	15161	0	0	110	0	1184	15020	0	0	0	0	1259	0	0	0	0	424	0	0	110	110	72	3532	0	687	11617	0	0	0.0765	0.1004	0.0917	0.0000	0.0000	0.0000	1149	110	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359744																																																																																																																																																																																	1234	700	0	0	0	0	13281	26102	0	0	178	0	5391	26695	0	0	0	0	5272	0	0	0	0	0	0	0	178	178	0	11174	0	426	14656	0	0	0.1908	0.3121	0.3016	0.0000	0.0000	0.0000	5094	178	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359838																																																																																																																																																																																	2496	2865	0	0	0	18357	25736	70858	4	0	352	0	10554	69317	0	0	0	0	10562	0	0	0	0	0	0	0	352	356	3734	29255	12294	2236	25351	0	0	0.1472	0.2828	0.2733				10206	356	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359847																																																																																																																																																																																	6251	3840	0	0	0	0	53523	135267	122	0	754	0	10999	141206	0	0	0	0	10968	0	0	300	0	813	0	0	754	876	152	34933	33336	7326	66326	454	0	0.0715	0.1209	0.1113	0.0000	0.0000	0.0000	10092	876	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359856																																																																																																																																																																																	1472	4000	0	0	0	9511	1180	20854	0	0	217	0	3452	20538	0	0	0	0	3455	0	0	0	0	0	0	0	101	101	2093	13299	520	599	5159	0	0	0.1633	0.4339	0.4212	0.0000	0.0000	0.0000	3354	101	-153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	116	
359959																																																																																																																																																																																	1692	1479	0	0	0	0	1963	25020	0	0	247	0	2522	25733	0	0	0	0	2694	0	0	0	0	196	0	0	228	228	549	4724	6479	744	13457	0	0	0.0958	0.1526	0.1397	0.0000	0.0000	0.0000	2466	228	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	
360777																																																																																																																																																																																	6029	0	0	0	0	0	1009	32279	439	0	101	0	4405	31975	0	0	0	0	4327	0	0	0	0	0	0	0	101	540	69	5960	21026	1162	4789	0	0	0.1184	0.2623	0.2296	0.0000	0.0000	0.0000	3787	540	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
360834																																																																																																																																																																																	6243	0	0	0	0	4406	9018	70887	0	0	601	0	5792	70403	0	0	0	0	6312	0	0	5	0	10	0	0	596	596	1297	18169	15813	3692	36104	0	0	0.0812	0.1325	0.1200				5716	596	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	
360843																																																																																																																																																																																	1041	1127	0	0	0	0	22574	35280	0	0	307	0	4203	35288	0	0	0	0	4010	0	0	0	0	0	0	0	177	177	0	21402	7519	731	6104	0	0	0.1086	0.2861	0.2735	0.0000	0.0000	0.0000	3833	177	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	
360852																																																																																																																																																																																	20093	66	0	0	0	13470	169721	885701	0	0	7647	0	74099	890843	0	0	0	0	70464	0	0	2363	0	38690	0	0	7647	7647	34042	211946	56296	49739	578478	281	0	0.0712	0.1051	0.0937				62817	7647	2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
360955																																																																																																																																																																																	763	682	0	0	0	0	5806	15922	0	0	138	0	1385	15163	0	0	0	0	1433	0	0	0	0	0	0	0	109	109	1558	5516	2570	243	6314	0	0	0.0873	0.1652	0.1527	0.0000	0.0000	0.0000	1324	109	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	
361055																																																																																																																																																																																	18625	18625	0	0	0	97848	143017	713245	0	0	4415	0	48658	693780	0	0	0	0	51988	0	0	3339	0	8883	0	0	4415	4415	48395	261982	86118	23838	319522	1635	0	0.0686	0.1231	0.1126	0.0000	0.0000	0.0000	47573	4415	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361121																																																																																																																																																																																	5248	25267	0	0	0	0	63407	150506	0	0	221	0	17497	152766	0	0	0	0	11722	0	0	118	0	1544	0	0	221	221	1568	88724	15284	5909	38289	0	0	0.0775	0.1816	0.1781				11501	221	1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361167																																																																																																																																																																																	32613	0	0	0	0	0	623864	1235730	0	0	5646	0	98701	1231896	0	0	0	0	95913	0	0	623	0	14654	0	0	5646	5646	107371	531622	231260	34843	358352	0	0	0.0733	0.1630	0.1534	0.0000	0.0000	0.0000	90267	5646	8418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361279																																																																																																																																																																																	9330	1475	0	0	0	840	4194	50975	0	0	503	0	6634	50654	0	0	0	0	6954	0	0	0	31	0	0	0	365	365	3338	12269	18020	1804	17806	0	0	0.1301	0.2386	0.2261	0.0000	0.0000	0.0000	6589	365	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	
361354																																																																																																																																																																																	933	1543	0	0	0	0	33030	51840	0	0	664	0	9591	52724	0	0	0	0	9906	0	0	0	0	2288	0	0	495	495	3881	8832	6082	1992	33651	0	253	0.1797	0.2512	0.2387				9411	495	-183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	
361439																																																																																																																																																																																	7343	10046	0	0	0	0	13952	172726	0	0	1752	0	13856	171619	0	0	0	0	14583	0	0	191	0	0	0	0	1395	1395	1887	26002	79268	5954	66557	0	0	0.0771	0.1311	0.1186	0.0000	0.0000	0.0000	13188	1395	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	
361457																																																																																																																																																																																	2805	3608	0	0	0	3020	11638	79889	0	0	635	0	7924	82076	0	0	0	0	6145	0	0	0	0	0	0	0	635	635	1084	18753	10139	3425	48087	0	0	0.0690	0.1080	0.0968	0.0000	0.0000	0.0000	5510	635	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361541																																																																																																																																																																																	3496	12872	0	0	0	0	10444	70102	0	0	400	0	6635	65177	0	0	0	0	6820	0	0	421	0	1404	0	0	400	400	2008	24135	19753	1391	24381	0	0	0.0985	0.1696	0.1597	0.0000	0.0000	0.0000	6420	400	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361653																																																																																																																																																																																	2976	475	0	0	0	0	4665	37074	0	0	386	0	2841	34594	0	0	0	0	2692	0	0	525	0	141	0	0	334	334	3061	6623	4328	2531	22922	0	0	0.0690	0.1011	0.0886	0.0000	0.0000	0.0000	2358	334	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	
362007																																																																																																																																																																																	54571	3200	0	0	0	107779	825598	2223930	435	0	21563	0	364933	2198541	4664	0	0	0	375871	0	0	0	0	83799	0	0	17908	18343	82720	416235	842739	76472	893431	5836	0	0.1627	0.2630	0.2502	0.0000	0.0000	0.0000	357528	18343	6311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3655	
362043																																																																																																																																																																																	510	8790	0	0	0	197	0	23370	0	0	34	0	3703	23354	0	0	0	0	3737	0	0	0	105	0	0	0	34	34	0	9497	5312	234	8595	0	0	0.1586	0.2839	0.2813	0.0000	0.0000	0.0000	3703	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362052																																																																																																																																																																																	2169	4571	0	0	0	36	17329	83492	0	0	1495	0	6083	83871	0	0	0	0	6701	0	0	10	0	0	0	0	720	720	1170	23056	15174	3122	45404	0	0	0.0713	0.1179	0.1052	0.0000	0.0000	0.0000	5981	720	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	
362155																																																																																																																																																																																	3246	6200	0	0	0	6176	9637	66501	0	0	513	0	6904	67826	0	0	0	0	7326	0	0	0	0	0	0	0	513	513	2312	22877	7333	2675	34354	0	0	0.1004	0.1720	0.1599	0.0000	0.0000	0.0000	6813	513	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362445	859927	42520	0	0	3155	0	981949	27540494	92	27385	207374	0	2678504	26655742		0	0	55479	1985876	4410000	0	160961	22853	840652	-12657	0	207374	207466	249437	1815548	16361523	1726943	7968450	8340203	0	0.0690	0.1152	0.1032	0.0690	0.1032	0.1152	1778410	207466	15934	408379	13547314	14172298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691073	0	0	17257430	25758925	0	264	264	142	14290333	0	0	808096	88721	0	0	0	0	0	162641	697286	0	0	0	0	0	0	24514	25808	923091	483	8053	0	42520	0	0	0	0	8283573	56630	0	0	36042	8077467	6176824	55479	0	0	0	0	3177457	1272917	60988	116609	0	1145536	160961	0	23691	0	137270	11427	0	211	0	11216	702	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27385	37003	37003	0	0	37003	0	0	0	0	0	0	0	420326	0	18661	0	401665	713	684413	5947	250150	2542524	16404473	8546688	0	508505	8202237	8546688	17257430	859927	42520						27079626																																																									
