"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
400758																																																																																																																																																																																										4878	0	0	7207	12253	95834	0	1155	0	10348	95301	0	0	0	0	11329	0	0	0	0	0	0	1007	1007	108	13395	12282	3400	71224	0	0	0.108416	0.140864	0.128343	0	0	0	10322	1007	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400767																																																																																																																																																																																										4976	0	0	0	37125	86945	0	387	0	7231	85824	0	0	0	0	8373	0	0	0	0	0	0	387	387	1775	33559	24868	3291	28274	0	0	0.0931	0.176	0.1679	0	0	0	7986	387	-755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400945																																																																																																																																																																																										5741	0	0	73042	496	227555	0	2596	0	23581	238850	0	0	0	0	25414	0	0	149	360	0	0	1830	1830	1654	73839	46617	10043	108041	0	0	0.0987	0.1745	0.1619	0	0	0	23584	1830	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401148																																																																																																																																																																																										15919	0	0	0	77636	486284	0	4551	0	44786	488668	0	0	0	0	48592	1750	0	0	0	0	0	4551	4551	3066	95632	89801	23641	301966	668	0	0.0904	0.1316	0.1193	0	0	0	44041	4551	-730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401447																																																																																																																																																																																										2431	0	0	7010	11075	37636	0	291	0	4858	38670	0	0	0	0	3400	0	0	0	900	0	0	217	217	519	20550	3966	1496	11315	0	1868	0.0865	0.1912	0.179	0	0	0	3183	217	-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401559																																																																																																																																																																																										1514	0	0	0	10710	38872	0	637	0	5311	37959	0	0	0	0	5716	0	0	0	995	0	0	364	364	1444	11287	1570	2833	25365	0	0	0.1416	0.1982	0.1856	0	0	0	5352	364	-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401755																																																																																																																																																																																										2558	0	0	0	0	120318	0	1250	0	12306	123630	0	0	0	0	13556	0	0	213	0	0	0	1250	1250	655	5263	11107	4305	104543	0	0	0.099539	0.121844	0.110609	0	0	0	12306	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401906																																																																																																																																																																																										7772	0	0	2001	83999	409028	249	3605	0	50285	408508	0	0	0	0	53302	0	0	0	20063	0	0	3605	3854	4615	52992	151826	26672	203085	0	0	0.121594	0.177303	0.164483	0	0	0	49448	3854	-1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401951																																																																																																																																																																																										420	0	0	0	3421	9826	0	135	0	1083	9599	0	0	0	0	1228	0	0	0	0	0	0	76	76	88	4681	388	305	4919	0	0	0.12	0.205	0.1923	0	0	0	1152	76	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402172																																																																																																																																																																																										1492	0	0	9733	421534	1424283	0	6899	0	131733	1392619	0	0	0	0	142607	0	0	0	43236	0	0	6899	6899	259	470957	227705	18694	744073	0	0	0.0977	0.1465	0.1394	0	0	0	135708	6899	-7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402462																																																																																																																																																																																										1855	0	0	28755	0	39227	0	200	0	4577	40555	0	0	0	0	4754	0	0	0	0	0	0	177	177	532	31228	8	492	7659	0	0	0.1129	0.3364	0.3239	0	0	0	4577	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402837																																																																																																																																																																																										8854	0	0	0	32954	136120	0	1015	0	13782	131227	1301	0	0	0	15833	0	0	47	1890	0	0	1015	1015	7549	26200	35141	6537	69281	0	0	0.1129	0.1695	0.1586	0	0	0	14818	1015	-1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402846																																																																																																																																																																																										1243	0	0	14437	13769	61038	0	265	0	8842	62243	0	0	0	0	7132	0	0	0	0	0	0	265	265	500	21682	9936	1835	27218	0	0	0.1149	0.1953	0.188	0	0	0	6867	265	-506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403058																																																																																																																																																																																										2605	0	0	0	23414	72688	0	957	0	7113	73586	0	0	0	0	8819	0	0	0	0	0	0	656	656	812	25290	4888	2332	43705	0	0	0.1112	0.1689	0.1563	0	0	0	8163	656	-1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403067																																																																																																																																																																																										6759	0	0	0	60643	169928	0	1644	0	18947	173344	2113	0	0	0	18626	0	0	3348	20363	0	0	1435	1435	9632	65842	9940	3656	84402	0	0	0.1004	0.1626	0.1501	0	0	0	17191	1435	-290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403106																																																																																																																																																																																										10542	0	0	0	55629	326840	0	3040	0	31208	318158	0	0	0	0	31763	0	0	0	15005	0	0	3040	3040	7974	58174	43003	13769	218630	0	0	0.091157	0.121667	0.110022	0	0	0	28723	3040	-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403151																																																																																																																																																																																										17081	0	0	102219	70775	558543	0	4462	0	46325	541425	0	0	0	0	47619	3285	0	0	176	0	0	4462	4462	12856	183990	36474	27434	326533	953	0	0.0805	0.1245	0.1128	0	0	0	43157	4462	-2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403254																																																																																																																																																																																										2927	0	0	5523	0	45742	0	269	0	7724	46725	0	0	0	0	4618	0	0	3	4384	0	0	269	269	1827	9448	4518	2038	26843	0	0	0.1003	0.1392	0.1311	0	0	0	4349	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403348																																																																																																																																																																																										1955	0	0	0	2208	63285	0	415	0	7401	61607	0	0	0	0	5461	0	0	0	551	0	0	415	415	620	3595	12903	2964	44233	0	0	0.0852	0.1036	0.0957	0	0	0	5046	415	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403357																																																																																																																																																																																										894	0	0	395	5546	25264	0	264	0	2746	25585	0	0	0	0	3069	0	0	0	577	0	0	238	238	187	6726	2611	1425	16089	0	0	0.1107	0.1615	0.149	0	0	0	2831	238	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403553																																																																																																																																																																																										5808	0	0	0	40183	159448	0	833	0	14986	157338	0	0	0	0	15222	0	0	0	12633	0	0	833	833	4740	43587	25001	12074	86667	0	0	0.0922	0.1328	0.1255	0	0	0	14389	833	-605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403656																																																																																																																																																																																										1624	0	0	0	12712	28055	0	177	0	3577	28292	0	0	0	0	4041	0	0	0	0	0	0	177	177	0	10868	1325	809	16474	0	0	0.136576	0.209259	0.200093	0	0	0	3864	177	-287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403937																																																																																																																																																																																										625	0	0	0	25650	39128	0	244	0	6389	40262	25	0	0	0	7052	0	0	0	0	0	0	244	244	671	19240	7889	946	12233	0	0	0.1691	0.3521	0.3399	0	0	0	6808	244	-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403946																																																																																																																																																																																										19793	0	0	0	25724	595414	0	5486	0	48691	578171	0	0	0	0	53370	0	0	3013	26435	0	0	5486	5486	11191	37207	150413	19425	401423	1985	0	0.082966	0.101811	0.091345	0	0	0	47884	5486	-210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404653																																																																																																																																																																																										1216	0	0	0	12001	19211	0	67	0	999	18948	0	0	0	0	1428	0	0	25	0	0	0	67	67	1240	12277	1306	689	5004	0	0	0.0718	0.1758	0.1675	0	0	0	1361	67	-362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404774																																																																																																																																																																																										9899	0	0	11279	273	24948	0	47	0	3772	24632	0	0	0	0	3812	0	0	0	0	0	0	47	47	2209	21334	877	347	564	0	0	0.1528	0.7233	0.7144	0	0	0	3765	47	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404943																																																																																																																																																																																										998	0	0	0	7228	57478	0	867	0	6257	57038	0	0	0	0	6951	0	0	0	0	0	0	616	616	101	4611	10755	1552	43004	0	0	0.111066	0.141704	0.129146	0	0	0	6335	616	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
405061																																																																																																																																																																																										25533	0	0	174	8689	54519	0	570	0	4716	53335	0	0	0	0	5052	0	0	0	484	0	0	249	249	6423	33991	3767	695	10995	0	0	0.090053	0.257611	0.244914	0	0	0	4803	249	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
405641																																																																																																																																																																																										4613	0	0	0	64724	192909	0	2341	0	22827	186507	0	0	0	0	19908	0	0	0	1125	0	0	1554	1554	3255	69636	19534	14251	98976	0	0	0.1015	0.1611	0.1485	0	0	0	18354	1554	-1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
405744																																																																																																																																																																																										9884	0	0	0	111848	495485	30	3478	0	34837	493523	0	0	0	0	38514	30985	0	1943	7886	944	0	3773	3803	7266	99449	115509	17279	276717	3646	0	0.0705	0.1069	0.0963	0	0	0	34711	3803	-1638	1713	99000	10000	0	0	0	0	0	0	0	0	0	0	0	0	
405959																																																																																																																																																																																										55843	0	0	0	63169	1217917	0	10650	0	128127	1216827	2210	0	0	0	137904	0	0	25	93378	0	0	10650	10650	7490	93504	42706	63752	1085560	0	0	0.104716	0.113638	0.104862	0	0	0	127254	10650	-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406022																																																																																																																																																																																										11366	0	0	1104	33523	171878	0	1664	0	15234	171139	0	0	0	0	17102	0	0	1118	9991	0	0	1527	1527	6430	41503	35741	7379	90425	0	0	0.091	0.1402	0.1276	0	0	0	15575	1527	-341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406059																																																																																																																																																																																										9236	0	0	0	29344	90039	0	682	0	6897	98622	829	0	0	0	9022	0	0	199	2417	0	0	682	682	6562	37228	0	4157	48374	0	0	0.084565	0.157603	0.14569	0	0	0	8340	682	-1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406255																																																																																																																																																																																										1859	0	0	1283	38717	96333	0	643	0	6878	97054	0	0	0	0	8464	0	0	0	435	0	0	643	643	826	43472	24671	2864	29526	0	0	0.0806	0.1667	0.154	0	0	0	7821	643	-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406666																																																																																																																																																																																										3710	0	0	0	57632	96047	0	476	0	5998	93704	0	0	0	0	7496	0	0	0	0	0	0	476	476	0	60768	8211	2099	28565	0	0	0.074917	0.1665	0.155927	0	0	0	7020	476	-1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406974																																																																																																																																																																																										6921	0	0	0	15874	171171	0	1162	0	18417	172334	0	0	0	0	19921	0	0	1179	0	0	0	1162	1162	687	80428	6175	1825	85385	631	0	0.108853	0.188778	0.177767	0	0	0	18759	1162	-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407168																																																																																																																																																																																										5177	0	0	0	31902	72969	2	412	0	7803	73517	0	0	0	0	8601	0	0	0	2753	0	0	412	414	961	38882	1559	1481	32365	0	0	0.111362	0.200527	0.190875	0	0	0	8187	414	-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407506																																																																																																																																																																																										16612	0	0	0	89840	676658	1210	4835	0	75304	654585	0	0	0	0	80408	0	0	10070	66156	0	0	5035	6245	30813	70983	221542	23730	358222	0	1077	0.113495	0.1542	0.142223	0	0	0	74163	6245	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
