"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	RCONC979	TEXT4087	
292234																								148	0	2314	0	40	17000	true	0	0	0	108	1777	0	537	0	0	201	3	40	0	0	17000	0	0	false	0	0	0	www.ffbalabama.com	
292467																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	false	0	0	0	http://www.westbankandtrust.com	
292524																								47	0	187	0	0	68000	true	0	0	0	47	27	0	115	0	45	6113	2	0	0	10000	58000	0	0	false	0	0	0	http://www.fouroaksbank.com	
292850																								0	0	105	0	0	0	false	0	0	0	0	0	0	105	0	0	619	1	0	0	0	0	0	0	false	0	0	0		
292908																								429	11	40	32776	0	62783	true	0	0	11	429	0	0	0	0	40	14396	8	0	0	17007	13000	0	0	false	0	0	0	www.evansnationalbank.com	
293026																								1051	0	1787	39500	0	92000	true	0	0	0	1051	1105	0	0	0	682	0	0	0	0	2500	50000	0	0	false	0	0	0	www.onb.com	
293053																								551	0	0	0	0	0	true	0	0	0	551	0	0	0	0	0	3034	3	0	0	0	0	0	0	false	0	0	0	http://www.cnbtx.net	
293352																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	false	0	0	0	http://adrianstatebank.com	
293437																								0	0	110	44175	0	49195	true	0	0	0	0	0	0	101	0	9	480	0	0	0	0	5000	0	0	false	0	20	0	http://cbwinfield.com	
293651																								0	0	0	16305	0	20180	false	0	0	0	0	0	0	0	0	0	361	0	0	0	875	3000	0	0	false	0	0	0	http://www.ccbank.org	
293736																								13	0	0	0	0	150	true	0	0	0	13	0	0	0	0	0	35155	6	0	0	0	0	0	0	true	0	150	0	www.vanguardbank.com	
293754																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	false	0	0	0	http://www.statebankonline.net	
294023																								0	0	0	0	0	5232	true	0	0	0	0	0	0	0	0	0	1818	0	0	0	0	5232	0	0	false	0	0	0	http://www.fsbadamscounty.com	
294153																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	false	0	0	0		
294256																								0	0	1304	5600	0	35465	true	0	0	0	0	494	0	287	0	523	12511	4	0	0	19160	10705	0	0	false	0	0	0	http://www.gladwemet.com	
294564																								5603	0	661	19068	5603	30431	true	0	0	0	0	199	0	0	0	462	15501	6	5893	0	11363	0	0	0	false	0	0	0	http://firstbanklubbock.com	
294751																								0	0	33	0	0	0	true	0	0	0	0	0	0	33	0	0	582	1	0	0	0	0	0	0	false	0	0	0	http://www.cnbok.com	
294779																								2475	33	112	29014	887	59570	true	0	0	33	1588	112	0	0	0	0	1487	0	1871	0	19763	5000	0	4641	false	0	1152	0	http://www.timberlandbank.com	
294827																								307	0	225	3490	0	3490	true	0	0	0	307	0	0	0	0	225	354	0	0	0	0	0	0	0	false	0	0	0	http://pioneercommunitybank.com	
295011																								0	0	162	0	0	14296	true	0	0	0	0	0	0	49	0	113	1574	0	0	0	0	14296	0	0	false	0	0	0	http://www.greenvillenationalbank.com	
295057																								0	0	0	500	0	2375	true	0	0	0	0	0	0	0	0	0	796	0	0	0	875	1000	0	0	false	0	0	0	http://www.securitybankmn.com	
295356																								0	0	0	699	0	4085	false	0	0	0	0	0	0	0	0	0	0	0	0	0	1996	1390	0	0	false	0	0	0		
295552																								19346	0	20742	1195523	5776	1998835	true	832	0	0	13570	16442	0	2611	0	857	363	0	7384	0	750812	52500	0	0	true	0	0	0	www.bankfranklin.com	
295637																								4752	0	0	5000	0	33499	true	0	0	0	4752	0	0	0	0	0	1859	0	0	0	8400	19843	0	0	true	0	256	0	WWW.CITIZENSNATIONAL.NET	
295646																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	742	2	0	0	0	0	0	0	false	0	0	0	http://fsbmedora@frontiernet.net	
295758																								0	0	0	0	0	1004	false	0	0	0	0	0	0	0	0	0	1048	3	0	0	1000	0	0	0	false	0	4	0		
296438																								0	0	0	10000	0	10000	true	0	0	0	0	0	0	0	0	0	14814	7	0	0	0	0	0	0	false	0	0	0	http://WWW.COASTALCOMMUNITYBANK.COM	
296456																								0	0	78	0	0	0	true	0	0	0	0	0	0	78	0	0	245	0	0	0	0	0	0	0	false	0	0	0	www.firstbank-ok.com	
296559																								6	390	148	0	0	263	true	0	0	390	6	0	0	20	0	128	10540	1	0	0	0	0	0	0	false	0	263	0	commercialbank.net	
296755																								0	0	210	500	0	500	true	0	0	0	0	0	186	24	0	0	576	1	0	0	0	0	0	0	false	0	0	0	http://www.citizensstatebk.com	
296858																								0	0	188	0	0	0	false	0	0	0	0	0	0	0	0	188	221	0	0	0	0	0	0	0	false	0	0	0	http://www.fnblindsay.com	
297042																								534	587	115	5500	0	16000	true	0	0	587	534	0	0	115	0	0	1776	1	0	0	7000	3500	0	0	true	0	0	0	http://fortressbankwestby.com	
297051																								0	0	296	0	0	100	true	0	0	0	0	0	0	170	0	126	286	0	0	0	0	100	0	0	false	0	0	0	http://www.patriotsbank.com	
297257																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	913	2	0	0	0	0	0	0	false	0	0	0	http://www.thebankofweatherford.com	
297453																								0	556	0	0	0	1200	true	0	556	0	0	0	0	0	0	0	0	0	0	0	1000	200	0	0	false	0	0	0	http://www.efirstbank.com	
297547																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	141	2	0	0	0	0	0	0	false	0	0	0	http://www.rowleysavingsbank.com	
297631																								0	194	0	0	0	7933	true	0	0	194	0	0	0	0	0	0	180	0	0	0	4033	3900	0	0	false	0	0	0	http://www.fsbarcadia.com	
297734																								3079	0	42	0	0	0	false	0	0	0	3079	0	0	42	0	0	0	0	0	0	0	0	0	0	true	0	0	0		
297761																								90	0	0	2750	12	26750	false	0	0	0	0	0	0	0	0	0	1087	1	30	78	0	24000	0	0	false	0	0	0	http://montereycountybank.com	
298049																								0	0	15	1500	0	3500	true	0	0	0	0	0	0	15	0	0	302	0	0	0	0	0	0	0	true	0	2000	0	http://www.scsbank.com	
298058																								44	0	0	0	0	0	true	0	0	0	44	0	0	0	0	0	632	2	0	0	0	0	0	0	false	0	0	0	http://www.uvbank.net	
298218																								0	87	0	0	0	0	true	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	www.watertownsavingsbank.com	
298245																								0	0	139	747	0	5485	true	0	0	0	0	0	0	139	0	0	2409	2	0	0	1885	2853	0	0	true	0	0	0	http://www.cnb-metropolis.com	
299046																								1615	0	0	0	1429	0	true	0	0	0	186	0	0	0	0	0	34252	8	2667	0	0	0	0	0	true	0	0	0	www.boonebank.com	
299251																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	381	1	0	0	0	0	0	0	false	0	0	0	www.fsbashby.com	
299644																								970	0	0	1800	0	9300	true	0	0	0	970	0	0	0	0	0	783	1	0	0	5800	1700	0	0	true	0	0	0	http://www.bankiowabanks.com	
299653																								0	0	75	288	0	3260	true	0	0	0	0	0	0	0	0	75	250	1	0	0	1385	1587	0	0	false	0	0	0	http://www.atwaterstatebank.com	
299868																								0	77	0	10000	0	75000	false	0	0	77	0	0	0	0	0	0	0	0	0	0	50000	15000	0	0	false	0	0	0	http://www.ccombank.com	
300009																								1277	0	1354	25500	1277	52010	true	1251	0	0	0	0	0	0	0	103	4913	3	1524	0	14868	11642	0	0	false	0	0	0	http://www.passumpsicbank.com	
300036																								2246	863	151	12500	2217	61030	true	0	0	863	29	0	0	151	0	0	1758	0	4983	0	21634	26896	0	0	true	0	0	0	http://www.homestarbank.com	
300063																								0	0	0	0	0	5000	true	0	0	0	0	0	0	0	0	0	1233	1	0	0	5000	0	0	0	false	0	0	0	http://omnibankna.com	
300157																								0	0	0	0	0	18	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	18	0		
300250																								0	0	0	1000	0	1000	false	0	0	0	0	0	0	0	0	0	319	1	0	0	0	0	0	0	false	0	0	0	http://www.communitybank-na.com	
300353																								0	0	156	0	0	5000	true	0	0	0	0	0	0	0	0	156	270	0	0	0	0	5000	0	0	false	0	0	0	http://www.shamrockbank.com	
300456																								0	0	26	0	0	0	false	0	0	0	0	0	0	26	0	0	179	0	0	0	0	0	0	0	false	0	0	0	http://larrynelson@aceks.com	
300531																								0	0	0	5000	0	22000	true	0	0	0	0	0	0	0	0	0	15059	6	0	0	10000	7000	0	0	true	0	0	0	www.coastalbankofga.com	
300933																								615	0	84	6319	559	16992	true	0	0	0	56	0	0	0	0	84	1989	1	559	0	3215	7452	0	0	true	0	6	0	http://www.plantersfirst.com	
300942																								0	0	0	2000	0	5302	true	0	0	0	0	0	0	0	0	0	2284	2	0	0	1000	0	22	2271	true	0	9	0	http://www.pioneerbanks.com	
300960																								0	0	102	0	0	110	true	0	0	0	0	0	0	40	0	62	2563	1	0	0	110	0	0	0	false	0	0	0	http://www.bankofidaho.com	
301640																								0	0	0	1000	0	8000	true	0	0	0	0	0	0	0	0	0	403	1	0	0	2000	5000	0	0	true	0	0	0	bcsb.com	
301800																								7364	0	438	30833	6766	69221	true	0	0	0	598	438	0	0	0	0	0	0	14477	0	28333	10000	0	0	true	0	55	0	ulstersavings.com	
302030																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1417	1	0	0	0	0	0	0	false	0	0	0	http://www.bankofbelleglade.com	
302133																								0	0	35	0	0	0	false	0	0	0	0	35	0	0	0	0	881	1	0	0	0	0	0	0	false	0	0	0		
302450																								0	0	22	0	0	0	false	0	0	0	0	22	0	0	0	0	6118	2	0	0	0	0	0	0	false	0	0	0	http://www.fnbidabel.com	
302553																								0	0	0	0	0	59	false	0	0	0	0	0	0	0	0	0	368	6	0	0	0	0	0	0	false	0	59	0		
302656																								0	131	125	5579	0	40967	true	0	0	131	0	0	60	65	0	0	22606	1	0	0	23161	11195	99	913	false	0	20	0	http://minnwestbank.com	
302665																								0	0	201	1000	0	2000	false	0	0	0	0	0	0	0	0	201	409	0	0	0	1000	0	0	0	false	0	0	0		
303345																								0	0	0	0	0	997	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	997	0	www.NationalCity.com	
303550																								0	0	81	95951	0	99855	true	0	0	0	0	0	0	81	0	0	5359	4	0	0	3900	0	0	0	true	0	4	0	www.kleinet.com	
303653																								0	0	79	0	0	0	true	0	0	0	0	0	0	79	0	0	1165	1	0	0	0	0	0	0	false	0	0	0	http://fsbburnet.com	
303701																								0	0	0	6641	0	6641	true	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	false	0	0	0	www.wrsb.com	
303747																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1029	2	0	0	0	0	0	0	true	0	0	0	www.fb-t.com	
303952																								0	0	45	7570	0	13320	false	0	0	0	0	0	1	0	0	44	3350	3	0	0	1100	3650	0	1000	false	0	0	0		
304034																								4816	0	4831	0	0	0	false	0	0	0	4816	4553	0	278	0	0	994	1	0	0	0	0	0	0	false	0	0	0	www.firstnationbank.com	
304155																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	false	0	0	0	http://www.burtonbank.com	
304173																								0	0	558	0	0	0	false	0	0	0	0	0	0	558	0	0	914	0	0	0	0	0	0	0	false	0	0	0	www.marquettesavings.com	
304520																								0	0	0	0	0	583	false	0	0	0	0	0	0	0	0	0	1296	1	0	0	0	583	0	0	true	0	0	0		
304762																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	true	0	0	0		
304913																								0	7375	0	0	0	0	false	0	36	7339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.db.com	
305059																								0	0	0	1245	0	1245	false	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	false	0	0	0		
305152																								641	0	0	0	0	196	true	0	0	0	641	0	0	0	0	0	107	0	0	0	0	145	0	51	true	0	0	0	http://www.fnbpratt.com	
305237																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0	false	0	0	0	www.gdwbank.com	
305433																								0	0	0	4900	0	8400	false	0	0	0	0	0	0	0	0	0	698	0	0	0	2500	1000	0	0	false	0	0	0		
305442																								314	20	879	7000	0	10000	true	0	0	20	314	95	0	346	0	438	906	1	0	0	3000	0	0	0	true	0	0	0	http://newwashbank.com	
305648																								0	0	0	0	0	5400	true	0	0	0	0	0	0	0	0	0	1946	2	0	0	400	5000	0	0	false	0	0	0	www.cnbshen.com	
305750																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	www.fhnb.com	
306056																								0	0	192	0	0	0	false	0	0	0	0	0	0	137	0	55	255	1	0	0	0	0	0	0	false	0	0	0		
306140																								0	0	102	0	0	7000	true	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	4500	1500	false	0	1000	0	http://securitystateonline.com	
306159																								0	0	1776	12100	0	22870	true	0	0	0	0	0	0	98	0	1678	1041	1	0	0	5000	5770	0	0	false	0	0	0	http://anbmn.com	
306337																								321	0	110	0	0	31	false	0	0	0	321	0	0	110	0	0	21	0	0	0	0	0	0	0	false	0	31	0		
306739																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	202	1	0	0	0	0	0	0	false	0	0	0		
306908																								0	0	173	0	0	20207	true	0	0	0	0	0	0	173	0	0	2132	1	0	0	20000	0	0	0	false	0	207	0	WWW.JEFFBANK./COM	
307062																								0	0	34	0	0	1250	true	0	0	0	0	0	0	34	0	0	158	0	0	0	0	0	0	0	false	0	1250	0	http://www.farmersnatlbank.com	
307334																								0	16	491	2500	0	2500	false	0	0	16	0	0	0	491	0	0	790	1	0	0	0	0	0	0	false	0	0	0	www.burke.net\bbc	
307361																								0	0	0	0	0	3463	true	0	0	0	0	0	0	0	0	0	6667	3	0	0	0	3463	0	0	false	0	0	0	www.ambankwaco.com	
307679																								1942	0	22	1000	0	22500	true	0	0	0	1942	22	0	0	0	0	5448	3	0	0	14000	7500	0	0	false	0	0	0	www.thebankofpacific.com	
307745																								550	0	0	2200	0	5095	true	0	0	0	550	0	0	0	0	0	533	0	0	0	1775	1100	0	0	true	0	20	0	www.fnbsiouxcenter.com	
307932																								0	0	6	0	0	0	false	0	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	false	0	0	0	http://www.catlinbank.com	
307950																								65	0	0	7000	0	17000	true	0	0	0	65	0	0	0	0	0	43	0	0	0	5000	5000	0	0	false	0	0	0	http://heritagestatebank.com	
308247																								0	0	150	0	0	1000	true	0	0	0	0	0	0	150	0	0	45	0	0	0	0	1000	0	0	false	0	0	0	http://millscountybank.com	
308256																								0	0	30	0	0	0	true	0	0	0	0	0	0	30	0	0	193	2	0	0	0	0	0	0	false	0	0	0	www.cenbank.com	
308340																								318	0	0	4124	318	16984	false	0	0	0	0	0	0	0	0	0	347	0	318	0	5354	5506	1000	0	false	0	1000	0	http://www.bathstatebank.com	
308443																								0	293	0	41850	0	55839	true	0	0	293	0	0	0	0	0	0	5263	2	0	0	216	13773	0	0	false	0	0	0	http://www.bof.com	
308649																								8191	0	372	10335	0	44952	true	0	0	0	8191	23	0	349	0	0	1447	1	0	0	2393	32224	0	0	true	0	0	0	http://www.firstmerchants.com	
308836																								0	0	0	300	0	300	true	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	false	0	0	0	http://www.bankofbourbonnais.com	
309150																								0	0	0	6153	0	6153	true	0	0	0	0	0	0	0	0	0	8128	8	0	0	0	0	0	0	false	0	0	0	http://themissouribank.com	
309570																								0	1234	910	155500	0	240500	true	0	1234	0	0	65	0	845	0	0	1620	2	0	0	0	85000	0	0	true	0	0	0	http://www.1stmarinerbank.com	
309655																								0	0	154	6262	0	14262	true	0	0	0	0	0	154	0	0	0	793	1	0	0	0	8000	0	0	true	0	0	0	http://www.BANKREGENT.com	
309664																								0	0	644	0	0	0	true	644	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	false	0	0	0	http://WWW.RANCHOBANK.COM	
309758																								0	0	112	9500	0	9500	true	0	0	0	0	0	0	112	0	0	496	0	0	0	0	0	0	0	false	0	0	0	http://www.fsbfm.com	
309851																								0	0	0	3000	0	3000	true	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	false	0	0	0	http://www.rrsbchatfield.com	
309936																								7011	0	0	0	0	0	true	0	0	0	7011	0	0	0	0	0	5	0	0	0	0	0	0	0	true	0	0	0	http://www.firstnbt.com	
310437																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1746	1	0	0	0	0	0	0	false	0	0	0	www.sc-bank.com	
310727	10349	0	8875	194	0	675353	true	0	0	0	10349	25262	8	0	0	131167	534061	1131	990	true	0	7810	0						675353						31	0	882	0	7962												0	www.carolinafirst.com	
310754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	810	1	0	0	0	0	0	0	false	0	0	0	http://www.equitybankmn.com	
310875																								403	0	0	21700	0	32217	true	0	0	0	403	0	0	0	0	0	4966	4	0	0	10000	517	0	0	true	0	0	0	www.shorebank.com	
310950																								0	0	0	16500	0	23509	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7000	0	0	false	0	9	0		
310978																								151	0	8	36209	48	238212	true	0	0	0	103	0	0	8	0	0	2150	1	48	0	82003	120000	0	0	false	0	0	0	www.wsbonline.com	
311050																								723	0	0	0	0	7500	true	0	0	0	723	0	0	0	0	0	1207	0	0	0	0	7500	0	0	true	0	0	0	http://www.ahb-ok.com	
311144																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	4162	4	0	0	0	0	0	0	false	0	0	0		
311256																								0	0	0	3500	0	12400	true	0	0	0	0	0	0	0	0	0	1098	1	0	0	8900	0	0	0	true	0	0	0	www.fnbcs.com	
311265																								0	0	173	0	0	0	true	0	0	0	0	0	0	0	0	173	2398	1	0	0	0	0	0	0	true	0	0	0	http://www.yoakumnationalbank.com	
311452																								0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	50	153	0	0	0	0	0	0	0	false	0	0	0		
311603																								850	0	1851	3000	850	116476	true	1851	0	0	0	0	0	0	0	0	2684	0	1658	0	14480	98996	0	0	true	0	0	0	http://www.dime-bank.com	
311649																								0	0	0	3847	0	3847	true	0	0	0	0	0	0	0	0	0	1013	2	0	0	0	0	0	0	true	0	0	0	www.morningsidebank.com	
311658																								0	0	82	0	0	500	true	0	0	0	0	0	0	82	0	0	94	0	0	0	500	0	0	0	true	0	0	0	http://www.ColeraineBank.com	
311845																								216016	462	5798	7537	198647	331302	true	0	462	0	17369	1536	0	2576	96	1438	163964	61	222801	0	113663	160278	0	0	true	0	49824	152	www.arvest.com	
311939																								0	0	0	0	0	1844	false	0	0	0	0	0	0	0	0	0	240	0	0	0	0	1844	0	0	false	0	0	0		
312244																								181	0	0	18388	181	71578	true	0	0	0	0	0	0	0	0	0	1942	1	181	0	18479	34711	0	0	true	0	0	0	www.firstbankofberne.com	
312356																								0	0	687	0	0	0	false	0	0	0	0	0	432	124	0	131	0	0	0	0	0	0	0	0	false	0	0	0		
312431																								0	0	0	0	0	3	true	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	false	0	3	0	www.americanbank.biz	
312730																								860	1	7043	0	0	15156	true	0	0	1	860	0	0	0	0	7043	17128	2	0	0	5500	9283	0	0	true	0	373	0	http://bridgeviewbank.com	
312954																								3132	0	290	590	0	2339	true	0	0	0	3132	0	0	0	0	290	1957	1	0	0	22	1727	0	0	true	0	0	0	http://www.gnbtx.com	
313009																								0	0	32	3500	0	4500	true	0	0	0	0	0	0	32	0	0	68	0	0	0	1000	0	0	0	false	0	0	0	www.upstatebank.com	
313157																								0	195	0	4700	0	4700	true	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.fnbseiling.com	
313223																								252	0	0	850	73	10075	true	0	0	0	179	0	0	0	0	0	88	0	73	0	2000	7225	0	0	true	0	0	0	http://www.osgoodbank.com	
313241																								0	73	145	1292	0	8296	true	0	0	73	0	0	0	0	0	145	2773	3	0	0	1600	5404	0	0	false	0	0	0	http://union-bank.net	
313401																								0	0	675	1000	0	1000	true	0	0	0	0	0	0	0	0	675	2178	2	0	0	0	0	0	0	false	0	0	0	WWW.NUBK.COM	
313531																								0	0	21	0	0	0	true	0	0	0	0	21	0	0	0	0	10510	5	0	0	0	0	0	0	true	0	0	0	www.cbt-alabama.com	
313577																								236	0	430	1750	236	10250	true	0	0	0	0	106	0	136	0	188	517	0	236	0	3000	5500	0	0	false	0	0	0	www.marshfieldbank.com	
314033																								0	0	114	0	0	3693	false	0	0	0	0	0	0	114	0	0	1746	0	0	0	0	3693	0	0	false	0	0	0	http://www.firstlowndesbank.com	
314257																								1742	0	154	0	0	2253	true	0	0	0	1742	0	0	154	0	0	4017	2	0	0	0	2000	0	253	false	0	0	0	http://www.deerwoodbank.com	
314444																								0	0	0	1250	0	5788	true	0	0	0	0	0	0	0	0	0	1141	1	0	0	2938	1600	0	0	false	0	0	0	http://www.fordycebank.com	
315339																								0	0	0	1000	0	1000	false	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	false	0	0	0	http://www.brimfieldbank.com	
315348																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	false	0	0	0		
315357																								0	0	201	0	0	6810	true	0	0	0	0	0	0	133	0	68	888	1	0	0	1000	5810	0	0	false	0	0	0	http://www.smsb.org	
315629																								2092	0	229	2285	0	25814	true	0	0	0	2092	0	0	229	0	0	12434	10	0	0	4638	18891	0	0	true	0	0	0	http://www.thebank.com	
315656																								0	0	3251	1000	0	3000	true	0	0	0	0	258	0	0	0	2993	6693	3	0	0	2000	0	0	0	false	0	0	0	http://www.febokc.com	
315674																								954	0	0	0	0	0	true	0	0	0	954	0	0	0	0	0	356	0	0	0	0	0	0	0	true	0	0	0	www.hartfordsavingsbank.com	
315852																								924	0	0	3000	711	12468	true	0	0	0	213	0	0	0	0	0	2670	1	1427	0	7000	1000	26	1438	true	0	4	0	http://www.eastwoodbank.com	
316354																								0	0	0	0	0	7003	true	0	0	0	0	0	0	0	0	0	13158	5	0	0	3503	3500	0	0	false	0	0	0	www.bankrepublic.com	
316840																								6239	19033	55	228600	6239	582378	true	0	925	18108	0	0	0	55	0	0	16548	5	9889	0	188500	165278	0	0	false	0	0	0	www.republicbank.com	
316859																								0	0	229	1125	0	14685	true	0	0	0	0	5	0	224	0	0	1543	1	0	0	4560	9000	0	0	false	0	0	0	http://www.exb-ok.com	
316916																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
316934																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	921	2	0	0	0	0	0	0	false	0	0	0		
317100																								0	0	676	28884	0	43538	true	0	0	0	0	0	0	0	0	676	3042	1	0	0	5315	9000	0	339	false	0	0	0	http://WWW.NMSB.COM	
317258																								485	0	0	2000	485	2000	true	0	0	0	0	0	0	0	0	0	7608	3	485	0	0	0	0	0	false	0	0	0	http://www.westplainsbank.com	
317342																								0	2163	3105	10000	0	47641	true	3105	2163	0	0	0	0	0	0	0	9184	3	0	0	20000	0	75	5010	true	0	12556	0	WWW.SYB.COM	
317650																								0	0	31	0	0	0	true	0	0	0	0	0	0	0	0	31	507	4	0	0	0	0	0	0	false	0	0	0	http://www.csbjc.com	
317735																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	false	0	0	0		
318639																								0	0	105	0	0	0	false	0	0	0	0	0	0	18	0	87	150	0	0	0	0	0	0	0	false	0	0	0	http://www.bankofchestnut.com	
318835																								0	0	0	4000	0	7000	true	0	0	0	0	0	0	0	0	0	2902	2	0	0	1000	2000	0	0	true	0	0	0	www.pilotbank.com	
319047																								277	0	123	0	277	2750	true	0	0	0	0	0	0	48	0	75	367	0	393	0	2750	0	0	0	true	0	0	0	http://www.riddellonline.com	
319458																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
319542																								0	0	0	4200	0	4200	true	0	0	0	0	0	0	0	0	0	1886	1	0	0	0	0	0	0	true	0	0	0	http://www.fnbplatteville.com	
319551																								0	0	10	2613	0	7119	true	0	0	0	0	0	0	10	0	0	5238	2	0	0	1000	3500	0	0	false	0	6	0	http://www.ssbscott.com	
320034																								0	0	8	0	0	0	false	0	0	0	0	0	0	0	0	8	1215	0	0	0	0	0	0	0	false	0	0	0		
