"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
259554																																																																																																																																																																																										2604	0	0	0	11906	54349	0	468	0	6307	54844	0	0	0	0	5071	0	0	0	3193	0	0	468	468	885	9823	13355	1412	29091	0	0	0.0867	0.1289	0.117	0	0	0	4603	468	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259657																																																																																																																																																																																										54882	0	0	0	95337	612029	0	4981	0	48722	516494	955	0	0	0	54098	0	0	0	29243	0	0	5431	5431	10409	163093	16547	34751	427022	5020	0	0.0943	0.1112	0.1	0	0	0	48667	5431	-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259853																																																																																																																																																																																										1901	0	0	8571	0	25869	0	159	0	2140	25706	0	0	0	0	2299	0	0	193	555	0	0	159	159	514	14352	3205	652	7957	0	0	0.0832	0.185	0.1722	0	0	0	2140	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259956																																																																																																																																																																																										2986	0	0	0	36625	109057	0	861	0	10574	108055	0	0	0	0	11242	0	0	586	4398	0	0	861	861	2059	22253	35658	3753	49914	0	0	0.0965	0.1505	0.139	0	0	0	10381	861	-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260055																																																																																																																																																																																										70714	0	0	282970	4780	1991628	0	11075	0	189504	1966711	0	0	0	0	179161	16219	0	7970	328971	0	0	11075	11075	16883	474470	250567	117838	1260783	16219	0	0.0865	0.111	0.1042	0	0	0	168086	11075	-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260149																																																																																																																																																																																										293	0	0	0	6089	6739	0	148	0	3433	6775	0	0	0	0	3437	0	0	0	0	0	0	7	7	6162	217	0	16	505	0	0	0.5063	8.4447	8.4275	0	0	0	3430	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260354																																																																																																																																																																																										5539	0	0	0	34181	75396	0	1166	0	9226	75120	237	0	0	0	9969	0	0	0	0	0	0	554	554	0	29976	17142	1552	29733	0	0	0.1253	0.2279	0.2153	0	0	0	9415	554	-194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260831																																																																																																																																																																																										864	0	0	190	13595	47462	0	516	0	4718	46655	0	0	0	0	5278	0	0	0	1705	0	0	413	413	619	13528	8954	2926	25024	0	0	0.1043	0.1601	0.1476	0	0	0	4865	413	-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260868																																																																																																																																																																																										2438	0	0	6196	1660	48978	0	384	0	4655	48252	0	0	0	0	5073	0	0	47	648	0	0	384	384	791	14013	9778	5662	24832	0	0	0.0972	0.1544	0.1427	0	0	0	4689	384	-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261070																																																																																																																																																																																										10839	0	0	0	8499	136533	0	1165	0	14977	138463	0	0	0	0	15457	0	0	264	0	0	0	1165	1165	4313	21073	5225	10907	106400	1976	0	0.103728	0.136353	0.126076	0	0	0	14292	1165	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261146																																																																																																																																																																																										1995	0	0	0	27466	105531	0	828	0	7878	101936	14	0	0	0	8825	0	0	0	3919	0	0	828	828	731	24306	33433	3353	48080	0	0	0.0785	0.1232	0.1117	0	0	0	7997	828	-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261258																																																																																																																																																																																										2875	0	0	54298	0	144938	0	1725	0	26960	144643	0	0	0	0	28326	0	0	0	18835	0	0	1366	1366	2310	44512	22185	3459	77656	0	0	0.1864	0.26	0.2475	0	0	0	26960	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261360																																																																																																																																																																																										6389	0	0	823	58652	197227	0	1175	0	18371	199446	625	0	0	0	20303	0	0	0	2670	0	0	1175	1175	5033	67391	26686	11743	100443	0	0	0.0959	0.1577	0.1486	0	0	0	19128	1175	-764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261557																																																																																																																																																																																										599	0	0	0	0	13984	0	37	0	1282	14269	0	0	0	0	1089	0	0	0	263	0	0	37	37	162	2091	3811	753	7728	0	0	0.0749	0.1069	0.1033	0	0	0	1052	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261904																																																																																																																																																																																										2262	0	0	0	19996	99526	0	588	0	10703	98585	0	0	0	0	11580	0	0	0	258	0	0	613	613	5844	35247	25931	4953	33491	0	0	0.1112	0.2159	0.2044	0	0	0	10967	613	-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261940																																																																																																																																																																																										7166	0	0	32099	25082	330131	0	3403	0	32426	328724	0	0	0	0	35481	0	0	0	0	0	0	3286	3286	3134	61855	47017	14958	221343	0	0	0.098133	0.135048	0.122541	0	0	0	32195	3286	-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262059																																																																																																																																																																																										9147	0	0	0	93500	292667	0	2327	0	36494	289140	195	0	0	0	40423	0	0	74	4542	0	0	2327	2327	2581	103086	17779	18499	174134	0	0	0.1318	0.1959	0.1846	0	0	0	38096	2327	-1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262237																																																																																																																																																																																										4814	0	0	0	42313	115487	0	706	0	12842	115639	0	0	0	0	13682	0	0	0	1	0	0	706	706	5365	37318	19416	4780	54311	0	0	0.112211	0.191268	0.181399	0	0	0	12976	706	-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262273																																																																																																																																																																																										2061	0	0	0	18186	74020	0	556	0	6482	74059	0	0	0	0	6922	0	0	0	4234	0	0	556	556	4301	15858	13950	3573	40351	0	0	0.085991	0.131559	0.120992	0	0	0	6366	556	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262358																																																																																																																																																																																										4109	0	0	67481	8086	125948	0	480	0	21123	125915	0	0	0	0	21645	0	0	335	33	0	0	480	480	1961	56100	33367	1670	35063	0	0	0.1681	0.3427	0.3351	0	0	0	21165	480	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262451																																																																																																																																																																																										1889	0	0	0	29414	154312	0	1407	0	12188	150708	0	0	0	0	13978	0	0	0	6670	0	0	1420	1420	2172	29925	21835	5425	102157	70	0	0.0833	0.1125	0.1011	0	0	0	12558	1420	-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262741																																																																																																																																																																																										1909	0	0	12583	14068	113833	0	1150	0	13430	115053	0	0	0	0	14607	0	0	162	21	0	0	988	988	895	19508	40307	7621	54559	0	0	0.1184	0.1852	0.1727	0	0	0	13619	988	-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262844																																																																																																																																																																																										5287	0	0	0	22915	295339	0	3354	0	27930	290203	0	0	0	0	31315	0	0	0	8866	0	0	3192	3192	1636	34615	41009	15142	221625	0	0	0.0969	0.1227	0.1102	0	0	0	28123	3192	-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262956																																																																																																																																																																																										2569	0	0	327	19817	111732	0	1325	0	12007	110264	632	0	0	0	12636	0	0	0	0	0	0	1049	1049	1463	8992	40867	7133	61317	0	0	0.1055	0.151	0.1385	0	0	0	11587	1049	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263243																																																																																																																																																																																										7326	0	0	9678	34789	303590	0	2918	0	25633	303245	0	0	0	0	26980	0	0	0	17407	0	0	2792	2792	3438	41955	108134	10338	151536	0	0	0.080245	0.120871	0.108362	0	0	0	24188	2792	-372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263551																																																																																																																																																																																										1950	0	0	0	1669	24446	0	193	0	3744	24353	0	0	0	0	3972	0	0	50	266	0	0	193	193	860	6883	3985	1381	12965	0	0	0.1552	0.2411	0.2294	0	0	0	3779	193	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263627																																																																																																																																																																																										5999	0	0	35564	0	136630	0	840	0	13793	137823	0	0	0	0	14633	0	0	229	0	0	0	840	840	4728	41217	32414	10493	59111	0	0	0.1001	0.1749	0.1648	0	0	0	13793	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
264156																																																																																																																																																																																										991	0	0	6454	1181	16401	0	51	0	1376	16547	0	0	0	0	1437	0	0	25	0	0	0	51	51	5799	3947	2531	234	4190	0	0	0.0838	0.2296	0.2215	0	0	0	1386	51	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
264455																																																																																																																																																																																										11107	0	0	0	108725	298247	0	1160	0	29063	298170	0	0	0	0	29747	0	0	0	0	0	0	1160	1160	5681	132395	36836	10338	124301	0	0	0.096205	0.175447	0.168605	0	0	0	28587	1160	-547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
264558																																																																																																																																																																																										42222	0	0	34038	4961	345577	0	3760	0	24407	340829	0	0	0	12305	25929	0	0	0	10211	0	0	3041	3041	8956	85793	63260	9245	189810	4453	0	0.06747	0.106899	0.094362	0	0	0	22888	3041	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
264941																																																																																																																																																																																										6228	0	0	0	27330	333639	0	3628	0	21890	327504	0	0	0	0	25159	0	0	740	7322	0	0	2984	2984	13820	33681	123959	10372	166091	875	0	0.0677	0.1052	0.0927	0	0	0	22175	2984	-285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265340																																																																																																																																																																																										2040	0	0	1565	38222	113757	0	667	0	20655	113898	0	0	0	0	21796	0	0	0	28	0	0	667	667	1764	34512	47611	1868	31255	0	0	0.1855	0.351	0.3403	0	0	0	21129	667	-474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265407																																																																																																																																																																																										18238	0	0	2325	148331	830241	0	9819	0	91188	828908	0	0	0	0	76522	0	0	1838	37561	0	0	7526	7526	5773	161922	210743	40372	438904	564	0	0.0854	0.1277	0.1151	0	0	0	68996	7526	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265452																																																																																																																																																																																										691	0	0	14438	12268	60941	0	398	0	5732	60809	0	0	0	0	5251	0	0	0	0	0	0	398	398	990	26796	9011	2123	24351	0	0	0.0808	0.1535	0.1418	0	0	0	4853	398	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265676																																																																																																																																																																																										3505	0	0	2800	14876	108972	0	759	0	11706	106287	0	0	0	0	12492	0	0	0	420	0	0	759	759	3217	15731	33569	4902	57260	203	0	0.1104	0.1604	0.1507	0	0	0	11733	759	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265948																																																																																																																																																																																										1791	0	0	0	14477	96792	0	1206	0	9257	97587	0	0	0	0	8028	0	0	0	3173	0	0	946	946	1762	15548	15877	3445	62642	105	0	0.074235	0.106404	0.093866	0	0	0	7082	946	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266066																																																																																																																																																																																										10701	0	0	152	23012	93403	0	509	0	7882	93950	0	0	0	0	8528	0	0	0	808	0	0	509	509	1294	35491	2538	4729	54796	0	0	0.0854	0.133	0.1251	0	0	0	8019	509	-137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266244																																																																																																																																																																																										2372	0	0	0	16157	91201	0	597	0	8691	89221	483	0	0	0	9384	0	0	0	4274	0	0	597	597	336	11948	39899	5953	39761	0	0	0.0985	0.1404	0.1315	0	0	0	8787	597	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
