"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADG894	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
340144	266	0	211	0	CONF	0	0	0	361	224	0	0	0	0	0	0	0	18	0	0	0	false	0	0	27	306	0	39	421	183	0	450	0	0	238	0	0				Loan Processing	Debit Card Fee expense					Vesting of restricted stock						
340256	15	0	21	21	CONF	210	120	19	71	124	65	0	0	0	0	0	0	0	0	0	0	false	45	0	4	133	23	55	1	59	0	17	10	94	0	104	0	MORTGAGE ORIGINATIONS & POINTS	OTHER SERVICE FEES LOANS	WIRE TRANSFER FEES	BUSINESS DEVELOPMENT	ORE EXPENSE	LIFE INSURANCE EXPENSE										
340443	46	0	77	0	CONF	75	0	0	30	13	0	0	0	0	0	0	0	0	0	0	0	false	21	0	6	28	14	20	4	28	0	6	51	2	2	8	0	Management Fees from Holding Co.			Comptroller's Exam Fees	Business Development Expense											
340555	30	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	55	26	0	0	0	0	0	0	0																
340649	63	0	0	0	CONF	34	0	0	18	26	30	0	0	0	0	0	0	0	0	0	0	false	20	0	0	74	0	21	52	0	0	0	0	0	0	0	0	Miscellaneous fees			State banking fees	Website fees	Subsidiary expense										
340742	0	0	0	386	CONF	641	61	35	1689	290	241	0	0	0	0	0	0	4000	0	10037	0	false	0	0	0	0	0	0	1356	0	0	0	297	477	0	430	1591	Affiliate professional fee income	Other loan fee income	Cash management fee income	Affiliate professional fee expense	Other insurance expense	Collection expense				Capital Injection from Parent		ALL Transfer from Corporate Reorganization				
340751	103	0	0	125	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	93	0	0	31	30	26	158	134	0	164	0	0	126	0	0																
341178	28	0	0	603	CONF	0	0	0	388	871	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	70	0	0	306	34	0	0	57	61	0	173	0				Insurance	Oreo											
341851	12	0	0	19	CONF	14	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	Other income			Correspondent Service Charges	Equip Service   Repair											
341954	20	0	12	1	CONF	45	0	0	17	16	5	0	0	0	0	0	0	0	0	0	0	false	19	0	5	0	6	16	1	34	0	42	13	18	9	24	0	Service Release Premium--Real Estate Loans Sold			Clearing House Fees	Annual License & Software Fees	State Dept of Banking Assessment Fees										
341972	15	1	37	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	-100	0	0	0	false	14	0	23	0	4	3	94	18	0	0	20	0	-6	13	0										Dividend paid to holding company						
342054	148	0	55	0	CONF	0	0	0	97	54	0	0	0	0	0	0	0	0	0	0	0	false	143	0	0	0	27	48	0	71	0	378	0	0	145	0	0				Donations	Software Depr. Expense											
342175	708	99	233	0	CONF	109	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	false	241	0	0	0	0	483	724	245	0	734	0	130	346	0	0	Gain on Plexus Fund			Software licensing fee												
342362	0	0	0	0	CONF	0	0	0	61	31	136	0	0	0	0	0	0	0	0	-4	0	false	0	0	0	0	0	0	134	0	0	0	58	0	0	0	0				EXAMINATION ASSESSMENT	CORRESPONDENT ACCT CHG	FDIC BLANKET BOND						Adj to increase allowance for credit losses on off-balance sheet credit exposures				
342410	540	110	166	100	CONF	205	126	101	52	166	92	0	0	0	0	0	0	0	0	-14	0	false	242	0	0	548	72	410	159	420	0	2023	165	108	198	590	0	Fees - Letters of Credit	Late Fees - Loans	Loan Modification Fees	Demand Deposit Account Charge Offs	Collection Expenses	Correspondent Bank Service Charges										
342634	2414	0	0	0	CONF	0	0	0	6694	2462	2364	0	0	0	0	0	0	0	0	0	0	false	2933	0	958	1503	856	5403	2806	3211	0	9246	0	2847	0	4016	0				Software related expenses	Real estate foreclosure expenses	Operational losses										
343051	0	0	27	0	CONF	100	0	0	34	68	0	0	0	0	0	0	0	0	0	0	0	false	48	0	2	129	18	93	0	30	0	0	0	0	74	0	0	CHECK CARD CONVERSION FEE			CORRESPONDENT BANK ACCOUNT SERVICE CHARGES	OTHER LOSSES											
343248	15	0	0	3	CONF	2	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	false	6	0	1	0	0	0	13	10	0	0	28	20	0	3	0	MISC INCOME	COLLECTION & EXCHANGE		CONTRIBUTIONS & CHARITIES	DUES & SUBSCRIPTIONS											
343257	7	9	19	0	CONF	23	0	0	48	12	12	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	3	4	0	22	0	0	11	0	2	16	0	Miscellaneous Income			Miscellaneous Expense	Educ., Dues, Subscriptions	Auto & Travel										
343341	0	0	202	0	CONF	1143	384	1038	1646	694	0	0	0	0	0	0	0	17993	0	0	0	false	0	15045	0	340	0	0	0	0	0	0	0	609	0	0	0	Digital Transit Monthly Service Charges	Digital Deposit Monthly Fees	Miscellaneous Income	FRB Chicago Processing Expense	Digital Transit Fees-Chase					Capital Injection from parent holding company					Adoption of FAS115-2	
343770	0	0	63	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0																
343903	165	0	145	0	CONF	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	29	419	71	0	77	117	67	0	0	0				Contributions												
343958	0	0	0	0	CONF	0	0	0	28	41	64	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	60	0	0	0	0	36	0	0	0				Broker fees	Loan collection expenses	ORE expenses										
344236	38	48	0	42	CONF	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	false	56	0	0	99	0	88	309	52	0	97	122	0	60	37	0				OTHER OUTSIDE SERVICES												
344647	151	0	0	0	CONF	223	88	0	113	100	0	0	0	0	0	0	0	10000	0	0	0	false	116	0	57	240	42	133	789	161	0	407	0	0	295	0	0	Data Processing Services	Intercompany Management Fees		Donations	Regulatory Fees - OCC					Capital Injection from parent company						
344816	60	0	0	0	CONF	235	0	0	140	61	48	0	0	0	0	0	0	0	0	0	0	false	52	0	0	0	0	0	279	41	0	183	52	0	138	116	0	Secondary market loan income			Taxes not on income	Management fees	Correspondent bank service charges										
344852	0	0	23	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0																
345149	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0																
345309	272	0	176	0	CONF	80	55	0	361	166	227	0	0	0	0	0	0	0	0	0	0	false	205	66	0	640	91	105	830	0	0	604	0	395	0	257	0	Merchant Credit Cards	Other Loan Commissions		PC Banking	Service Fees - Correspondent Banks	Debit Card Expense									Change in accting priciple for exec/director split dollar life insu. per EITF 06/04-06/10	
345345	69	66	29	32	CONF	38	0	0	83	65	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	0	0	0	44	0	0	0	0	0	0	0	service fees			occ assessment/directors fees	service fees											
345747	189	0	160	246	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	257	0	0	744	0	0	0	0	0	0	205	0																
345756	33	29	63	117	CONF	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	99	40	34	186	37	0	29	69	0	45	53	0				item processing expense												
346566	0	0	91	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	73	0	0	0	59	0	0	0	0																
347022	65	0	90	0	CONF	52	29	0	50	101	110	0	0	0	0	0	0	0	0	-22	0	false	80	0	0	0	29	90	273	70	0	148	103	0	99	123	0	Mortgage Origination Fees	Exchange Recieved		Comptroller Assessments	Write-Offs	Loan Recovery Expense						Re-allocate portion of reserve that represents Off Balance Sheet "Other Liabilities"				
347639	288	42	113	194	CONF	49	0	0	259	82	150	0	0	0	0	0	0	0	0	0	0	false	69	0	30	0	102	103	445	127	0	55	59	320	114	195	0	wire transfers			Other Real Estate Valuation Allowance	Correspondant Expense	Expenses related to Other Real Estate										
347657	15	0	30	10	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	2	0	2	10	73	20	0	6	5	0	2	4	0																
347956	27	36	29	28	CONF	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	9	0	12	6	167	41	0	56	36	108	73	42	0				occ												
348159	8	0	15	53	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	2	0	2	2	97	13	0	0	11	7	38	26	0				AMORTIZATION OF TAX CREDIT INVESTMENT												
348207	201	0	245	0	CONF	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	false	60	0	0	350	33	43	409	84	0	0	68	80	0	0	0				Service chg correspondent banks												
348458	0	0	70	123	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	165	0	0	50	25	0	65	0	0																
348542	0	0	85	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	18	195	0	0	50	40	0	0	0	0																
348551	395	0	152	61	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	105	0	27	290	32	114	722	86	0	306	24	0	198	127	0																
348720	334	0	169	188	CONF	46	0	0	263	495	353	0	0	0	0	0	0	17000	0	0	0	false	151	0	42	100	38	184	0	197	0	699	242	0	390	216	0	Customer misc income			Service contracts software	Service contracts general	Repo & fore closurer				Capital injection						
348748	0	0	64	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	73	0	69	276	67	0	0	81	0	139	0	0																
349129	0	0	35	0	CONF	0	0	0	55	28	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	0	187	62	0	0	49	0	75	0	0				Other outside service fee	ODP Service Charge											
349165	77	0	87	0	CONF	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	97	0	30	59	22	121	54	47	0	299	168	0	286	208	0	Exchange & collection															
349343	0	0	0	0	CONF	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	51	44	0	0	0	0	0	0	0	Data Processing															
349370	484	0	0	0	CONF	0	0	0	1247	412	246	0	0	0	0	0	0	0	0	0	0	false	0	0	53	519	0	206	873	0	0	799	268	0	0	0	0				OTHER NON-OPERATING EXPENSE	NOW ACCOUNT EXPENSE	SOFTWARE EXPENSE										
350657	0	0	58	77	CONF	45	0	0	57	31	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	26	0	0	25	0	0	0	0	Misc Income			Correspondent Bank Ser Charges	Other Misc Operating Expens											
350750	0	0	36	61	CONF	0	0	0	67	101	112	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	16	25	0	44	0	71	43	0	21	0	0				telephone	computer expense	oreo expense										
351131	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	34	0	0	32	0	35	0	0																
351207	1072	0	319	32	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	162	0	54	418	59	169	1323	216	0	444	327	0	204	894	0																
351560	0	0	108	63	CONF	32	0	0	28	54	32	0	0	0	0	0	0	1230	0	0	0	false	0	0	0	86	0	0	0	47	0	0	90	0	0	34	0	Wire Transfer Fess			Foreclosure & REO Expenses	Insurance - General	Auto Expenses				Notes Receivables (Sale of Notes Receivable for Stock)						
351850	0	0	42	46	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	52	0	0	0	30	26	109	76	0	0	0	0	0	50	0																
352035	129	0	75	116	CONF	26	0	0	280	250	65	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	176	0	0	0	143	0	0	0	0	Dealer Auto Skp Payment Fees			OREO Exp	Non Performing Loan exp	Bank Insurance										
352651	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0																
352745	56	0	0	0	CONF	300	32	0	70	37	47	0	0	0	0	0	0	0	0	0	0	false	65	0	0	0	0	84	254	118	0	40	88	0	0	0	0	FHLB Fees	Income from Gas & Oil Wells		Acquisition Cost-Loans	Lenders Single Int-Insurance	Credit Card Expense										
352772	5895	0	0	1803	CONF	3829	-594	0	2986	1498	0	0	0	0	0	0	0	42000	0	0	0	false	0	0	0	1574	0	542	2968	0	-1610	3089	0	0	0	2150	0	MERCHANT FEES	OTHER CRA INVESTMENT		MERCHANT EXPENSE	WASHINGTON B&O TAX					EQUITY INFUSION FROM PARENT COMPANY						
352820	33	0	49	49	CONF	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	0	342	42	0	0	45	0	0	0	0				INSURANCE												
353069	31	0	14	0	CONF	0	0	0	176	42	0	0	0	0	0	0	0	0	0	0	0	false	30	0	12	0	9	6	224	53	0	0	8	22	0	46	0				OREO Expenses	Loan Collection Costs											
353238	0	0	79	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	64	0	0	90	0	0	106	53	0	0	84	0															correction of 2008 income double counted expense for prior call report	
353359	44	0	16	52	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	0	10	22	75	33	0	0	23	0	0	65	0																
353546	38	0	41	156	CONF	41	0	0	37	69	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	0	0	0	42	0	29	59	35	0	0	0	lease income			comptrollers exp	annuity comm paid											
353555	1143	0	0	0	CONF	633	302	1051	946	0	0	0	0	0	0	0	0	0	0	0	0	false	1175	0	0	0	0	1761	2637	772	0	1607	561	0	0	681	0	COMMITMENT FEES	WIRE TRANSFER FEES	BROKERAGE COMMISSION	REPO PERSONAL PROPERTY												
353724	58	103	49	89	CONF	45	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	false	74	0	0	120	32	38	0	59	0	123	39	0	89	54	0	Income from subsidiary			Virginia Bank Franchise Tax												
353957	0	0	0	0	CONF	0	0	0	52	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Securities Premium Amortization Expense	Software Licensing											
354057	0	0	42	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	53	0	0	0	0	82	253	43	0	0	0	0	0	0	0																
354253	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0																
354310	0	0	0	0	CONF	285	176	0	10132	1143	0	0	0	0	0	0	0	55000	0	0	0	false	0	0	107	725	186	155	0	0	0	1405	0	0	0	0	0	Merchant Service Fees	Wire Transfer Fees		Management Fees	Bank Shares Tax					Capital contribution made from parent to bank						
354552	143	0	48	110	CONF	0	0	0	72	190	0	0	0	0	0	0	0	2500	0	0	0	false	106	0	4	0	13	12	398	70	0	162	0	0	91	45	0				DUES & SUBSCRIPTIONS	CHARGE OFF / RECOVERY EXPENSES					CAPITAL INJECTION						
354851	44	0	11	0	CONF	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	1	84	4	3	0	12	0	11	14	12	0	6	0				Key man life ins. prem.												
354954	0	0	0	26	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0																
355120	55	68	53	78	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	120	0	0	163	1	565	25	153	0	0	59	0	235	238	0																
355559	86	0	72	0	CONF	53	0	0	58	54	35	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	0	0	120	47	105	0	0	0	84	0	0	Investment Fee Income			OCC ASSESSMENT	CORRESPONDANT BK FEES	FRAUDULENT ACH FILE LOSS										
355737	2	0	5	4	CONF	1	8	0	13	6	3	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	3	4	0	9	0	0	8	4	7	0	0	Progressive Insurance rebate	State of Illinois Reg fee settlement		Correspondent Bank charges	Insurance surety bond	Education, periodicals										
355746	102	0	57	0	CONF	37	0	0	219	36	0	0	0	0	0	0	0	0	0	0	0	false	54	0	0	50	0	82	85	41	0	113	0	0	0	66	0	R/E Origination Fees			Management Fees	State Bank Dept Assessment											
355821	0	0	0	0	CONF	0	0	0	105	139	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0				Capital Stock Tax	EDP Services					Downstream Capital from BHC						
355858	0	0	0	0	CONF	29543	0	0	11570	4324	2095	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	883	0	0	1391	0	0	0	0	0	CREDIT CARD FEES			PROCESSING FEES - CREDIT CARD	FDR FEES - CREDIT CARD	ACQUISITION FEES - CREDIT CARD										
356145	6	0	0	12	CONF	0	0	0	38	24	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	2	1	0	19	0	0	0	5	0	0	0				MAINTENANCE AGREEMENTS	PROFESSIONAL FEES											
356239	0	0	0	43	CONF	30	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	false	53	0	0	37	0	0	103	67	0	52	0	0	0	0	0	Miscellaneous Income - OBRE settlement			Nonreimbursable Loan Expenses												
356659	0	0	0	0	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	157	39	0	0	36	0	0	0	0				State Examinations												
356752	0	0	45	0	CONF	35	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	85	66	0	0	0	0	0	0	0	Other Income			Professional Services Expense												
356949	0	0	34	101	CONF	0	0	0	119	75	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0				Other Loan Expense	Other Professional Fees											
357049	108	0	66	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	65	0	13	0	26	33	352	161	0	236	75	0	134	66	1388																
357151	0	0	116	74	CONF	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	28	0	176	0	0	68	76	0	0	32	0				Travel												
357375	206	0	226	768	CONF	138	76	110	525	264	668	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	0	0	65	0	0	0	0	0	294	0	249	0	Debit Card Fees	Line and Letter of Credit Fees	Other Fees	Workout/Liquidation Expense	Loss and Error	OREO Expense				Capital Infusion From Parent Holding Company						
357526	43	0	109	0	CONF	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	false	59	-1605	33	107	0	0	327	115	0	92	74	0	0	0	0				Subscriptions, Ref Bks, & Svcs											Pension -1590766 & adjs fr auditors net -14264	
357553	75	0	0	61	CONF	90	53	0	42	31	29	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	40	160	46	0	0	72	0	44	36	0	MANAGEMENT FEE	SERVICING FEES/COMMISSIONS		OCC EXAM EXPENSE	EDUCATION & SUBSCRIPTION	COMPUTER MAINT										
357777	47	0	41	0	CONF	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	87	164	40	0	0	82	0	65	0	0				Checking Account Expense												
357834	0	0	0	0	CONF	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0				management fees												
357937	118	0	51	0	CONF	0	0	0	68	77	206	0	0	0	0	0	0	0	0	0	0	true	92	0	0	0	0	166	85	67	0	0	57	0	90	85	0				Director and Committee Benefits	Clearinghouse & ACH	Ad Valorem Taxes Shareholder Assessments								#RC-E Item # 2 Continued....... Insurance-Liability & Surety     54,000.00		
358112	69	0	86	35	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	97	0	16	104	35	0	0	54	146	52	31	0																
358149	6	0	7	5	CONF	10	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	32	7	0	0	7	0	0	0	0	Commission   Fees			Correspondent Fees	Education   Dues											
358233	27	0	0	38	CONF	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	124	0	0	0	25	0	0	31	0	37	43	0			0	cpa fees												
358448	48	30	56	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	0	36	0	0	56	0	75	0	0				Internet Banking												
358756	12	0	11	11	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	22	0	11	38	19	0	0	0	0	0	18	0				OREO Exp												
359324	0	0	28	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	1300	0	0	0	false	37	-291	0	0	0	0	109	0	0	0	31	0	31	0	0										Captial injection in form of preferred stock					Equity adjustment to loan interest income per external auditors	
359360	655	24	392	147	CONF	43	55	0	2326	388	601	0	0	0	0	0	0	23000	0	3706	0	false	111	-1652	0	34	45	234	1216	436	0	0	253	1298	0	682	0	Credit Card Income	Customer Service Fees		Servicing expenses by affiliate	ORE/Rep Asset Expense	Other Loan Expenses				Capital Contributions		Business Combinations			Audit Adjustment FAS 91 and Loan Loss	
359650	12	0	11	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	false	2	0	0	0	4	2	34	8	0	0	4	0	8	4	0												PROVISION				
359744	0	0	0	0	CONF	0	0	0	0	0	0	5	0	-48	0	0	0	0	0	0	0	false	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0							Insurance Claim Proceeds	FDIC Special Assessment								
359838	0	0	39	0	CONF	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	170	27	0	0	106	0	65	26	0				OTHER INSURANCE												
359847	0	0	0	0	CONF	0	0	0	951	63	0	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	48	32	30	0	70	0	216	0	0	53	0	0				Management Fees Paid to the Holding Company	Loan Expenses					Capital infusion from the Holding Company						
359856	0	0	0	0	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0				Service Fee Expense												
360777	0	0	44	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0																
360843	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0																
360955	1	0	2	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	11	0	0	13	0	0	4	0																
361055	1129	242	0	0	CONF	1371	232	0	202	1047	0	0	0	0	0	0	0	0	0	0	0	false	377	0	0	520	0	854	3095	550	0	2076	241	0	0	360	0	MERCHANT INCOME	MUTUAL FUND INCOME		OTHER REAL ESTATE OWNED LOSS	DDA/SAV FRAUD LOSS											
361167	1549	0	376	826	CONF	152	404	285	319	0	0	0	0	0	0	0	0	0	0	0	0	false	627	0	203	1362	112	0	541	599	0	238	353	293	988	1053	0	Business and Home Banking Income	Merchant Credit Card Income	Southside Select Fee Income	Bank Analysis Fee												
361279	24	0	9	1	CONF	87	3	5	10	8	15	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	3	50	197	33	0	0	36	0	3	28	0	Income From Mortgage Loans Originated	Check Cashing Fees	Other	State Assessment	Organization Dues & Subscriptions	Loan Expenses										
361354	0	0	63	38	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	29	0	0	0	50	0	0	0																
361439	106	0	118	0	CONF	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	66	0	26	0	0	134	219	0	0	0	99	0	118	97	0	Fixed rate mortgage commissions															
361653	115	0	0	227	CONF	0	0	0	608	0	0	0	0	0	0	0	0	48	0	0	0	false	0	0	0	197	0	0	407	207	0	343	0	0	205	183	0				Factoring expenses						Capital contribution to Bank's Certified Surplus Account						
362007	4012	990	0	0	CONF	2875	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1285	0	1278	2652	533	1027	7046	2093	0	2813	0	2137	0	1522	1049	Merchant Services Income	NYCE Income														
362043	4	0	2	43	CONF	13	14	0	5	0	0	0	0	0	0	0	0	0	0	299	0	false	9	0	0	0	3	14	19	20	0	0	1	18	0	5	0	CASH LONG	DATA PROCESSING		IDOB								amount transferred in on purchase of Village Bank & Trust 08-09				
362052	0	0	0	29	CONF	0	0	0	34	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	41	116	40	0	0	0	0	38	0	0				OCC ASSESSMENTS	BANK CHARGES											
362155	43	0	103	6	CONF	95	4	0	38	35	13	0	0	0	0	0	0	0	0	0	0	false	59	0	4	4	10	6	42	95	0	99	45	0	60	0	0	RESERVE FOR BOLI INSURANCE	OIL & GAS ROYALTIES		OCC ASSESSMENT	MISCELLANEOUS	OVER & SHORT										
362717	0	0	110	192	CONF	29	51	0	391	117	110	0	0	0	0	0	0	0	0	0	0	false	221	0	41	240	29	71	204	186	0	114	155	300	193	101	0	Master Card Merchant Commissions	Miscellaneous Income		Franchise & Sales Tax	Master Card Expense	Miscellaneous Expense										
362753	0	0	0	0	CONF	0	0	0	28	45	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0				MN BANKING DEPT	SOFTWARE PURCHASE AND MTCE											
362856	0	0	68	0	CONF	0	0	0	27	30	29	0	0	0	0	0	0	0	0	-10	0	false	31	0	0	0	0	58	104	64	0	62	70	0	70	0	0				BUILDING UTILITIES	BANK CHARGES	INSURANCE						ADJUSTMENT FOR LOAN LEASE LOSSES OVER ACCRUAL				
362940	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0															Depreciation on R.E. -2008	
363264	47	0	25	0	CONF	0	0	0	0	0	0	-46	0	0	0	0	0	150	0	0	0	false	0	0	0	0	0	28	49	51	0	0	83	0	0	0	0							deffered income tax expense			injection from parent holding company						
363442	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0																
363648	30	0	40	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	33	33	0	0	40	0	0	0	0																
363657	221	0	42	0	CONF	0	0	0	113	102	95	0	0	0	0	0	0	0	0	0	0	false	119	0	52	107	49	38	254	217	0	0	27	0	0	38	0				Misc Service Charge Expense	Donations	Comp of Curr Expense										
364131	39	0	46	0	CONF	47	27	0	170	0	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	50	0	99	0	100	0	0	55	0	80	61	0	MORTGAGE LOAN ORIGINATION FEES	CHECK CASHING FEES		EXPENSE ON REPOSSESSIONS												
