"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
166111																										0	370	14217	0	23558	true	0	0	0	370	0	0	0	0	0	0	false	0	0	0	14217	7348	1993	0	0	0	0	0	0	0	0	true	false	northcountrysavings.com	
166531																										0	1160	2000	0	15000	true	0	808	0	352	0	0	2741	1	0	0	false	0	0	0	2000	11000	2000	0	0	0	0	0	0	0	0	false	false	http://www.bankoffrankewing.com	
166652																										907	16667	2000	907	14324	true	0	10958	0	3601	0	2108	4262	2	907	0	true	0	0	0	2000	7000	5000	0	0	324	0	0	0	0	324	true	false	http://www.alliancebanks.com	
166803																										0	802	2042	0	69816	true	0	0	0	0	0	802	3926	1	0	0	false	0	1118	0	2042	29517	13406	23733	28500	1118	0	0	0	0	1118	true	false	www.mbvt.com	
166849																										0	85	2368	0	2368	true	0	0	0	85	0	0	264	1	0	0	false	0	0	0	2368	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fnbgriggs@fnbgriggsville.com	
167060																										456	9425	15000	0	30000	true	456	8566	0	859	0	0	17909	3	0	0	false	0	0	0	15000	15000	0	0	0	0	0	0	0	0	0	true	false	http://fnbnorcal.com	
167453																										718	204	310	718	3950	false	0	154	0	50	0	0	382	0	718	0	true	0	0	0	310	2530	1080	0	0	30	0	0	0	0	30	true	false	http://www.bankofgalesville.com	
167556																										0	682	0	0	0	false	0	682	0	0	0	0	503	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.scnbank.com	
167565																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.wellsfargo.com	
167752																										0	0	1920	0	1920	true	0	0	0	0	0	0	641	3	0	0	false	0	0	0	1920	0	0	0	0	0	0	0	0	0	0	true	false	http://www.bankwithmnb.com	
167855																										0	1894	0	0	0	true	0	428	0	280	0	1186	192	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://valleybank.net	
167864																										0	0	0	0	9750	true	0	0	0	0	0	0	15710	4	0	0	false	0	0	0	9750	0	0	0	0	0	0	0	0	0	0	false	false	http://www.wtstatebk.com	
168441																										223	2228	0	223	4318	true	0	446	0	191	1591	0	321	0	248	0	false	0	0	0	318	0	4000	0	0	0	0	0	0	0	0	true	false	http://www.mymbt.com	
168571																										0	846	1000	0	1161	true	0	171	0	35	0	640	1214	1	0	0	false	0	0	0	1000	161	0	0	0	0	0	0	0	0	0	false	false	www.fcbnet.com	
168731																										28	4149	0	0	15000	true	28	2318	0	731	1100	0	2331	1	0	0	true	0	0	0	0	15000	0	0	15000	0	0	0	0	0	0	false	false	www.cohuttabank.com	
169073																										0	1825	26257	0	74459	true	0	0	0	1445	0	380	6598	8	0	0	true	0	0	0	26257	28202	20000	0	0	0	0	0	0	0	0	false	false	http://www.novasavingsbank.com	
169327																										0	1009	0	0	15000	true	0	0	0	1009	0	0	8709	5	0	0	false	0	0	0	0	5000	10000	0	0	0	0	0	0	0	0	false	false	www.psbinc.net	
169354																										0	0	0	0	0	true	0	0	0	0	0	0	2499	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.statenb.com	
169653																										50242	163981	200658	19987	600658	true	30255	133356	0	22116	0	8509	30108	8	19987	0	true	0	0	0	300658	300000	0	0	0	0	0	0	0	0	0	true	true	WWW.FIRSTBANKS.COM	
169756																										0	0	7390	0	10568	true	0	0	0	0	0	0	84	0	0	0	false	0	0	0	7390	2109	1069	0	0	0	0	0	0	0	0	false	false	http://www.wcb.net	
169952																										0	5304	0	0	14309	true	0	447	0	1105	0	3752	227	0	0	0	false	0	0	0	8509	0	0	5800	0	0	0	0	0	0	0	false	false	www.statebankofparkrapids.com	
170051																										359	5824	8000	0	90260	true	359	2390	0	0	0	3434	9319	2	0	0	true	0	260	0	8000	10000	0	72000	90000	260	0	0	0	0	260	true	true	http://www.themissionbank.com	
170257																										0	0	0	0	0	true	0	0	0	0	0	0	710	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.haskellnationalbank.com	
170332																										0	460	0	0	6231	true	0	460	0	0	0	0	2840	2	0	0	false	0	0	0	0	4444	1787	0	0	0	0	0	0	0	0	false	false	http://www.firstexchangebank.com	
170640																										0	0	0	0	0	false	0	0	0	0	0	0	248	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
170716																										0	16780	50000	0	1231924	true	0	827	0	12424	0	3529	2245	1	0	0	false	0	487888	0	50000	25000	0	0	0	687888	468260	0	776	0	668260	false	false	www.bbvapr.com	
170976																										316	0	0	316	2303	true	0	0	0	0	0	0	1810	2	316	0	false	0	0	0	0	382	1921	0	0	0	0	0	0	0	0	true	false	www.cpcbank.com	
171133	0	3939	10000	0	10000	true	0	44	0	0	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0					10000			3025	0	914	0	0								0										0		false	false	www.enbfl.com	
171656																										0	1043	0	0	0	true	0	0	0	59	0	984	760	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.carsonbank.com	
171759																										0	335	1000	0	8479	true	0	0	0	210	0	125	568	0	0	0	true	0	3500	0	1000	3150	829	0	0	3500	0	0	0	0	3500	true	false	www.fmcommunity.com	
171768																										0	845	5018	0	17343	true	0	384	107	0	354	0	22	0	0	0	true	0	0	0	5018	2772	1523	8030	0	0	0	0	0	0	0	true	false	http://www.lonestarbank.com	
172158																										0	0	0	0	916	true	0	0	0	0	0	0	2135	2	0	0	false	0	0	0	0	180	736	0	0	0	0	0	0	0	0	true	false	http://fnb-ks.com	
172251																										0	298	0	0	90	true	0	0	0	298	0	0	75	0	0	0	false	0	0	0	0	0	0	90	0	0	0	0	0	0	0	true	false	http://www.randallstatebank.com	
172457																										0	4485	10000	0	14000	true	0	3873	9	603	0	0	1437	1	0	0	true	0	0	0	10000	4000	0	0	0	0	0	0	0	0	0	true	false	http://www.citizensedmond.com	
172747																										0	5667	0	0	3000	true	0	439	0	1277	1536	2415	4450	5	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false	http://firstsuburbanbank.com	
172859																										115	0	5120	0	7167	true	115	0	0	0	0	0	3136	1	0	0	false	0	0	0	5120	967	200	880	0	0	0	0	0	225	0	true	false	fsbloomis.com	
173306																										825	0	8000	254	14108	true	571	0	0	0	0	0	539	0	241	0	false	0	0	0	8000	6000	0	108	8000	0	0	0	0	0	0	true	false	http://www.nationalbankmiddlebury.com	
173342																										0	15	0	0	995	true	0	0	0	0	0	15	222	0	0	0	false	0	0	0	0	0	198	797	0	0	0	0	0	0	0	false	false	http://piggottstatebank.com	
173548																										0	248	2500	0	8700	true	0	0	0	239	0	9	1729	1	0	0	false	0	0	0	2500	3200	3000	0	0	0	0	0	0	0	0	false	false	http://www.peoplesbankalbia.com	
173557																										0	2908	15000	0	15000	true	0	1707	0	26	21	1154	8091	2	0	0	true	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.stjohnsbank.com	
173575																										0	0	28500	0	54500	true	0	0	0	0	0	0	13717	3	0	0	true	0	0	0	28500	14000	12000	0	38500	0	0	0	0	0	0	false	false	http://www.village-bank.com	
173641																										0	480	0	0	674	false	0	135	0	0	0	345	7303	4	0	0	false	0	0	0	0	0	174	500	0	0	0	0	0	0	0	false	false	lcharris@duo-county.com	
173959																										0	35	0	0	1427	true	0	0	0	0	0	35	0	0	0	0	false	0	0	0	0	0	1427	0	0	0	0	0	0	0	0	false	false	www.fnbhebb.com	
174321																										0	0	0	0	0	true	0	0	0	0	0	0	283	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.brbwal.com	
174367																										164	0	0	0	0	true	164	0	0	0	0	0	28	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.commercebanktx.com	
175056																										40	519	0	0	0	true	40	0	0	206	0	313	840	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofwesternoklahoma.com	
175140																										0	1997	3500	0	24000	true	0	1957	0	0	0	40	40	0	0	0	true	0	0	0	4500	11000	8500	0	5000	0	0	0	0	0	0	false	false	http://www.cfbank.com	
175458																										0	0	0	0	262	true	0	0	0	0	0	0	371	2	0	0	false	0	12	0	0	250	0	0	0	12	0	0	0	0	12	true	false	http://www.bankofmead.com	
175609																										0	112	0	0	0	false	0	0	0	112	0	0	3620	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofmillbrook.com	
175672																										0	270	0	0	4763	true	0	0	0	270	0	0	863	0	0	0	true	0	0	0	0	2253	2510	0	0	0	0	0	0	0	0	false	false	www.braintreecoopeative.com	
176053																										0	324	0	0	0	true	0	0	0	0	0	324	515	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.pioneerbankwis.com	
176101																										0	1327	9200	0	96200	true	0	0	0	0	0	1327	1141	1	0	0	false	0	0	0	9200	7000	10000	70000	0	0	0	0	0	0	0	true	true	http://www.orangecountytrust.com	
176325																										0	140	0	0	0	true	0	0	0	0	0	140	800	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fm-bank.us	
176437																										0	2660	0	0	0	true	0	2536	0	124	0	0	398	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	WWW.BANKOFWRIGHTSVILLE.COM	
176464																										1866	765	0	42	0	true	1824	0	0	15	0	750	20984	5	42	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.alliancebank.com	
176642																										0	781	1750	0	9006	true	0	0	0	781	0	0	935	0	0	0	false	0	6	0	1750	6250	1000	0	0	6	0	0	0	0	0	true	true	http://lnbbanking.com	
177135																										0	0	0	0	0	false	0	0	0	0	0	0	286	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
177443																										63	0	3000	0	5000	true	63	0	0	0	0	0	2488	2	0	0	false	0	0	0	3000	2000	0	0	0	0	0	0	0	0	0	true	false	www.fnbtaylorville.com	
177500																										0	0	0	0	202	false	0	0	0	0	0	0	377	1	0	0	false	0	0	0	0	0	202	0	0	0	0	0	0	0	0	true	false		
177546																										0	6229	1000	0	12600	true	0	1396	540	646	2197	1450	2031	3	0	0	false	0	0	0	1000	6600	5000	0	0	0	0	0	0	0	0	false	false	http://www.parkway-bank.com	
177555																										0	0	0	0	0	true	0	0	0	0	0	0	21	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://corngrowersbank.com	
177751																										0	2176	0	0	5	true	0	0	0	0	0	2176	3652	2	0	0	true	0	5	0	0	0	0	0	0	5	0	0	0	0	0	false	true	www.cassbank.com	
177920																										143	598	0	0	16259	true	143	0	0	598	0	0	268	0	0	0	true	0	0	0	0	2000	187	14072	0	0	0	0	0	0	0	false	false	http://www.middlefieldbank.com	
177957																										0	11843	0	0	469	true	0	9488	137	1904	0	314	189	0	0	0	true	0	0	0	0	6	0	463	0	0	0	0	0	0	0	true	false	http://www.bankingunusual.com	
178057																										0	68	0	0	0	true	0	0	0	32	0	36	51	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://nehawkabank.com	
178150																										275	1023	0	0	0	true	275	125	21	569	0	308	961	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.laonastatebank.com	
178244																										0	0	0	0	0	true	0	0	0	0	0	0	597	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.bellevuestatebank.com	
178271																										37	0	1000	37	2000	false	0	0	0	0	0	0	1238	1	37	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	false	false		
178356																										0	113	4000	0	4000	false	0	0	0	113	0	0	395	0	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.colfaxbanking.com	
178851																										0	879	0	0	0	true	0	879	0	0	0	0	11	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.grandvalleybank.com	
179148																										0	938	0	0	0	true	0	0	0	91	0	847	38	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.successbank.net	
179335																										0	1377	0	0	0	false	0	13	0	1326	0	38	1666	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
179700																										579	1233	0	579	79147	true	0	0	0	1233	0	0	185	0	873	0	true	0	0	0	0	26000	36500	16000	0	0	0	0	647	0	0	false	false	www.clintonsavings.com	
179755																										505	899	0	505	2650	true	0	626	0	108	0	165	205	0	505	0	true	0	0	0	0	2650	0	0	0	0	0	0	0	0	0	true	false	http://www.fidelitybnk.com	
180041																										31	2874	0	0	0	true	31	1025	0	25	0	1824	520	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.patriotbankia.com	
180078																										467	2777	22188	319	22345	true	148	85	0	2493	0	199	2067	1	804	0	true	0	38	0	22188	0	0	119	0	38	0	0	0	0	0	true	true	http://www.communitybank.com	
180144																										0	20	0	0	187	true	0	0	0	20	0	0	1045	1	0	0	false	0	0	0	0	187	0	0	0	0	0	0	0	0	0	true	false	http://www.sdbweb.com	
180443																										0	0	0	0	4575	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	200	0	275	4100	0	0	0	0	0	0	0	false	false	www.iowapb.com	
180537																										0	227	0	0	0	true	0	0	0	227	0	0	1743	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	WWW.TCNBANK.COM	
180845																										24	0	4500	24	7500	true	0	0	0	0	0	0	372	0	24	0	false	0	0	0	4500	3000	0	0	0	0	0	0	0	0	0	false	false	http://www.illinistatebank.com	
181347																										203	1410	5000	0	24000	true	203	0	0	625	0	785	449	0	0	0	false	0	0	0	5000	8000	6000	5000	0	0	0	0	0	0	0	false	false	www.heritage-bnk.com	
181459																										0	878	0	0	0	true	0	0	0	415	268	195	3432	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.fnbnp.com	
181758																										0	0	500	0	2000	true	0	0	0	0	0	0	132	0	0	0	false	0	0	0	500	500	500	500	0	0	0	0	0	0	0	false	false	http://www.bankofjena.com	
181963																										0	452	4	0	5763	true	0	0	0	452	0	0	2	0	0	0	false	0	0	0	4	59	176	524	0	5000	0	0	0	0	0	false	false	WWW.CNBT.COM	
182157																										0	3055	0	0	0	true	0	264	0	2203	168	420	222	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	gatewaybankstl.com	
182353																										0	0	100	0	900	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	100	200	200	400	0	0	0	0	0	675	0	true	false	http://www.bankofpalmer.com	
182401																										0	0	7000	0	38500	false	0	0	0	0	0	0	788	1	0	0	false	0	0	0	7000	11000	5500	15000	27500	0	0	0	0	0	0	false	false		
182652																										0	0	0	0	0	false	0	0	0	0	0	0	54	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
182951																										0	360	1000	0	10733	true	0	0	304	0	0	56	712	0	0	0	false	0	0	0	1000	9000	0	733	0	0	0	0	0	0	0	false	false	www.classicbank.com	
183042																										0	0	3750	0	7750	true	0	0	0	0	0	0	862	0	0	0	false	0	0	0	3750	3000	1000	0	0	0	0	0	0	0	0	true	false	http://www.securitystate-bank.com	
183051																										0	89	0	0	0	true	0	0	0	0	0	89	77	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbhico.com	
183154																										0	0	0	0	0	false	0	0	0	0	0	0	522	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
183668																										0	1028	26250	0	33250	true	0	0	0	0	0	1028	4287	3	0	0	false	0	0	0	26250	7000	0	0	10000	0	0	0	0	0	0	true	false	http://www.bankofhemet.com	
183770																										258	341	13859	258	43843	true	0	341	0	0	0	0	11497	3	258	0	false	0	0	0	13859	13653	6217	10114	0	0	0	0	0	0	0	false	false	www.mechanics-coop.com	
183846																										0	923	0	0	0	true	0	769	0	154	0	0	303	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fnbankky.com	
183958																										0	1065	0	0	1500	true	0	709	0	76	0	280	767	0	0	0	true	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	true	www.agbank.com	
184142																										194	2100	0	194	0	true	0	271	0	478	0	1351	4311	2	309	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.lcbt.com	
184245																										0	21	9000	0	29000	true	0	0	0	21	0	0	2346	3	0	0	true	0	0	0	9000	7000	5000	8000	29000	0	0	0	0	0	0	true	false	http://www.guaranty-bank.com	
184656																										70	0	0	0	0	true	70	0	0	0	0	0	455	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.cnbhillsboro.com	
184759																										0	0	0	0	0	false	0	0	0	0	0	0	76	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
184937																										109	39553	20000	0	80250	true	38	17979	0	7059	717	13798	7145	1	0	71	true	0	0	0	20000	30000	30250	0	0	0	0	0	0	0	0	true	true	http://www.corebanking.net	
185037																										0	55597	0	0	23336	true	0	53957	0	678	0	962	1871	2	0	0	false	0	124	0	16644	5000	0	1568	0	124	0	0	0	0	124	true	true	www.cpb.com	
185251																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://fletcherbank.com	
185448																										277	1968	7700	0	7742	true	277	582	0	866	0	520	1764	1	0	0	false	0	42	0	7700	0	0	0	0	42	0	0	0	0	42	true	false	http://www.solonstatebank.com	
185457																										0	0	0	0	1800	true	0	0	0	0	0	0	22	0	0	0	false	0	1800	0	0	0	0	0	0	1800	0	0	0	0	1800	true	false	http://www.fcblestrprairie.com	
185859																										0	1049	0	0	297	true	0	1039	0	0	0	10	0	0	0	0	false	0	297	0	0	0	0	0	0	297	0	0	0	50000	227	true	false	http://www.lindell-bank.com	
186221																										0	8486	65000	0	66444	true	0	5820	0	1216	0	1450	2171	2	0	0	true	0	1444	0	65000	0	0	0	0	1444	0	0	0	0	1444	false	false	http://www.oldpoint.com	
186548																										0	396	4000	0	7000	true	0	0	0	165	0	231	1971	3	0	0	false	0	0	0	4000	2000	1000	0	0	0	0	0	0	0	0	false	false	http://www.tsbbanking.com	
186650																										0	3393	0	0	40	true	0	0	0	2102	396	895	587	2	0	0	false	0	0	0	0	0	0	0	0	40	0	0	0	0	40	true	false	jenningsbank.com	
186717																										0	1898	0	0	113	true	0	1898	0	0	0	0	1010	1	0	0	false	0	0	0	0	0	0	0	0	113	0	0	0	0	0	true	false	http://www.fnbpalmerton.com	
186744																										897	5089	3000	897	107010	true	0	5055	0	34	0	0	2057	1	897	0	true	0	0	0	3000	24000	10000	70000	0	0	0	0	10	0	10	true	true	www.firstcitizensnb.com	
186838																										17	3768	0	0	20000	true	17	389	0	0	0	3379	4488	2	0	0	false	0	0	0	10000	0	0	10000	0	0	0	0	0	0	0	false	false	http://www.fcb-al.com	
186856																										0	185	0	0	0	true	0	0	0	40	0	145	1440	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fortgibsonstatebank.com	
187358																										0	0	0	0	0	false	0	0	0	0	0	0	64	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
187451																										0	642	0	0	890	false	0	0	312	0	0	330	677	0	0	0	false	0	890	0	0	0	0	0	0	890	0	0	0	0	890	true	false	http://www.kitcarsonstatebank.com	
187648																										0	0	0	0	0	false	0	0	0	0	0	0	568	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
187899																										0	1073	6500	0	13004	true	0	0	0	905	0	168	2232	1	0	0	false	0	0	0	6500	2765	2439	1300	0	0	0	0	0	0	0	true	false	www.coastway.com	
187947																										0	12	1146	0	3282	true	0	0	0	12	0	0	4	0	0	0	true	0	0	0	1146	974	53	1109	0	0	0	0	0	0	0	true	false	http://www.bankiowabanks.com	
188056																										0	575	0	0	230	true	0	0	0	0	0	575	331	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	230	0	0	true	false	http://www.nsbtrf.com	
188430																										0	18268	0	0	25000	true	0	10640	0	2754	1278	3596	6398	1	0	0	false	0	0	0	0	25000	0	0	25000	0	0	0	0	0	0	false	false	http://flcb.com	
188449																										0	0	0	0	0	true	0	0	0	0	0	0	318	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	WWW.PAGECOUNTYSTATEBANK.COM	
188720																										0	0	0	0	0	true	0	0	0	0	0	0	109	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.thefarmersbankva.com	
188739																										0	41	0	0	0	true	0	0	0	41	0	0	298	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.basilebank.com	
188757																										0	132	0	0	0	true	0	0	0	0	0	132	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.ffbtwinvalley.com	
188917																										0	0	0	0	0	true	0	0	0	0	0	0	1999	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbabsecon.com	
188926																										0	188	0	0	10300	true	0	0	0	188	0	0	1151	1	0	0	false	0	0	0	10300	0	0	0	9000	0	0	0	0	0	0	false	false	http://www.cf-bank.com	
189044																										20	1272	28700	20	63615	true	0	679	0	593	0	0	14125	5	20	0	true	0	0	0	28700	14568	20000	347	34200	0	0	0	0	0	0	true	false	www.cbandt.com	
189129																										607	40	21065	122	49858	true	485	0	0	40	0	0	5728	2	122	0	true	0	0	0	21065	14866	367	13560	31500	0	0	0	0	0	0	true	true	www.csb1.com	
189352																										231	17609	0	85	25118	true	0	17366	0	0	0	243	149	0	115	146	false	0	118	0	0	0	0	0	0	10118	0	0	15000	0	0	false	false	http://www.metrobank-na.com	
189549																										255	242	4250	255	6050	true	0	12	0	0	0	230	2833	2	255	0	true	0	0	0	4250	1800	0	0	0	0	0	0	0	0	0	true	false	www.advantagecommunity.com	
189745																										4461	16988	18000	0	51000	true	4461	4050	3069	2252	324	7293	192	0	0	0	false	0	0	0	18000	20000	13000	0	0	0	0	0	0	0	0	true	false	http://www.inlandbank.com	
189820																										0	1576	0	0	102	true	0	0	0	0	0	1576	360	0	0	0	false	0	102	0	0	0	0	0	0	102	0	0	0	0	102	true	false	http://www.sbtbank.com	
189950																										0	0	0	0	0	false	0	0	0	0	0	0	97	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
190246																										0	0	600	0	3000	true	0	0	0	0	0	0	16	0	0	0	false	0	0	0	600	1500	900	0	800	0	0	0	0	0	0	false	false	http://www.linncsb.com	
