"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	
592859												CONF																																																																																																																																																																								1534	0	0	0	614	12657	0	68	0	1344	11771	0	0	0	0	1409	0	0	0	0	0	0	68	68	365	3105	3026	596	6229	0	0	0.1139	0.1685	0.1603	0	0	0	1341	68	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8363	
593007												CONF																																																																																																																																																																								20790	0	0	9983	260364	1143311	65	9330	0	80214	1118610	0	0	0	0	85201	0	0	0	90188	-32	0	9330	9395	8812	280327	371116	35169	488285	0	4507	0.068114	0.11278	0.100344	0	0	0	75806	9395	-1237	197	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	755461	
593052												CONF																																																																																																																																																																								8346	0	0	0	53132	257915	110	2097	0	38415	253074	0	0	0	0	33118	0	0	0	0	0	0	2097	2207	999	30924	45350	11689	175280	625	0	0.1254	0.1622	0.1514	0	0	0	30911	2207	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204140	
593249												CONF																																																																																																																																																																								9107	0	0	44267	86403	298720	0	1955	0	27930	296927	0	0	0	0	29627	0	0	0	0	0	0	1891	1891	4473	151436	49831	13237	94968	0	0	0.093592	0.195846	0.183346	0	0	0	27736	1891	-382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	151277	
593333												CONF																																																																																																																																																																								731	0	0	0	11776	42585	0	414	0	3454	42547	0	0	0	0	3940	0	0	0	1698	0	0	371	371	1104	10889	9500	1858	21681	90	0	0.0839	0.1328	0.1203	0	0	0	3569	371	-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	29671	
593351												CONF																																																																																																																																																																								212	0	0	1652	0	10813	0	159	0	1318	10584	0	0	0	0	1412	0	0	0	0	0	0	94	94	0	2834	2446	157	5691	114	0	0.1245	0.1904	0.1777	0	0	0	1318	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	7416	
593753												CONF																																																																																																																																																																								38551	0	0	17031	110000	488146	0	3605	0	36051	472151	0	0	0	0	39241	0	0	0	31161	0	0	3726	3726	9616	157301	5135	14141	319664	0	0	0.075436	0.103	0.09322	0	0	0	35515	3726	-818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380979	
593771												CONF																																																																																																																																																																								1082	0	0	0	1353	12217	0	265	0	2681	12394	0	0	0	0	2756	0	0	0	0	0	0	75	75	646	1789	2615	413	7432	565	0	0.2163	0.3094	0.3009	0	0	0	2681	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	8909	
593865												CONF																																																																																																																																																																								59905	0	0	0	262947	1929594	0	19728	0	171488	1885239	0	0	0	1509	191086	0	0	3291	332984	-14	0	19727	19727	33980	298227	98520	72734	1518481	4612	0	0.090908	0.106392	0.095408	0	0	0	171359	19727	-124	0	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	4	0	1796064	
593940												CONF																																																																																																																																																																								1691	0	0	0	40559	61966	0	286	0	11113	62047	0	0	0	0	11709	0	0	0	0	0	0	286	286	1071	42531	5691	1675	13427	0	0	0.184102	0.472537	0.460995	0	0	0	11423	286	-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24779	
593977												CONF																																																																																																																																																																								3624	0	0	21207	0	35503	0	20	0	5425	35900	0	0	0	0	5445	0	0	0	0	0	0	20	20	9147	16036	9463	669	877	0	0	0.1511	0.6176	0.6154	0	0	0	5425	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8816	
594134												CONF																																																																																																																																																																								22079	0	0	0	137509	563425	0	4806	0	45167	538910	0	0	0	0	38717	0	0	0	0	0	0	4479	4479	16366	161763	131410	52044	259621	611	10487	0.0651	0.1081	0.0956	0	0	0	34238	4479	-2055	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	327	358022	
594433												CONF																																																																																																																																																																								22376	0	0	9054	362154	744351	0	5769	0	63280	744975	2325	0	0	0	58128	0	0	370	0	0	0	4628	4628	9743	370284	149176	45903	220854	240	0	0.072766	0.157464	0.144927	0	0	0	53500	4628	40	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2850	0	621	0	1141	369152	
594451												CONF																																																																																																																																																																								2437	0	0	4859	0	16192	0	51	0	1662	16035	0	0	0	0	1698	0	0	0	0	0	0	51	51	1321	5553	2440	422	6929	0	15	0.102809	0.183369	0.177862	0	0	0	1647	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9260	
594853												CONF																																																																																																																																																																								13818	0	0	0	36485	220343	0	1192	0	18203	216331	0	0	0	0	19734	4351	0	0	0	0	0	1192	1192	10986	46170	23400	14042	141493	4351	0	0.085711	0.120825	0.113527	0	0	0	18542	1192	-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163327	
594938												CONF																																																																																																																																																																								3005	0	0	0	68339	189746	0	1231	0	15390	188787	0	0	0	0	17099	234	0	0	1025	0	0	1231	1231	887	73300	37928	2548	79356	0	0	0.0841	0.1494	0.1387	0	0	0	15868	1231	-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114445	
594947												CONF																																																																																																																																																																								14053	0	0	0	151763	624125	0	2746	0	62819	621393	6418	0	0	0	54501	0	0	0	30783	0	0	2746	2746	2839	178331	86862	30716	347200	0	0	0.0846	0.123	0.1168	0.0842	0.1166	0.1212	51755	2746	1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442973	
595038												CONF																																																																																																																																																																								1655	0	0	2821	0	19017	0	217	0	2401	18394	0	0	0	0	2545	0	0	0	240	0	0	144	144	1723	3238	7080	582	7193	0	0	0.1305	0.2223	0.2097	0	0	0	2401	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	11448	
595337												CONF																																																																																																																																																																								2920	0	0	0	57550	122907	0	435	0	13807	123298	0	0	0	0	14757	0	0	0	0	0	0	435	435	0	53688	20826	3671	49607	0	0	0.1162	0.2066	0.2005	0	0	0	14322	435	-532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	71442	
595430												CONF																																																																																																																																																																								16951	0	0	0	158573	550092	0	2844	0	101021	552359	0	0	0	0	46988	7622	0	3632	26107	0	0	2844	2844	66549	115688	34648	35731	279400	1356	0	0.089173	0.142654	0.134019	0	0	0	44144	2844	-448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	329385	
595449												CONF																																																																																																																																																																								5066	0	0	61392	0	107373	0	384	0	18351	106084	730	0	0	0	18735	0	0	224	0	0	0	384	384	0	0	0	860	107757	0	0	0.173	0.1734	0.1699	0	0	0	18351	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108015	
595560												CONF																																																																																																																																																																								7020	0	0	0	51118	114604	0	1333	0	11732	113196	0	0	0	0	12076	0	0	0	789	0	0	716	716	7629	53628	16539	6168	37850	0	0	0.100828	0.213093	0.200459	0	0	0	11360	716	-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	56670	
595869												CONF																																																																																																																																																																								98149	0	0	0	1281537	6147370	473	57569	0	802993	6059503	76559	0	0	0	619111	0	39309	9825	1379339	0	0	61080	61553	25505	1490623	572055	173971	3870200	0	0	0.0962	0.1187	0.1069	0	0	0	557558	61553	-10039	211	85768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	0	0	5215676	
595944												CONF																																																																																																																																																																								913	0	0	0	7262	44560	0	311	0	3793	42998	52	0	0	0	3834	0	0	0	0	0	0	311	311	260	4509	10015	1361	30085	0	0	0.082475	0.106485	0.097848	0	0	0	3523	311	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36005	
595953												CONF																																																																																																																																																																								1079	0	0	0	900	16195	0	186	0	1567	16207	0	0	0	0	1734	0	0	0	0	0	0	165	165	427	1554	0	0	12949	0	0	0.0968	0.131	0.1185	0	0	0	1569	165	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13239	
596053												CONF																																																																																																																																																																								13747	0	0	3319	17087	89860	0	401	0	11041	86380	0	0	0	0	11600	0	0	10	2577	0	0	401	401	2574	34967	7909	3619	45077	0	0	0.1296	0.2024	0.1954	0	0	0	11199	401	-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	57323	
596062												CONF																																																																																																																																																																								12962	0	0	188	49691	261202	0	2289	0	21597	249753	0	0	0	0	21331	0	0	505	2045	0	0	2257	2257	12365	59628	57517	9628	131459	2058	0	0.077284	0.118134	0.105635	0	0	0	19074	2257	-427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	180566	
596156												CONF																																																																																																																																																																								11140	0	0	0	7751	152688	0	843	0	15031	146374	0	0	0	0	16034	0	0	0	3658	0	0	843	843	2947	29663	0	8594	121163	0	0	0.103782	0.124187	0.117658	0	0	0	15191	843	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129112	
596361												CONF																																																																																																																																																																								105415	0	0	0	752	107107	0	0	0	104751	106216	0	0	0	0	104756	0	0	0	0	0	0	0	0	760	105415	0	940	940	0	0	0.9863	4.7567	4.7567	0	0	0	104756	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22023	
596455												CONF																																																																																																																																																																								7804	0	0	3060	6432	84196	0	626	0	6049	79665	0	0	0	0	6777	0	0	1525	0	0	0	626	626	1676	19823	13628	4403	49695	1165	0	0.077211	0.111361	0.101075	0	0	0	6151	626	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60856	
596642												CONF																																																																																																																																																																								1489	0	0	0	3321	41258	0	341	0	3528	39443	0	0	0	0	3987	0	0	0	0	0	0	341	341	430	5611	5147	2103	30601	0	0	0.092437	0.116249	0.106307	0	0	0	3646	341	-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34297	
596848												CONF																																																																																																																																																																								37086	0	0	411	71895	682629	0	6401	0	56520	665992	0	0	0	0	63500	0	0	0	42953	0	0	6401	6401	14954	111375	50447	22125	512833	2142	0	0.0857	0.105	0.0944	0	0	0	57099	6401	-579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604878	
596978												CONF																																																																																																																																																																								3406	0	0	221	31181	146324	0	1535	0	15892	145634	0	0	0	0	17317	0	0	0	0	0	0	1299	1299	3601	25799	59260	9446	59408	0	0	0.110012	0.167012	0.154484	0	0	0	16018	1299	-158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	103687	
597041												CONF																																																																																																																																																																								1082	0	0	500	6223	56774	0	397	0	7923	55556	0	0	0	0	5273	0	0	0	0	0	0	397	397	387	7409	10598	1518	35730	0	0	0.0931	0.1173	0.1085	0	0	0	4876	397	-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44945	
597162												CONF																																																																																																																																																																								6215	0	0	0	26876	112348	0	1086	0	8762	111359	0	0	0	0	9726	0	0	0	423	0	0	917	917	4933	40713	6230	1554	61605	0	0	0.079105	0.13294	0.120406	0	0	0	8809	917	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	73161	
597256												CONF																																																																																																																																																																								509	0	0	0	3488	7772	0	82	0	1914	8398	0	0	0	0	2023	0	0	0	0	0	0	58	58	161	3900	0	201	3857	0	0	0.234	0.4385	0.426	0	0	0	1965	58	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4613	
597313												CONF																																																																																																																																																																								5638	0	0	0	41902	175489	0	1170	0	12669	173349	0	0	0	0	13512	0	0	0	9814	0	0	1170	1170	4075	35154	55986	11073	81035	0	0	0.071266	0.111199	0.10157	0	0	0	12342	1170	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121512	
597452												CONF																																																																																																																																																																								5473	0	0	530	4735	82591	0	923	0	6664	78681	516	0	0	0	7383	0	0	64	0	0	0	706	706	1070	28244	7578	3081	46642	0	0	0.0849	0.1312	0.1187	0	0	0	6677	706	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	56259	
597546												CONF																																																																																																																																																																								10061	0	0	0	23491	163311	0	1658	0	17122	161571	726	0	0	0	18603	0	0	0	0	0	0	1559	1559	751	21449	44807	8635	97886	0	0	0.1055	0.1465	0.1342	0	0	0	17044	1559	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	127026	
597555												CONF																																																																																																																																																																								14313	0	0	734	289411	500299	0	1738	0	75724	529352	0	0	0	0	73295	0	0	0	0	0	0	1738	1738	178657	131076	31754	9366	157730	0	0	0.136823	0.366801	0.358104	0	0	0	71557	1738	-2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199822	
