"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	RIADJ536	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
243375	2	0	29	3	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	2	0	1	0	59	8	0	0	9	0	0	12	0	0																
243414	35	0	39	0	CONF	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	false	25	0	0	36	0	53	238	48	0	0	0	0	58	0	0	0						Franchise Tax										
243647	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0																
243955	2	0	6	10	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	12	0	6	0	8	0	0	0	0	0	0	0	0																
244037	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	141	0	0	34	44	0	0	25	0	0																
244149	383	0	0	96	CONF	2103	0	0	164	211	263	0	0	0	0	0	0	0	0	0	0	false	82	0	0	0	0	150	0	105	0	0	143	0	114	161	0	0	Mortgage Co Volume Incentive			Travel	ORE Expense	Bad Debt Expense										
244158	67	0	20	109	CONF	5	56	4	90	23	9	0	0	0	0	0	0	0	0	0	0	false	31	0	0	51	13	9	185	43	0	0	32	0	0	27	0	0	Wire Fee	Credit Life	Misc	Misc	AUTO	OREO										
244251	185	0	62	65	CONF	77	0	0	199	120	70	0	0	0	0	0	0	0	0	0	0	false	62	0	0	109	0	0	0	61	0	130	0	34	0	0	0	0	Draft Collection Fees			Software Maintenance Contracts & Depreciation	Trust & Investment Department Direct Expenses	Travel, Convention, Education										
245016	0	0	0	0	CONF	1108	5484	0	397	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	Trade Finance and Commission Income	Correspondent Banking Commission Income		Audit and Professional Services												
245276	1993	0	0	1232	CONF	2353	-11833	-25042	1255	0	0	0	0	0	0	0	0	272000	0	0	0	false	0	0	0	0	0	0	3280	0	0	669	749	1147	0	0	16463	0	Equity Appreciation right	Derivatives valuation	Derivatives held for purposes other than trading	Management fees						Capital Contribution						
245351	60	0	48	0	CONF	0	0	0	54	33	64	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	0	218	0	0	0	90	0	0	0	0	0				Public Relations	Correspondent Bank Charges	Misc Expense & Losses										
245557	48	0	74	0	CONF	41	0	0	57	58	95	0	0	0	0	0	0	0	0	0	0	false	89	0	60	0	41	250	282	110	0	0	120	0	122	0	0	0	Management fees holding company			OCC	Repossession Expense	Writedown ORE										
245856	0	0	15	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	12	0	0	19	0	0	0	0	0	0	0	0	0																
246022	0	0	41	0	CONF	474	148	0	111	90	63	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	0	167	50	0	0	114	0	0	39	0	0	Service Release Premium	Credit & Debit Card Fees		Discount Fees Paid	Courier Service	Check & ACH Clearing Fees										
246134	40	0	77	91	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	63	0	0	0	43	40	0	61	0	0	0	0	49	80	0	0																
246237	0	0	31	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
246451	72	17	11	16	CONF	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	8	9	0	16	0	0	17	0	0	15	0	0				ORE Expense												
246657	275	0	0	297	CONF	30	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	26	0	35	88	247	208	0	326	0	0	148	129	0	0	Account Service Processing			Correspondent Service Charge												
246947	8	0	23	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	34	8	4	24	17	0	0	23	4	3	7	0	0																
246956	65	48	0	96	CONF	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	0	102	0	0	55	0	0	0	0	0				EXAMINATION FEES												
247140	4	0	18	10	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	9	0	14	12	22	21	0	73	4	0	35	15	0	0																
247355	0	52	132	0	CONF	204	61	132	122	205	719	0	0	0	0	0	0	0	0	0	0	false	136	154	57	0	35	81	319	0	0	401	0	0	230	231	0	0	MORTGAGE LOAN DEPARTMENT INCOME	MERCHANT DISCOUNT INCOME	OTHER INCOME	FEES FOR SERVICES	OTHER LOSSES	OTHER REAL ESTATE EXPENSE									AUDITORS ADJUSTMENT FOR TAXES FOR DECEMBER 2009	
247449	3	13	20	12	CONF	0	0	0	10	20	16	0	0	0	0	0	0	0	0	-16	0	false	7	0	0	20	7	1	52	12	0	0	2	0	8	0	0	0				SOFTWARE EXPENSE	TELEPHONE EXPENSE	CORRESPOND BANK SERVICE CHG						Off Balance Sheet Exposure				
247476	32	2	24	6	CONF	0	0	0	22	11	10	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	2	4	65	13	0	1	17	8	0	16	0	0				Checking Operations Expense	REO Expense	Various Insurance										
247551	39	0	47	0	CONF	0	0	0	56	0	0	0	0	0	0	0	0	6	0	0	0	false	0	0	0	0	0	0	0	0	0	27	0	0	0	38	0	0				Purchase Services						ISO CONTRIBUTIONS						
247908	450	0	90	187	CONF	41	0	0	231	200	219	0	0	0	0	0	0	0	0	0	0	false	171	0	39	248	61	901	0	210	0	0	124	468	614	113	0	0	Miscellaneous Fee Income			Amortization of Software	Charitable Contributions	Check Processing Fees										
248240	260	0	0	114	CONF	35	58	0	243	106	0	0	0	0	0	0	0	1000	0	0	0	false	93	0	0	92	0	43	492	138	0	269	0	0	109	0	0	0	Lease / Rental Income	Merchant Fees		Other Real Estate Expense	Prepaid Insurance					Capital Injection to BOS						
248352	5	0	6	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	1	0	4	4	37	5	0	0	5	0	9	3	0	0																
248455	112	0	23	0	CONF	15	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	8	103	40	51	0	42	21	0	38	0	0	0	Wire Transfer Fees			OCC Assessment												
248633	0	0	30	73	CONF	0	0	0	29	44	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	128	49	0	0	64	0	44	0	0	0				correspondent service charges	property tax											
248745	33	0	33	27	CONF	0	0	0	53	81	31	0	0	0	0	0	0	0	0	0	0	false	0	0	0	40	0	61	132	32	0	33	0	0	45	0	0	0				Expense related to ORE	Misc computer and Network expense	Gold Card Rbate										
248950	12	0	17	0	CONF	15	0	0	10	18	35	0	0	0	0	0	0	0	0	0	0	false	9	0	5	0	6	33	37	18	0	0	8	5	23	20	0	0	Letter of Credit Fee			Fedline Chg	OCC Assessment	Airplane Exp										
248969	0	0	0	0	CONF	71	0	0	0	0	0	-819	-336	0	0	0	0	0	0	15	0	false	0	0	0	0	0	0	85	0	0	0	60	0	0	0	0	0	INCOME FGN EXCH/COMMISION FGN REM						LOSS ON OREO					RESERVE FOR OFF BALANCE SHEET ITEMS				
249153	17	0	8	11	CONF	0	0	0	20	120	0	0	0	0	0	0	0	0	0	0	0	false	9	0	2	0	5	5	78	10	0	2	6	20	2	9	0	0				Fees	Other real estate owned expense											
249304	0	0	0	0	CONF	0	0	0	80	25	30	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	130	0	0	0	53	0	0	26	0	0				Loan Underwriting & Collection Exp	System Security Expense	Other Outside Services										
249416	0	0	39	0	CONF	20	37	6	26	60	43	0	0	0	0	0	0	0	0	0	0	false	27	0	4	0	6	0	30	33	0	4	40	23	35	0	0	0	LOAN FEE INCOME	DEBIT CARD INTERCHANGE FEES	OTHER SERVICE CHARGE & FEES/COMMISSION	OCC ASSESSMENT	PA SHARES TAX	DEFERRED COMP. EXPENSE										
249546	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	78	15	0	0	0	0	0	0	0	0																
249564	28	0	42	0	CONF	0	0	0	26	31	50	0	0	0	0	0	0	0	0	0	0	false	0	0	0	27	0	0	131	27	0	0	0	38	0	0	0	0				Employee Expense	OCC Expense	Commercial Insurance										
249612	715	0	317	139	CONF	-10428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	445	0	307	0	649	1714	1674	360	10141	0	369	0	0	0	0	0	Gain\(Loss) on Foreign Exchange Translation on Securities & Loans															
249658	0	0	0	148	CONF	43	281	38	191	72	123	0	0	0	0	0	0	100	0	0	0	false	0	30	0	0	0	42	0	0	0	0	73	65	56	0	0	0	FEES & EXCHANGE	LEASE RENTAL INCOME	MPF SRP INCOME	OPERATING LEASE DEPRECIATION	DUES & SUBSCRIPTIONS	OREO EXPENSE				CAPITAL INJECTION					MPF CREDIT ENHANCEMENT FEE ADJUSTMENT	
249872	0	0	0	323	CONF	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	306	0	0	543	0	490	800	219	0	1254	0	0	0	353	0	0	Legal and Title															
249957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
250047	94	0	11	19	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	44	2	4	42	25	0	39	20	0	43	16	0	0																
250430	0	0	35	0	CONF	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0				Professional Fees												
250850	16	0	27	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0																
251352	148	0	0	0	CONF	46	28	0	279	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	111	0	25	393	85	0	96	94	69	104	167	0	0	Royalty Income	Merchant Billing		Third Party Vendor Network Support												
251558	51	0	30	0	CONF	0	0	0	39	46	34	0	0	0	0	0	0	0	0	0	0	false	68	0	0	0	0	35	0	59	0	96	72	76	82	47	0	0				Bank Service Charges	Public Relations	Memberships										
251745	80	0	84	0	CONF	69	58	49	48	41	46	0	0	0	0	0	0	0	0	0	0	false	77	0	0	0	51	152	59	88	0	0	84	0	0	130	0	0	CHECK CASHING FEES	LOAN DOCUMENTATION FEES	CUSTOMER CHECKS	PROCESSING CHARGES	DIRECTORS DEFER COMP EXPENSE	PROFESSIONAL FEES BANK EXAMINERS										
251857	8	0	5	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	2	11	3	3	55	12	0	2	16	12	0	17	0	0																
252041	59	0	0	0	CONF	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	33	29	130	67	0	197	41	0	0	0	0	0	SECONDARY MARKET LOAN REVENUE															
252256	8	0	0	19	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	2	4	39	6	0	0	0	0	7	3	0	0																
252452	3	0	0	0	CONF	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	7	0	0	4	81	9	0	31	0	0	17	0	0	0				SERVICE CHARGES AND FEES												
252658	12	0	10	9	CONF	0	0	0	0	0	0	0	0	0	0	0	0	1250	0	0	0	false	8	0	2	30	4	8	154	11	0	0	0	0	0	0	0	0										additional capital in fusion						
252836	0	0	0	0	CONF	252	168	31	2903	232	274	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	335	0	0	84	0	0	0	0	0	0	Prior Year Interest on C/O Loans	ORE Rental Income	Other Income	Writedowns of ORE	Other ORE Expenses	ORE Property Taxes										
253262	75	0	50	0	CONF	0	0	0	78	50	45	0	0	0	0	0	0	0	0	0	0	false	36	0	0	33	0	0	145	61	0	93	49	0	31	57	0	0				PROFESSIONAL FEES	ENTERTAINMENT & MEALS	TRAVEL										
253356	356	0	0	200	CONF	426	470	156	198	283	555	0	0	0	0	0	0	0	0	0	0	false	313	0	0	0	0	0	0	201	0	0	0	595	0	319	0	0	Credit Card Income	Wires, Lockbox, Check Cashing	Other Miscellaneous Income	Property/Franchise Tax	Trust Processing	Foreclosed Property										
253440	66	0	0	0	CONF	8	11	0	57	36	147	0	0	0	0	0	0	0	0	0	0	false	41	0	11	7	10	30	227	47	0	123	55	0	0	38	0	0	INTERNET BANKING & CASH MANAGEMENT FEES	CHECK CASHING FEES		VISA CHECK CARD EXPENSE	ORE EXPENSE	REPO EXPENSE										
253468	345	168	0	0	CONF	378	47	214	283	1104	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	96	70	389	1657	291	0	0	0	0	0	204	0	0	Check Card Fees	Wire Transfer Fees	Merchant Discount Charges	Professional Fees	Other R/E Owned Expense											
253646	27	0	0	22	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	10	47	4	6	0	25	0	39	0	0	16	0	0	0																
253730	0	0	48	0	CONF	2	0	0	18	29	0	0	0	0	0	0	0	0	0	0	0	false	0	0	41	0	0	0	0	43	0	2	0	0	0	0	0	0	Other Income			Insurance	Telephone											
253776	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
254317	105	0	36	0	CONF	40	0	0	87	44	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	54	0	46	0	0	0	90	0	0	Miscellaneous Income			Service charges correspondent banks	Debit card expense											
254504	99	0	57	0	CONF	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	43	12	0	76	0	61	146	37	0	189	0	0	137	66	0	0				43											2009 cpa year end adjusting entries	
254652	99	0	5	9	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	2	0	1	36	0	50	0	0	0	0	0	0	0	0																
254670	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
254849	0	0	0	310	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	357	250	0	0	0	81	0	238	69	0	0																
255136	0	0	66	70	CONF	952	0	0	139	64	68	0	0	0	0	0	0	600	0	0	0	true	70	0	0	185	0	110	77	100	0	51	0	0	0	179	0	0	REVERSAL OF ACCRUED LIABILITY FROM PRIOR YEARS			INSURANCE AND BONDS	SOFTWARE LICENSE ANNUAL FEES	AMORT EXPENSE COMPUTER SOFTWARE AND LICENSES				CAPITAL CONTRIBUTION FROM FNC-BANK HOLDING COMPANY				CAPITAL CONTRIBUTION FROM FNC- BANK HOLDING COMPANY		
255350	0	0	65	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0																
255547	18	0	21	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	3	3	96	8	0	17	36	0	-1	0	0	0																
255556	30	0	65	0	CONF	0	0	0	76	27	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	93	0	0	167	39	0	136	25	0	0	0	0	0				SERVICE CHARGES & FEES PAID	MAINTENANCE-SOFTWARE											
255574	764	0	225	179	CONF	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	141	884	200	0	187	0	0	0	315	0	0	income from subsidiary															
255659	689	0	0	357	CONF	100	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	248	0	0	0	117	0	1817	264	0	1358	0	665	0	232	0	0	Exchange fee income	Cash management fees														
255873	102	69	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	59	0	0	204	0	0	0	0	0	0	0	0	0																
256049	1	0	3	3	CONF	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	24	4	0	0	6	6	1	1	0	0				Courier	Other Real Estate Expense	Miscellaneous										
256058	43	0	114	9	CONF	0	0	0	22	0	0	0	0	0	0	0	0	6070	0	592	0	false	70	0	0	0	12	247	186	74	0	0	72	0	0	104	0	0				DEFERRED PAYROLL EXPENSE NET OF GAIN						Reorganization: Absorbed American Bank, N.A. into American National Bank effective 4-1-10 with a net effect on equity capital of $6,070,000.		Reorganization: Absorbed American Bank, N.A. into American National Bank effective 4-1-10 with a net effect on allowance for loan and lease losses of $592,000.				
256179	0	0	25	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	99	28	0	0	32	0	0	0	0	0																
256553	831	0	0	100	CONF	828	0	0	1231	0	0	0	0	0	0	0	0	0	0	0	0	false	315	0	0	177	56	60	608	480	0	612	109	267	415	318	0	0	Secondary Loan Fees			DBI Management Fee												
256964	82	0	38	51	CONF	0	0	0	102	33	0	0	0	0	0	0	0	0	0	0	0	false	50	0	33	14	12	14	286	45	0	116	66	2	64	126	0	0				IT EXPENSE	FREIGHT/COURIER											
257233	51	0	64	0	CONF	0	0	0	40	38	32	0	0	0	0	0	0	0	0	0	0	false	49	0	0	60	0	158	0	53	0	0	78	0	0	42	0	0				Robbery Expense	Insurance Expense	Provision for Loss on ODP										
257345	7	7	20	3	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	3	0	10	31	205	32	0	41	0	0	0	19	0	0				OCC Assessments												
257466	38	0	57	28	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0																
257653	0	0	0	0	CONF	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0				FEES FOR SERVICES												
257756	0	0	34	0	CONF	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	16	0	0	86	0	0	0	24	0	0	0	0	0	Loan processing cost															
257868	592	0	0	271	CONF	139	238	0	292	2253	0	0	0	0	0	0	0	0	0	-630	0	false	266	0	0	185	0	170	501	365	0	679	0	0	256	325	0	0	Merchant Discount Fees	Secured Card servicing fees		Collection and Repo exp	OREO exp							Reclass of OREO expenses previously taken				
258146	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0																
258306	170	0	96	33	CONF	50	0	0	60	90	84	0	0	0	0	0	0	0	0	0	0	false	60	0	12	180	27	32	503	135	0	0	109	79	0	0	0	0	Income Director Fee Investment			Other Computer Expense	Contributions	Insurance Expense General										
258351	35	0	30	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	5	0	7	77	253	53	0	0	30	0	0	0	0	0																
258379	22	2	58	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	15	0	0	58	3	48	161	25	0	0	49	0	46	13	0	0														Schedule RI-A impacted by the movement of employee pension assets from "allocated accounts" to "unallocated accounts"; oer CPAs, these can no longer be shown on the Bank's books, and therefore reduced the Bank's carrying value and increased the deficiency balance on the Bank's books. The dollar value of the reversal was $365,983.17. The Bank does continue to be in a well capitalized position.		
258445	134	0	0	0	CONF	35	26	125	102	210	0	0	0	0	0	0	0	0	0	0	0	false	142	0	0	0	0	0	628	136	0	422	43	0	0	125	0	0	Other fees	Forfeiture Income	Doc Prep Fees	Loan review and internal audit	Write-down value of repossessed equipment											
258539	0	0	35	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0																
258632	36	0	66	4	CONF	21	0	0	21	19	31	0	0	0	0	0	0	0	0	0	0	false	7	0	4	0	6	23	144	22	0	66	29	18	13	15	0	0	GAIN ON SALE OF TVMBS			SEMINARS, SCHOOLS & CONVENTIONS	CHECK PRINTING EXPENSE	INSURANCE EXPENSE										
258771	0	0	0	2014	CONF	912	27145	0	1114	3285	5458	0	0	0	0	0	0	0	0	0	0	false	0	6500	0	0	0	0	0	0	0	0	0	734	0	0	0	0	Operating Income from Other Real Estate Owned	Gain on Derivatives		B&O Taxes & Licenses and Business Insurance	Other Real Estate Owned Expene	FHLB Prepayment Penalty									Adoption of fair value accounting for mortgage servicing rights	
259059	28	2	10	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	4	0	7	5	65	18	0	24	19	0	9	0	0	0																
259330	170	0	0	598	CONF	184	4160	0	232	235	400	0	0	0	0	0	0	0	0	0	0	false	188	0	0	260	0	0	0	242	0	293	201	0	0	343	0	0	Auto Club Revenue	Insurance Settlement		Outside Collection Fees	Cost of Carrying ORE	Write down on Real Estate										
259442	67	0	49	77	CONF	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	63	0	0	190	0	0	0	0	0	58	0	0	0				Maint Agreement - Computer Software												
259657	0	0	0	965	CONF	252	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1259	356	0	0	817	802	0	644	0	0	CHANGE ORDER SERVICE CHARGE FEE			OREO EXPENSES												
259853	0	0	7	24	CONF	4	0	0	21	13	41	0	0	0	0	0	0	100	0	0	0	false	3	0	3	0	3	5	74	13	0	5	14	0	3	14	0	0	WIRE FEES			LICENSES & FEES	OCC ASSESSMENT	MISC LOAN EXPENSE				CAPITAL INFUSION						
259956	0	0	0	0	CONF	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	exchange collection items															
260055	772	255	0	1239	CONF	1843	0	0	1550	1075	710	0	0	0	0	0	0	0	0	0	0	true	0	0	0	455	0	271	0	577	0	2230	0	0	919	0	0	0	Merchant Processing Income			Merchant Processing Expense	Donations	Other Professional Services								2.o. Foreclosure/OREO Expense    1,071		
260354	21	0	13	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	2	0	7	12	100	15	0	0	19	0	15	22	0	0																
260831	0	0	0	0	CONF	0	0	0	30	38	41	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	28	27	0	0	0	27	0	26	0	0	0				Professional fees	Bankers Blanket Bond Prem	OREO Expense										
260868	88	0	46	0	CONF	0	0	0	73	48	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	172	69	0	35	30	48	0	68	0	0				Travel & Business Development	Security											
261070	62	0	0	83	CONF	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	45	0	0	150	56	0	0	82	54	89	50	0	0				Provision for Ad Valorum Tax												
261146	29	0	31	0	CONF	100	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	115	37	0	0	51	42	65	41	0	0	Secondary Market Origination Fees			Loan Closing Expenses												
261258	34	6	29	0	CONF	11	11	8	19	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	17	0	18	71	146	28	0	92	38	19	51	26	0	0	Letters of Credit Commissions	Fees Income/ Exchange	Repossessed Property Rental Income	Expenses Kansas Equity Fund I & Fund II per K-1 Tax Credit												
261360	165	7	185	47	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	75	0	22	95	23	25	248	108	0	0	0	0	0	0	0	0																
261940	88	39	79	0	CONF	0	0	0	55	89	147	0	0	0	0	0	0	0	0	0	0	false	53	0	0	97	0	115	217	75	0	0	82	0	0	97	0	0				other insurance expense	computer expense and supplies	other real estate expense										
262059	106	0	0	0	CONF	231	104	0	186	245	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	181	27	0	200	0	0	0	0	0	150	0	0	0	Bank Credit Card Income	Mortgage Center Fee Income		Bad Debt Expense	Bank Card Credit Card Expense											
262237	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	100	0	0	47	0	0	34	0	0	0																
262358	130	0	0	101	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	102	197	84	0	0	0	83	74	39	0	0																
262451	72	0	27	36	CONF	0	0	0	53	31	42	0	0	0	0	0	0	0	0	1	0	false	0	0	0	6	0	36	0	39	0	89	0	0	25	0	0	0				DEPRECIATION OF EQUIPMENT	OCC ASSESSMENT	CHARITABLE DONATIONS						ADJUSTMENT FOR PORTION OF RESERVES ALLOCATED TO UNUSED COMMITMENTS				
262741	14	8	33	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	3	0	7	85	125	29	0	85	43	0	52	24	0	0																
262844	39	0	75	83	CONF	18	27	2	54	77	43	0	0	0	0	0	0	0	0	0	0	false	56	0	27	176	3	69	170	63	0	0	46	0	41	28	0	0	Other non-interest Income (Exchange)	Other Fee income	Misc	training 31, insurance 9, travel 14	mtgs & dues 27, charitable donations 18, correspondent fees 32	CDRS fees 12, ck loss and teller short 10, misc 21										
262956	44	0	0	0	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	78	0	50	164	45	0	0	30	26	45	0	0	0				Misc. Expense												
263243	107	0	0	0	CONF	0	0	0	65	217	0	0	0	0	0	0	0	0	0	0	0	false	97	0	32	0	0	36	326	111	0	289	0	0	177	189	0	0				PROCESSING FEES- CORRESPONDENT BANKS	BANK FRANCHISE TAXES											
263551	0	0	26	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0																
263627	19	0	61	44	CONF	0	0	0	56	58	61	0	0	0	0	0	0	0	0	-9	0	false	30	0	0	153	9	38	169	33	0	0	66	0	20	0	0	0				OHIO FRANCHISE TAX EXPENSE	CHARITABLE CONTRIBUTIONS	DIRCTORS/KEYMAN/OTHER LIFE INSURANCE EXPENSE						12/31/09 CHARGED OFF LOAN ENTRY ERROR ADJUSTED IN 2010				
264156	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
264455	0	20	93	0	CONF	0	0	0	86	69	0	0	0	0	0	0	0	0	0	0	0	false	62	0	74	0	23	75	207	68	0	300	0	0	164	102	0	0				Internet Banking	Public Relations											
264558	64	0	0	0	CONF	0	0	0	63	226	0	0	0	0	0	0	0	0	0	-11457	0	false	68	0	0	0	0	357	467	0	0	0	0	0	96	0	0	7447				Software expenses	Holding Company Admin Expense							Cumulative effect of the initial application of FASB ASC 810-10 (former FAS 167)				
265340	63	0	50	5	CONF	13	0	0	60	73	31	0	0	0	0	0	0	0	0	0	0	false	1	0	1	0	3	13	39	34	36	30	39	0	0	19	0	0	mortgage fees			other taxes	cash over / short, general expense, mis. charge offs	other bank property										
265407	556	0	227	82	CONF	0	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	false	189	0	65	417	93	123	259	245	0	821	74	343	370	247	0	0				Charitable Donations												
