"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4635	RIAD4815	RIADB522	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	LOSSES CHARGED TO RESERVE	CHG IN ALLOW FOR LN&LS LOSS/ADJUSTMT	BEGIN BALANCE (MOST RECENT) IN ALLL	
1819366	689	3	0	0	0	686	
1820979	0	0	0	0	0	0	
1821024	1042	41	18	36	0	1019	
1821976	2125	125	0	0	0	2000	
1824285	1850	116	135	171	0	1770	
1824324	489	0	6	9	0	492	
1826382	1078	171	56	152	0	1003	
1830035	401616	145591	72258	200476	9460	374783	
1831975	968	29	2	10	0	947	
1833063	4996	1208	115	1354	0	5027	
1836701	1033	62	0	0	0	971	
1837829	2275	100	6	59	0	2228	
1841536	711	30	0	0	0	681	
1841590	3103	204	0	10	0	2909	
1842065	6090	251	8	0	0	5831	
1842195	3878	153	2	13	0	3736	
1852381	1652	75	12	0	0	1565	
1852569	1692	240	43	54	0	1463	
1853856	1110	0	0	0	0	1110	
1856099	1325	100	72	327	0	1480	
1856398	0	0	0	0	0	0	
1857087	2255	75	0	0	0	2180	
1857377	351	0	0	3	0	354	
1861347	31	4	0	0	0	27	
1861927	3060	351	23	241	0	2927	
1862719	3616	240	10	6	1000	2372	
1863097	2038	100	3	29	0	1964	
1863275	843	64	5	13	0	787	
1863501	1728	0	35	52	0	1745	
1864197	1278	116	6	0	0	1156	
1864227	468	24	0	0	0	444	
1864375	761	51	17	45	0	738	
1864601	1212	82	0	0	0	1130	
1864610	780	3	3	3	0	777	
1864629	2465	250	1	0	0	2214	
1864683	1986	131	0	34	0	1889	
1865091	0	0	0	0	0	0	
1865680	2549	230	4	289	0	2604	
1865961	0	0	0	0	0	0	
1866726	2686	353	1	0	0	2332	
1866762	2813	189	2	138	0	2760	
1867983	1489	80	1	6	0	1414	
1871122	395	30	0	7	0	372	
1872941	659	13	2	1	0	645	
1872996	1517	53	23	33	0	1474	
1874936	0	0	0	0	0	0	
1877665	270	90	2	77	0	255	
1879016	478	36	22	0	0	420	
1879043	331	9	0	2	0	324	
1881541	2893	140	1	11	0	2763	
1882070	1379	150	306	120	0	1043	
1884140	1800	75	0	0	0	1725	
1885848	0	0	0	0	0	0	
1885932	7512	1680	68	1054	0	6818	
1887486	540	27	0	2	0	515	
1887495	880	60	5	15	0	830	
1887516	2576	30	8	0	0	2538	
1890374	1388	60	38	164	0	1454	
1890413	3724	2109	396	759	0	1978	
1890525	2550	150	30	188	0	2558	
1890598	1130	108	0	0	0	1022	
1892154	1354	0	25	147	0	1476	
1893263	845	15	0	2	0	832	
1893272	403	15	0	1	0	389	
1897168	558	0	37	65	0	586	
1897270	1329	45	1	31	0	1314	
1898419	344	38	1	11	0	316	
1899902	803	50	4	63	0	812	
1900675	425	9	6	13	0	423	
1901243	1659	118	2	5	0	1544	
1904020	0	0	0	0	0	0	
1904673	4008	183	32	4	0	3797	
1906172	0	0	0	0	0	0	
1907599	0	0	0	0	0	0	
1908082	1746	170	1	270	0	1845	
1914421	625	41	3	57	0	638	
1916612	1895	105	5	34	-4	1823	
1916751	40703	7940	1210	7672	-759	39984	
1917301	3003	644	26	504	0	2837	
1918344	4692	300	0	0	0	4392	
1919556	1631	81	21	19	0	1548	
1920945	1234	40	1	60	0	1253	
1928594	192	-2255	111	1227	0	3563	
1928754	2049	111	2	5	0	1941	
1929247	729	0	12	0	0	717	
1931941	4095	455	85	218	0	3773	
1933927	1311	175	1	3	0	1138	
1934876	567	0	0	0	0	567	
1936320	1457	110	5	31	0	1373	
1945247	581	10	34	25	0	562	
1948921	517	9	2	0	0	506	
1954294	3128	100	0	4	0	3032	
1962888	0	0	0	0	0	0	
1972298	805	60	4	15	0	756	
1973129	1477	80	111	20	0	1306	
1973633	0	0	0	0	0	0	
1977248	0	0	0	0	0	0	
1978535	415	0	0	3	0	418	
1988730	1032	47	19	71	0	1037	
1990751	492	12	0	3	0	483	
1992513	475	156	0	218	0	537	
1994124	0	0	0	0	0	0	
1996762	285	11	0	2	0	276	
1998775	557	10	14	10	0	543	
2002222	896	36	8	3	0	855	
2004105	0	100	0	372	-1329	1601	
2006024	420	50	0	0	0	370	
2007991	597	0	2	0	0	595	
2008608	0	0	0	0	0	0	
2009360	330	0	0	0	0	330	
2009605	3103	96	43	18	0	2982	
2010722	516	45	4	33	0	500	
2012687	5103	312	0	0	-8	4799	
2017570	77132	93033	4102	48189	-72559	100745	
2019453	1906	0	4	0	0	1902	
2021634	812	20	0	1	0	793	
2028400	1180	0	52	0	597	531	
2033123	18578	9308	113	7724	0	16881	
2033806	0	0	0	0	0	0	
2034652	1090	37	107	364	0	1310	
2035716	3868	314	39	716	390	3841	
2036843	43462	-7000	0	0	0	50462	
2037185	1092	158	1	79	0	1012	
2038614	0	0	0	0	0	0	
2038641	120	-6	3	19	0	142	
2038717	744	3	14	18	0	745	
2042684	0	0	0	0	0	0	
2044811	2383	165	8	120	0	2330	
2044820	608	0	1	0	0	607	
2045694	351	53	0	0	0	298	
2047504	817	15	15	15	0	802	
2051127	1095	45	5	19	0	1064	
2051163	2891	180	4	0	0	2707	
2059758	701	48	7	0	0	646	
2060110	8889	0	406	391	0	8874	
2060594	315	0	0	0	0	315	
2060875	207	6	6	8	0	203	
2068107	847	64	7	55	0	831	
2068134	898	75	21	75	0	877	
2074256	976	45	3	10	0	938	
2078290	18958	6900	72	805	0	12791	
2079493	2133	0	23	76	0	2186	
2085177	1343	250	2	1	0	1092	
2087845	873	21	0	8	0	860	
2107341	330	0	0	0	0	330	
2108348	950	0	0	22	0	972	
2110640	3157	210	27	6	0	2926	
2111553	1190	43	5	29	0	1171	
2114282	2056	0	0	9	1125	940	
2119773	2219	272	18	143	0	2072	
2121196	1687	-299	30	243	0	2199	
2122997	0	0	0	0	0	0	
2123930	694	56	49	96	0	685	
2127826	818	31	0	0	0	787	
2129008	341753	78610	5129	79195	500	336709	
2132594	457	54	0	0	0	403	
2132941	5049	360	24	36	0	4701	
2142016	4280	916	277	1064	0	4151	
2142155	4081	148	7	43	0	3969	
2142294	0	0	0	0	0	0	
2145389	456	0	19	26	0	463	
2146023	1503	45	1	2	0	1459	
2158389	449	4	0	0	0	445	
2160654	0	0	0	0	0	0	
2164111	267	14	0	1	0	254	
2171100	1272	130	12	122	0	1252	
2187101	423	12	0	16	0	427	
2190521	847	0	2	14	0	859	
2194426	680	27	0	0	0	653	
2194912	1681	70	26	180	0	1765	
2197098	4883	1400	43	1306	0	4746	
2199252	2027	180	15	54	0	1886	
2203337	3850	86	55	108	0	3817	
2203355	3785	215	20	247	0	3797	
2203739	953	63	4	103	0	989	
2209553	6177	250	62	0	0	5865	
2214744	1981	90	0	0	0	1891	
2219422	853	33	1	3	0	822	
2232757	645	54	3	0	0	588	
2233875	643	45	53	0	0	545	
2235244	152	9	0	1	0	144	
2236214	437	15	0	1	-8	431	
2236652	0	0	0	0	0	0	
2236773	0	0	0	0	0	0	
2236821	1689	44	0	0	0	1645	
2239288	2223	243	12	210	0	2178	
2243977	698	35	39	55	0	679	
2244349	222	0	0	0	0	222	
2244367	0	0	0	0	0	0	
2249175	465	38	1	28	0	454	
2250108	663	38	0	3	0	628	
2253725	1080	67	0	20	0	1033	
2253891	395379	133693	72487	204808	2474	391533	
2254656	0	0	0	0	0	0	
2257125	1439	30	11	1200	0	2598	
2259455	299	15	0	5	0	289	
2262763	486	45	21	0	0	420	
2263313	880	62	19	82	0	881	
2264075	1462	105	1	18	0	1374	
2265335	297	0	0	3	0	300	
2265456	4535	0	49	55	0	4541	
2267683	847	30	3	56	0	870	
2267991	318000	57666	8908	66574	0	318000	
2269847	724	21	0	0	0	703	
2270601	1178	298	1	285	0	1164	
2270795	143117	40865	3174	30602	0	129680	
2271523	0	0	0	0	0	0	
2273385	823	90	7	5	0	731	
2280552	1823	300	4	39	0	1558	
2281371	241	10	0	0	0	231	
2285708	680	18	0	0	0	662	
2286554	1709	10	50	157	0	1806	
2287793	1262	52	3	15	0	1222	
2289537	614	0	1	0	0	613	
2290122	441	40	0	20	0	421	
2290887	1043	35	3	0	0	1005	
2291204	0	0	0	0	0	0	
2292368	911	15	0	0	0	896	
2297073	939	78	10	10	0	861	
2297998	1297	90	0	0	0	1207	
2298995	639	30	4	9	0	614	
2301448	2147	437	4	94	25	1775	
2301840	940	0	0	31	0	971	
2301952	5579	1046	4	536	0	5065	
2302379	874	60	2	13	0	825	
2303086	1227	37	0	0	0	1190	
2304234	491	13	4	13	0	487	
2304382	238	17	0	0	0	221	
2304636	335	23	0	0	0	312	
2305969	714	20	0	0	0	694	
2306500	0	0	0	0	0	0	
2307271	1303	180	2	90	0	1211	
2308326	401	33	0	52	0	420	
2315061	616	45	6	27	0	592	
2315511	0	0	0	0	0	0	
2315922	25697	-700	2421	3883	0	27859	
2316714	1076	60	0	0	0	1016	
2317645	1381	95	5	3	0	1284	
2317672	408	16	0	0	0	392	
2318110	2127	188	0	0	0	1939	
2319676	2925	204	0	106	0	2827	
2328137	923	57	1	8	0	873	
2328230	1428	300	6	92	0	1214	
2328249	339	0	0	0	0	339	
2328285	0	0	0	0	0	0	
2329200	683	45	2	6	0	642	
2329497	1646	135	0	0	0	1511	
2330895	264	-18	0	2	0	284	
2331838	3652	112	7	14	0	3547	
2332602	61729	10067	5432	14789	0	61019	
2332666	589	71	3	36	0	551	
2332808	13580	0	0	0	0	13580	
2332910	1450	55	0	25	0	1420	
2333140	388	15	0	0	0	373	
2333298	2927	240	3	37	0	2721	
2333412	17858	0	47	4	0	17815	
2337335	0	0	0	0	0	0	
2339535	467	26	0	0	0	441	
2339599	921	30	0	0	0	891	
2339795	1741	182	18	73	0	1614	
2339900	800	12	0	6	0	794	
2339964	329	21	0	0	0	308	
2340193	701	18	1	1	0	683	
2340205	171	13	9	10	0	159	
2342160	691	0	1	6	0	696	
2343167	2463	513	4	58	0	2004	
2343402	2586	498	426	1349	0	3011	
2344753	1454	75	3	37	0	1413	
2346579	3250	1187	319	1505	0	3249	
2346609	228	27	14	31	0	218	
2347044	635	63	27	84	0	629	
2349301	513	36	0	2	0	479	
2349459	652	253	10	225	0	614	
2352235	2854	269	51	256	0	2790	
2352507	91174	25028	4960	32494	0	93680	
2352815	1480	115	20	340	0	1685	
2353595	12408	747	219	861	0	12303	
2353698	592	58	0	67	0	601	
2354314	484	53	9	25	0	447	
2354323	889	66	3	37	0	857	
2354387	854	60	0	31	0	825	
2354985	493	36	0	12	0	469	
2356046	759	87	0	23	0	695	
2356064	153	0	0	2	0	155	
2356091	659	45	26	25	0	613	
2356336	1746	125	3	36	0	1654	
2356710	692	25	0	6	0	673	
2358769	3956	350	46	28	0	3588	
2359926	704	23	0	4	0	685	
2360904	313	15	0	0	0	298	
2361901	739	21	0	0	0	718	
2362074	614	45	2	20	0	587	
2362168	593	45	0	20	0	568	
2362458	0	0	0	0	0	0	
2364564	498	24	0	41	0	515	
2365990	0	0	0	0	0	0	
2366924	1992	200	0	0	82	1710	
2369916	0	0	0	0	0	0	
2370994	1138	22	0	0	0	1116	
2371816	2003	120	0	0	0	1883	
2372774	578	45	1	12	0	544	
2374170	894	77	0	180	0	997	
2374901	776	95	0	101	0	782	
2376428	1723	140	1	3	0	1585	
2376464	641	34	0	0	0	607	
2380470	361	30	0	0	0	331	
2380993	698	65	9	8	0	632	
2382308	1798	255	14	413	0	1942	
2383882	0	0	0	0	0	0	
2383903	0	0	0	0	0	0	
2385149	558	69	12	51	0	528	
2385514	641	45	0	7	0	603	
2388784	930	25	0	26	0	931	
2388917	42780	698	255	1020	0	42847	
2389820	1098	105	0	10	0	1003	
2389857	672	75	0	0	0	597	
2389884	67	54	1	51	0	63	
2390929	1167	42	0	0	0	1125	
2391252	639	70	0	0	0	569	
2391494	862	31	1	0	0	830	
2391588	239	9	0	16	0	246	
2392950	785	52	0	0	0	733	
2396547	539	40	5	0	0	494	
2396574	2303	70	6	5	0	2232	
2396583	584	69	0	0	0	515	
2396592	151	9	1	4	0	145	
2396604	343	33	2	8	0	316	
2397713	588	20	1	0	0	567	
2398578	0	0	0	0	0	0	
2398596	1204	166	12	115	0	1141	
2398701	7033	1672	43	123	0	5441	
2399119	1907	81	0	11	0	1837	
2403548	1673	90	0	18	0	1601	
2407537	467	35	0	31	0	463	
2409997	1096	66	0	0	0	1030	
2412072	1099	76	0	0	0	1023	
2413510	337	25	8	0	0	304	
2423023	0	0	0	0	0	0	
2428381	799	60	6	2	0	735	
2431363	433	10	0	1	0	424	
2433451	320	12	0	0	0	308	
2434113	7579	487	13	215	0	7294	
2435400	561	96	3	0	0	462	
2435615	1002	82	0	0	0	920	
2435660	817	40	0	33	0	810	
2441120	639	42	3	8	0	602	
2442583	391	60	21	96	0	406	
2443478	9256	1635	71	829	6898	1481	
2443535	2622	100	42	174	0	2654	
2445052	928	75	0	0	0	853	
2446152	828	0	1	81	0	908	
2450627	248	15	3	47	0	277	
2450711	1064	75	24	14	0	979	
2451240	408	29	0	0	0	379	
2451482	847	12	1	11	0	845	
2453132	688	401	0	0	0	287	
2454009	489	15	0	2	0	476	
2454027	86089	37062	3096	23710	0	69641	
2454607	875	48	0	0	0	827	
2454867	500	0	0	0	0	500	
2458119	1320	60	0	0	0	1260	
2459992	585	18	0	12	0	579	
2460121	425	9	1	1	0	416	
2461641	442	0	0	4	0	446	
2463672	262	0	0	0	0	262	
2465881	2379	170	25	79	80	2183	
2466712	504	50	2	56	0	508	
2467670	158000	69417	19271	138115	0	207427	
2468097	685	120	0	12	0	577	
2470858	0	0	0	0	0	0	
2471239	193	34	0	114	0	273	
2472508	1672	60	13	26	0	1625	
2473354	916	175	9	143	0	875	
2474940	1932	80	0	0	0	1852	
2479310	2531	190	13	15	0	2343	
2479477	0	0	0	0	0	0	
2479927	469	9	2	4	0	462	
2480503	404	15	0	0	0	389	
2480512	813	75	7	0	0	731	
2480736	1279	103	4	0	0	1172	
2480790	183	23	0	0	0	160	
2481180	494	39	2	14	0	467	
2481210	525	8	1	8	0	524	
2482169	137	5	2	5	0	135	
2482374	1015	51	0	0	0	964	
2482600	162	12	1	0	0	149	
2482730	0	0	0	0	0	0	
2482824	1797	125	33	166	0	1805	
2482851	121	0	1	0	0	120	
2483120	974	116	1	2	0	859	
2483362	0	0	0	0	0	0	
2483438	560	-47	65	0	0	542	
2484145	712	845	54	581	-500	894	
2485544	690	55	0	0	0	635	
2485900	1108	56	0	0	0	1052	
2486699	570	40	0	47	0	577	
2488956	411	30	0	1	0	382	
2489542	1357	402	0	4	0	959	
2490285	676	60	17	2	0	601	
2491291	1110	55	0	0	0	1055	
2493110	2629	250	23	374	0	2730	
2493697	180	15	0	2	0	167	
2494742	326	48	0	0	0	278	
2495020	243	15	2	33	0	259	
2495628	528	21	1	60	0	566	
2496081	449	370	0	373	0	452	
2497181	1520	135	152	94	0	1327	
2497190	332	41	2	18	0	307	
2498786	628	26	0	0	0	602	
2500773	286	6	1	79	0	358	
2502610	1147	82	0	0	0	1065	
2502656	50907	12994	1077	13258	0	50094	
2502816	482	0	0	0	0	482	
2502825	0	0	0	0	0	0	
2503091	994	122	0	0	0	872	
2503185	183	24	0	1	0	160	
2503345	0	0	0	0	0	0	
2503569	1108	44	1	16	0	1079	
2505004	315	16	14	13	0	298	
2505424	293	3	0	0	0	290	
2505451	645	55	0	14	0	604	
2505460	388	60	1	32	0	359	
2505787	2057	310	11	61	0	1797	
2506056	212	2	0	9	0	219	
2506328	1074	-150	77	61	0	1208	
2506757	1225	59	3	0	0	1163	
2507802	1240	150	0	0	0	1090	
2507848	1764	552	139	692	0	1765	
2508126	1096	140	1	12	0	967	
2508359	675	31	0	26	0	670	
2508751	1200	161	28	84	0	1095	
2508779	2540	165	0	0	0	2375	
2509486	1018	30	2	2	0	988	
2511126	599	77	1	56	0	577	
2511386	675	45	1	0	0	629	
2512347	927	70	29	16	0	844	
2512440	0	0	0	0	0	0	
2514042	649	60	14	15	0	590	
2514547	4510	435	18	226	0	4283	
2514583	116	10	0	0	0	106	
2514837	284	16	0	0	0	268	
2515272	231	43	8	46	0	226	
2515320	215	23	3	0	0	189	
2515441	653	23	0	0	0	630	
2516327	4983	201	23	37	0	4796	
2516626	1259	72	0	0	0	1187	
2517182	1895	307	0	221	0	1809	
2518424	853	63	0	2	0	792	
2518497	1082	37	26	1	0	1020	
2519001	1856	30	0	61	0	1887	
2521077	980	37	0	0	0	943	
2522681	1003	75	0	0	0	928	
2524797	1620	105	1	8	0	1522	
2525860	0	0	0	0	0	0	
2528656	326	21	1	12	0	316	
2529176	100	0	0	0	0	100	
2529644	1221	115	0	0	0	1106	
2531058	0	0	0	0	0	0	
2531496	189	-16	2	3	0	206	
2531562	494	28	0	0	0	466	
2531991	0	0	0	0	0	0	
2532082	366	40	1	81	0	406	
2532662	3754	300	5	14	0	3463	
2532961	254	25	0	0	0	229	
2533043	406	0	2	0	0	405	
2533119	2963	293	25	0	0	2645	
2534086	560	25	0	0	0	535	
2534581	0	0	0	0	0	0	
2535551	382	33	1	16	0	364	
2535560	422	11	1	0	0	410	
2536633	105	10	0	0	0	95	
2538842	230	19	1	1	0	211	
2539081	341	25	0	5	0	321	
2539184	303	20	8	0	0	275	
2539960	863	120	5	0	0	738	
2540537	350	20	0	7	0	337	
2541721	667	35	1	0	0	631	
2544991	233	26	0	4	0	211	
2550095	247	0	24	19	0	242	
2551047	348	58	0	1	0	291	
2552099	786	75	14	57	0	754	
2556882	788	62	0	3	0	729	
2557151	0	0	0	0	0	0	
2558176	563	120	1	65	0	507	
2558185	350	111	6	36	0	269	
2558970	0	0	0	0	0	0	
2559520	269	5	8	15	0	271	
2560526	448	21	0	0	0	427	
2562137	321	30	2	6	0	295	
2562164	565	55	0	2	0	512	
2562230	0	0	0	0	0	0	
2562838	680	36	15	24	0	653	
2567123	0	0	0	0	0	0	
2568120	650	48	0	0	0	602	
2569396	1854	157	4	7	0	1700	
2571081	528	22	6	0	0	500	
2572109	782	90	2	52	0	742	
2573759	0	0	0	0	0	0	
2574327	0	0	0	0	0	0	
2575155	350	0	1	1	0	350	
2575717	438	30	4	11	0	415	
2575995	1730	146	0	0	0	1584	
2576134	1550	577	0	4	0	977	
2576143	1789	150	0	186	0	1825	
2576198	276	12	0	2	0	266	
2576433	495	45	11	43	0	482	
2577243	1610	64	0	1	0	1547	
2577739	664	11	2	0	0	651	
2578240	843	108	987	1034	0	782	
2578491	458	28	0	0	0	430	
2578727	1508	120	0	3	0	1391	
2579069	725	25	0	0	0	700	
2580243	1315	73	0	0	0	1242	
2580506	13610	1664	237	1631	0	13340	
2580645	257	26	4	12	0	239	
2581558	220	18	0	0	0	202	
2581594	308	18	0	0	0	290	
2581905	1125	125	31	2	0	971	
2581932	852	610	7	515	0	750	
2582023	70235	21767	1894	17807	-7321	71702	
2582032	529	30	0	0	0	499	
2582591	1351	189	10	80	0	1232	
2583347	727	66	0	148	0	809	
2583721	633	71	0	0	0	562	
2584782	431	30	0	0	0	401	
2584988	0	0	0	0	0	0	
2586281	1045	68	6	22	0	993	
2586302	426	25	2	8	0	407	
2586740	3620	627	2	16	0	3007	
2587916	535	29	0	0	0	506	
2587998	667	2	9	7	0	663	
2588089	1659	221	0	0	0	1438	
2594240	504	24	1	0	0	479	
2594400	666	0	0	16	0	682	
2594419	508	0	0	0	0	508	
2594428	308	20	0	0	0	288	
2595461	267	7	0	5	0	265	
2595649	268	21	8	24	0	263	
2595975	800	400	0	0	0	400	
2596262	724	80	0	44	0	688	
2596619	855	71	1	1	0	784	
2596637	613	39	2	0	0	572	
2596646	1131	120	1	15	0	1025	
2596655	390	30	0	9	0	369	
2596785	2709	272	6	236	0	2667	
2597698	1019	73	22	0	0	924	
2598248	958	13	3	0	0	942	
2598275	575	49	3	37	0	560	
2598396	128	14	0	0	0	114	
2599478	192	18	55	114	0	233	
2600039	0	0	0	0	0	0	
2602220	1459	140	0	0	0	1319	
2602800	334	15	0	0	0	319	
2602828	198	15	8	19	0	194	
2603106	277	15	0	0	0	262	
2603629	145	19	1	5	0	130	
2604514	471	0	2	0	0	469	
2604925	56	0	0	0	0	56	
2605511	1733	45	0	35	0	1723	
2605566	0	0	0	0	0	0	
2606460	608	38	0	0	0	570	
2607225	838	65	0	0	0	773	
2607382	0	0	0	0	0	0	
2607412	210	10	0	0	0	200	
2607449	1033	107	1	51	0	976	
2607467	682	145	0	72	0	609	
2608754	6765	450	33	20	0	6302	
2608790	272	448	0	407	0	231	
2608905	509	42	0	0	0	467	
2610784	223	16	0	8	0	215	
2611044	80	20	3	15	0	72	
2611709	354	26	0	0	0	328	
2612162	176	6	1	0	0	169	
2613516	832	18	0	0	0	814	
2614018	644	45	3	30	0	626	
2614344	659	60	4	46	0	641	
2615190	70977	8582	1820	16228	0	76803	
2615220	662	49	0	8	0	621	
2616076	809	50	5	18	0	772	
2618276	677	70	0	10	0	617	
2618726	521	45	0	0	0	476	
2618780	9740	830	0	0	0	8910	
2619572	262	15	0	0	0	247	
2619714	323	0	0	0	0	323	
2619732	1303	135	0	13	0	1181	
2620439	438	107	2	19	0	348	
2621285	315	12	6	7	0	304	
2621306	656	51	7	15	0	613	
2621342	487	43	0	0	0	444	
2621379	12660	6402	269	5812	16	11785	
2621931	453	45	0	0	0	408	
2621940	479	50	26	0	0	403	
2622161	547	110	0	5	0	442	
2622198	646	72	2	17	0	589	
2623494	594	69	0	21	0	546	
2624400	624	80	0	91	0	635	
2624651	565	65	4	49	0	545	
2625023	825	804	0	524	0	545	
2625724	548	49	0	3	0	502	
2626794	365	20	2	0	0	343	
2626815	451	29	0	0	0	422	
2630559	0	0	0	0	0	0	
2630782	1318	100	0	3	0	1221	
2631172	2616	24	43	30	0	2579	
2631314	719	28	0	2	0	693	
2631323	850	70	14	0	0	766	
2631408	552	24	0	46	0	574	
2631846	331	20	0	0	0	311	
2632599	95	3	0	0	0	92	
2632713	539	30	0	0	0	509	
2634191	2644	120	25	70	0	2569	
2634351	6243	522	11	144	0	5854	
2634735	252	6	2	6	0	250	
2635077	949	114	0	37	0	872	
2635901	919	130	0	19	0	808	
2636074	1130	166	16	0	0	948	
2636083	856	8	0	26	0	874	
2636458	114142	47941	1436	36259	0	101024	
2640530	423	25	0	114	0	512	
2640594	581	60	0	0	0	521	
2640772	710	0	1	5	0	714	
2641210	0	0	0	0	0	0	
2641827	0	0	0	0	0	0	
2642598	366	60	0	19	0	325	
2643438	8035	0	0	0	0	8035	
2643595	495	30	0	0	0	465	
2645106	0	0	0	0	0	0	
2645889	435	7	17	7	0	418	
2646327	273	37	0	0	0	236	
2646523	1335	8	16	0	0	1311	
2646813	284	52	0	0	0	232	
2647173	0	0	0	0	0	0	
2648330	258	15	0	2	0	245	
2648376	936	64	42	26	0	856	
2648460	1254	172	0	0	0	1082	
2649122	2594	219	19	39	0	2395	
2649168	1102	175	0	4	0	931	
2649177	6781	2936	369	2250	0	5726	
2650333	205	66	0	0	0	139	
2651675	505	65	0	0	0	440	
2651899	0	0	0	0	0	0	
2652092	1236	97	0	3	0	1142	
2654818	330	37	3	15	0	305	
2655495	1060	128	0	5	0	937	
2655507	556	75	0	0	0	481	
2657855	248	27	1	2	0	222	
2661861	416	42	0	19	0	393	
2661898	319	39	0	0	0	280	
2665515	1693	120	0	0	0	1573	
2665841	173	28	0	2	0	147	
2666400	2138	434	18	369	0	2055	
2667911	543	50	0	24	0	517	
2667920	0	0	0	0	0	0	
2667939	263	25	0	0	0	238	
2667957	342	32	0	0	0	310	
2668459	493	30	0	22	0	485	
2668570	552	71	9	42	0	514	
2668598	625	154	0	1	0	472	
2670818	225	16	6	0	0	203	
2671093	564	81	0	0	0	483	
2671105	463	29	0	0	0	434	
2678449	576	0	3	28	0	601	
2679709	353	7	0	0	0	346	
2679839	1052	195	0	102	0	959	
2682709	306	0	0	0	0	306	
2683014	668	25	0	0	0	643	
2683555	977	154	0	43	0	866	
2684132	681	81	0	0	0	600	
2684945	440	37	1	4	0	406	
2685241	0	0	0	0	0	0	
2685504	3035	335	0	0	0	2700	
2685764	170	12	0	0	0	158	
2686136	679	46	0	0	0	633	
2686211	589	58	17	23	0	537	
2686529	0	0	0	0	0	0	
2686538	0	0	0	0	0	0	
2686828	669	32	7	3	0	633	
2687133	367	45	0	0	0	322	
2687487	1641	267	44	334	24	1640	
2687919	327	22	0	2	0	307	
2688390	729	60	0	1	0	670	
2688448	588	21	0	18	0	585	
2688895	459	40	0	0	0	419	
2689128	26	1	0	0	0	25	
2689191	734	-311	68	51	709	319	
2689463	2655	552	89	652	23	2643	
2692418	102	15	0	0	0	87	
2692753	958	67	3	41	0	929	
2692762	501	30	0	2	0	473	
2693264	930	50	0	0	0	880	
2693657	454	127	11	138	0	454	
2693693	246	40	0	1	0	207	
2694430	839	96	0	0	0	743	
2694681	1684	339	6	142	0	1481	
2694935	1527	279	9	1	0	1240	
2694944	360	40	0	0	0	320	
2696180	255	9	0	0	0	246	
2696528	0	0	0	0	0	0	
2697619	200	27	0	0	0	173	
2697963	731	80	0	0	0	651	
2697990	0	0	0	0	0	0	
2698438	708	81	0	0	0	627	
2698492	662	25	0	0	0	637	
2699109	646	24	0	8	0	630	
2699631	802	27	0	0	0	775	
2700322	82	16	0	0	0	66	
2700984	4441	1908	42	1062	0	3553	
2701767	517	10	0	0	0	507	
2701833	644	69	0	0	0	575	
2702764	237	26	0	1	0	212	
2704188	580	159	3	17	0	435	
2705121	481	34	0	0	0	447	
2705895	162	18	0	0	0	144	
2706016	903	38	0	0	0	865	
2707451	446	13	0	0	0	433	
2708122	744	9	0	1	0	736	
2709138	160	0	0	0	0	160	
2710554	334	5	0	7	0	336	
2710666	276	508	1	263	0	30	
2710705	465	38	7	30	0	450	
2712978	477	47	0	0	0	430	
2713461	588	107	0	0	0	481	
2713555	1001	60	0	0	0	941	
2713582	981	90	0	15	0	906	
2714217	812	55	0	0	0	757	
2714570	1359	180	0	0	0	1179	
2716088	730	72	4	102	0	756	
2716163	421	25	0	0	0	396	
2716613	269	25	0	1	0	245	
2716622	410	63	0	27	0	374	
2716828	269	0	0	3	0	272	
2717012	1246	100	0	0	0	1146	
2717151	288	24	1	39	0	302	
2718297	679	29	0	0	0	650	
2718345	554	12	0	0	0	542	
2718596	503	22	0	1	0	482	
2718738	20911	1438	26	208	0	19655	
2719427	233	6	0	0	0	227	
2719810	0	0	0	0	0	0	
2720946	385	40	0	0	0	345	
2721103	1576	95	0	0	0	1481	
2721475	328	33	0	2	0	297	
2721747	2027	185	24	193	1877	134	
2721765	679	82	0	0	0	597	
2721877	109	19	1	20	0	109	
2722173	0	0	0	0	0	0	
2722182	131	0	0	0	0	131	
2722922	447	45	0	41	0	443	
2722959	397	5	0	0	0	392	
2723068	611	80	5	0	0	526	
2723581	206	32	0	0	0	174	
2723666	183	32	2	0	0	149	
2723787	142	15	0	30	0	157	
2724757	609	74	0	0	0	535	
2724766	145	5	0	2	0	142	
2726050	149	20	0	11	0	140	
2726416	464	13	2	1	0	450	
2726443	0	0	0	0	0	0	
2727431	736	11	0	0	0	725	
2727619	313	18	3	6	0	298	
2727673	2954	600	46	314	0	2622	
2727990	315	116	35	82	0	246	
2728111	916	75	0	0	0	841	
2728474	892	785	235	925	0	797	
2728661	1047	112	0	23	0	958	
2729314	770	25	0	0	0	745	
2729604	230	12	3	7	0	222	
2729770	207	22	0	0	0	185	
2729846	210	30	0	7	0	187	
2730356	736	147	0	25	0	614	
2730431	986	1	0	23	0	1008	
2730477	532	65	38	85	0	514	
2731287	1035	65	0	0	0	970	
2731876	692	90	0	82	0	684	
2732565	245	15	0	0	0	230	
2733263	2301	125	5	0	0	2171	
2733348	443	16	0	1	0	428	
2734729	1180	75	0	0	0	1105	
