"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
253356								0	10830		0	0	186781		516757	1103	714367	0			90613	119		
253440								0	3155		0	0	122266		43565	157	168986	0			3964	9		
253468								0	13649		252	1	308381		437186	1309	759468	0			80517	132		
253646								0	3457		371	1	46924		49784	196	100536	0			4996	8		
253730								0	3111		0	0	30525		21207	94	54843	0			3982	8		
253776								0	1421		0	0	5958		1911	15	9290	0			0	0		
254317								0	71578		4330	11	399947		266790	1196	742645	0			23380	36		
254504								0	5115		949	2	87565		34370	159	127999	0			5313	13		
254652								0	2487		0	0	63811		10245	46	76543	0			1229	3		
254670								0	768		1542	2	5788		5400	32	13498	0						
254849								0	425		0	0	29069		93172	119	122666	0			0	0		
255136								0	13484		0	0	142313		78216	344	234013	0			11872	21		
255350								0	4654		917	3	46696		28912	128	81179	0			1138	3		
255547								0	3260		0	0	41458		8917	58	53635	0						
255556								0	4334		862	3	64165		56435	233	125796	0			4715	13		
255574								0	130373		4455	12	449343		109397	687	693568	0			28140	30		
255659							560183	0	54228		3260	9	742140		712318	2885	1511946	0	1484406	0	89561	140		
255873								0	4235		0	0	82248		27336	146	113819	0			1401	4		
256049								0	0		0	0	5861		2060	8	7921	0			1293	3		
256058								0	7270		593	2	99539		47333	335	154735	0			0	0		
256179								0	2102		0	0	28985		17121	77	48209	0			2045	8		
256553							376460	0	36307		0	0	797881		550712	2285	1384900	0	1260047	0	72317	147		
256964								0	4299		1042	1	90394		102860	524	198595	0			4929	12		
257233								0	15287		3902	9	115815		147048	466	282052	0			5230	10		
257345								0	8076		1623	5	72101		61014	238	142814	0			728	2		
257466								0	3760		388	1	37767		92532	240	134447	0			10093	15		
257653								0	1503		0	0	20151		9581	55	31235	0						
257756								0	1464		0	0	22496		17323	83	41283	0			0	0		
257868								0	17119		267	1	416762		363666	1216	798635	821	793367	-500	56976	102		
258146								0	1446		0	0	19029		8373	35	28847	0			3081	3		
258306								0	14707		0	0	169533		92672	428	276912	0			10386	16		
258351								0	3183		0	0	54445		48513	203	106141	0			3106	6		
258379								0	13231		588	2	45552		12726	79	72097	0					N/A	
258445								0	35751		748	2	382934		106777	571	526210	0			8392	15		
258539								0	10578		633	2	42100		18394	94	71705	0			702	2		
258632								0	859		0	0	28674		15437	73	44971	0			1681	4		
258771							461698	0	54296		1896	6	1008316		856995	3248	1921503	0	1861352	0	62910	108		
259031							652539	0	277894		5860	18	4276140		3092954	19144	7652848	0	7695169	0	30827	65		
259059								0	3501		0	0	40463		19837	100	63801	0			2261	6		
259330								0	33509		1841	6	290400		160990	685	486740	0			12313	23		
259442								0	11896		716	2	121685		82718	361	217015	0			4661	7		
259518	102919267	2844594	102277920	4430931	2577766	4220734	17457174	0	4965234		161573	534	64422134		30525732	131245					6817000	5550		
259657								0	8026		343	1	307263		363404	1865	679036	0			20693	27		
259853								0	379		0	0	14711		6832	31	21922	0			2872	5		
259956								0	3923		0	0	48977		27679	134	80579	0			0	0		
260055							1363163	0	21646		2589	6	839486		1491342	3451	2355062	0	2333221	0	139761	253		
260354								0	4514		320	1	44415		34063	134	83312	0			1728	4		
260831								0	531		0	0	23541		19729	82	43801	0			2289	5		
260868								0	1065		0	0	26438		13180	86	40683	0			0	0		
261070								0	4728		0	0	75543		48038	168	128309	0			10331	16		
261146								0	8634		0	0	44416		34526	144	87576	0			317	1		
261258								0	9765		0	0	73169		31786	121	114720	0			9468	8		
261360								0	7136		321	1	133540		110614	355	251611	0			20841	34		
261940								0	15131		1016	2	160518		103195	442	279860	0			7325	11		
262059								0	11477		718	2	111190		102392	378	225777	0			11747	24		
262237								0	5695		997	3	54671		37128	131	98491	0			1648	3		
262358								0	7566		0	0	76222		65609	287	149397	0			8032	17		
262451								0	7393		733	2	60935		48816	156	117877	0			2747	7		
262741								0	10853		563	2	66131		27856	161	105403	0			356	1		
262844								0	16053		272	1	127524		125069	428	268918	0			16419	10		
262956								0	4921		1286	3	42405		35721	165	84333	0			1810	3		
263243								0	16419		882	3	179990		84211	365	281502	0			6688	11		
263551								0	742		0	0	13174		10292	31	24208	0			331	1		
263627								0	8245		509	2	61764		44775	126	115293	0						
264156								0	1177		0	0	12212		2160	12	15549	0						
264455								0	10476		770	2	154086		129184	451	294516	0			16276	35		
264558								0	18560		251	1	193766		94067	265	306644	0			10754	13		
264941								0	12508		0	0	140460		97029	628	249997	0			11801	17		
265340								0	14200		564	2	50848		43011	206	108623	0			1853	3		
265407								0	60743		5096	12	452627		228890	1163	747356	0			25630	45		
265452								0	2752		0	0	27572		23235	74	53558	0			0	0		
265676								0	6809		265	1	74716		28960	126	110750	0			336	1		
266066								0	2613		0	0	37481		54310	226	94404	0			3397	8		
266244								0	5361		0	0	65742		20328	90	91431	0			1033	3		
266253								0	563		0	0	26074		12950	63	40040	453						
266271	10333279	15622	10149647	20983	0	0	1975273	0	245606		8332	26	7293194		2770525	13232					195963	237		
266655								0	2953		791	2	27006		9366	43	40116	0						
266851								0	8669		263	1	84208		42333	224	135473	0			1309	4		
266879								0	5928		0	0	53574		3946	23	63448	0			0	0		
266945								0	28017		4696	13	225611		183800	692	442123	0						
267652								0	4256		0	0	44040		25690	112	73988	0			4002	8		
267737							271322	0	21793		260	1	667954		411896	1484	1101903	0	1085497	0	24882	41		
268136								0	9915		396	1	68655		35587	185	114553	0			3608	7		
268257								0	11522		0	0	221206		151607	650	384335	0			35910	49		
268341								0	3342		0	0	72530		22228	126	98101	0			2207	4		
268556								0	17534		899	3	295827		147583	611	461845	0	448199	0	22520	39		
268734							60987	0	5544		258	1	963712		97930	431	1067444	0	1056716	0	23688	30		
268828								0	14623		1199	3	90943		140523	367	247288	0			11600	17		
268976								0	16551		2089	7	138071		197942	670	354653	0			21614	18		
269049								0	2587		0	0	33870		37398	79	73855	0			0	0		
269058								0	11255		1695	4	58684		28788	102	100422	0			1224	4		
269478								0	3926		348	1	44088		20109	116	68471	0			986	2		
269759								0	2543		294	1	16814		15931	81	35582	0						
270036							390905	0	25340		1186	4	1164600		1058588	3979	2249714	0	2220156	0	44485	70		
270148								0	2885		0	0	51857		20784	108	75526	0			1186	4		
270335								0	35046		2034	7	212865		147101	488	397046	0			10159	17		
270353								0	2758		268	1	29485		10055	44	42566	0			0	0		
270504								0	32844		925	3	227984		141018	656	402771	0			9003	21		
270531								0	9459		959	3	81377		81794	529	173589	0			5825	12		
270652								0	7957		0	0	28424		17047	93	53428	0						
271136								0	1444		0	0	59929		20531	105	81904	0						
271154								0	5738		349	1	42465		17985	93	66535	0			2109	3		
271275								0	8255		0	0	97316		49452	227	155023	0			5501	11		
271341								0	14803		633	2	42402		11267	65	69105	0						
271529								0	0		0	0	81953		94548	308	176501	0			20277	20		
271631								0	16468		668	2	201050		159072	765	377258	0			0	0		
271743								0	1639		432	1	24738		8120	42	34929	0						
271752								0	2035		0	0	43362		26428	129	71825	0			9118	20		
271855								0	6155		387	1	155736		227400	678	389678	0	387963	0	12480	22		
272030								0	33		0	0	7919		7940	28	15892	0			4846	7		
272058								0	1794		0	0	6665		10633	51	19092	0						
272151								0	592		0	0	14971		6365	32	21928	0			1726	2		
272218	8360147	2614	7247599	2162	0	0	3192997	0	233397		12109	30	5738524		2373503	5255					1522075	860		
272245								0	302		0	0	9499		2624	14	12425	0						
272272								0	20993		0	0	170209		96002	480	287204	0			4544	8		
272302								0	48215		9024	22	370035		331845	1614	759119	0			2225	7		
272870								0	665		783	2	22521		25364	95	49333	0			3082	5		
273149								0	11695		292	1	88935		70464	181	171386	0			2847	8		
273251								0	3975		0	0	49179		16501	70	69655	0			1508	2		
273336								0	3658		2338	6	200143		507031	1448	713171	0			163864	231		
273550								0	9088		611	1	89605		67962	237	167608	342			4767	10		
273653								0	1816		0	0	29810		9522	55	41150	0			0	0		
273662								0	8493		537	2	183736		244927	742	437693	0			25983	48		
273840								0	2089		451	1	29558		13421	71	45519	0			1236	2		
273859								0	0		0	0	6629		6438	26	13067	0			2581	4		
274025								0	0		0	0	7858		2813	18	10671	0			0	0		
274052								0	1587		0	0	18039		14686	56	34312	0			0	0		
274164								0	10405		265	1	113110		97963	481	221743	0			8732	15		
274548								0	5172		0	0	82788		53189	203	141149	0	132691	0	6107	13		
274641								0	2896		0	0	22998		15087	95	40981	0			0	0		
274753								0	927		0	0	9276		6445	30	16648	0			0	0		
274829								0	28581		2434	7	189665		174144	649	394824	0			14766	30	Miners and Merchants Bancorp, Inc.	
274856								0	5436		0	0	44495		19335	94	69266	0			1669	3		
275116								0	34395		302	1	256509		130804	426	422010	0			20162	28		
275255								0	2328		0	0	13803		19773	72	36247	343			1174	2		
275358								0	7778		817	1	104594		85359	276	198548	0			3210	10		
275509								0	11211		1080	1	187787		71103	408	271181	0			1643	5		
275657								0	560		0	0	23699		19003	53	43262	0						
275750								0	9721		570	2	158439		103219	355	271949	0	268720	0	17346	29		
275769								0	2290		0	0	17637		8189	47	28116	0			759	2		
276159								0	2709		419	1	44534		35742	122	83404	0			10364	19		
276355								0	1377		0	0	29842		15068	82	46287	0			2246	4		
276551								0	4395		1203	3	43140		30467	125	79205	0			4066	8		
276579	16190206	2269348	14773532	2205905	2268449	2204738	7743585	0	192064		12892	33	3964956		9750946	20120					762039	782		
276645								0	2772		0	0	44908		27337	124	75017	0			1518	3		
276654								0	2132		0	0	43278		16727	78	62137	0			1615	4		
276711								0	10466		0	0	41703		21776	113	73945	0			663	2		
276775								0	2730		0	0	11792		1963	17	16485	0			0	0		
276850								0	17852		416	1	309575		178551	782	506394	0			14999	30		
276953								0	834		0	0	21524		7673	38	30031	0						
277053								0	4226		0	0	26964		15393	62	46583	0			1036	2		
277240								0	8201		0	0	90164		94743	519	193108	0			9113	16		
277277								0	1332		0	0	29162		6036	49	36530	0						
277558								0	5768		0	0	38213		23476	121	67457	0			0	0		
277567								0	3823		0	0	89557		70891	287	164270	0			24168	34		
277736								0	8580		0	0	68132		38216	201	114928	0						
277820								0	14606		2454	5	123791		182678	606	323529	0			11261	22		
278078								0	6972		1630	5	71654		107829	443	188085	0			6606	12		
278153								0	1484		0	0	40106		31981	127	73571	0			0	0		
278256								0	5868		547	2	33233		28868	121	68516	0			2669	8		
278555								0	16812		258	1	250715		175357	492	443142	0			25991	39		
278733								0	2847		0	0	34463		20749	67	58059	0			3296	4		
278751								0	261		0	0	18267		10613	34	29141	0			2864	6		
278818								0	22221		564	1	257051		92958	452	372794	0			3963	8		
278957								0	13743		276	1	103959		87259	444	205237	0			0	0	05417	
279105								0	59140		5593	16	470278		216634	1178	751645	0	750524	0	19142	38		
279338								0	208		0	0	115453		210203	654	325864	0			10494	23		
279673								0	7933		0	0	51760		38343	184	98036	0			3836	5		
279842								0	32957		2770	7	162242		91458	450	289427	0			9674	21		
279954								0	22861		889	3	119029		147568	322	290346	0			44759	46		
280044							234439	0	40257		1284	4	458705		354355	1200	854601	0	842322	0	13188	25		
280110	71278352	5921383	69317001	4913762	5921383	4913762	25866415	0	3409980		158571	451	28211553		33576865	90067					6947246	6710		
280138								0	5881		457	1	37553		27814	78	71703	0						
280352								0	500		251	1	16520		15430	37	32701	0						
280558								0	1134		0	0	17074		8026	40	26234	0			0	0		
280950								0	5563		251	1	56074		16695	96	78583	0			1778	4		
281144								0	13635		529	2	147715		95621	552	257500	0			5633	9		
281210								0	10919		0	0	103558		85798	260	200275	0						
282048								0	2445		992	2	46291		7868	25	57596	0			0	0		
282226								0	11288		1409	3	94558		108492	203	215747	0			53531	25		
282329							387700	0	92187		4640	14	558132		504225	2167	1159184	0	1141611	0	131822	175		
282824								0	8154		0	0	92153		47078	208	147385	0			5311	9		
283157								0	3754		262	1	19643		7715	41	31374	0			356	1		
283438								0	9615		0	0	149262		178979	368	337856	0			120505	167		
283652								0	5402		1497	2	40704		47068	169	94671	0			11316	12		
283737								0	50137		5516	9	278806		139344	615	473803	0			19019	37		
283858								0	4396		280	1	55735		27212	108	87623	0			2026	5		
283867								0	5251		583	2	88155		97416	488	191405	0			19079	33		
284154								0	1278		0	0	20708		15300	55	37286	0			2077	3		
284239								0	6702		0	0	71450		36312	241	114464	0						
284248								0	4549		0	0	42254		32594	134	79397	0			0	0		
284332								0	15947		4850	11	117914		139293	448	278004	0	276674	0	9748	19		
284408								0	3183		252	1	27257		8913	61	39639	34			473	1		
284556								0	4321		257	1	64232		31614	151	100424	0			9043	16		
284819							1556141	0	201657		3517	11	2110439		1694221	4542	4009834	0	3274632	0	156744	206		
284958								0	2021		0	0	15784		3840	21	21645	0			0	0		
285151								0	3255		251	1	41658		47703	194	92867	0			2254	6		
285348								0	9128		353	1	77836		71599	142	158916	0			0	0		
285544								0	1868		842	2	117805		105144	354	225659	0	218018	0	16979	25		
285553								0	2967		0	0	21274		6196	34	30437	0						
285740								0	10548		555	2	236140		134007	572	381250	0			19747	39		
285759								0	2289		0	0	44071		22802	120	69161	0			0	0		
285777								0	2376		0	0	13337		1681	16	17394	0						
285852								0	9096		0	0	73677		70744	155	153517	0			5832	9		
285928								0	19424		1413	5	109316		51408	264	181561	0			715	2		
286251								0	0		0	0	21642		4786	30	26428	0						
286457								0	2349		0	0	18179		6716	40	27244	0			0	0		
286840								0	3308		266	1	27703		15106	48	46383	0			1424	2		
287007								0	2720		343	1	62919		40526	179	106510	0			9410	16		
287342								0	1002		1508	2	20414		6596	30	29520	0			625	1		
287351								0	12703		0	0	158361		75743	342	246806	0			13979	28		
287539								0	16642		0	0	154344		84555	431	255540	0			13538	25		
287650								0	900		0	0	15814		22897	86	39611	0			2922	7		
287856								0	1327		0	0	14503		6975	31	22805	0						
287922								0	2850		0	0	25115		8528	43	36494	0			3338	4		
287959								0	5762		407	1	41496		58973	105	106638	0			980	3		
288152								0	535		0	0	7724		4786	16	13045	0			1409	3		
288358								0	3997		0	0	74029		99542	248	177568	0			6862	11		
288376								0	14457		0	0	90644		94165	367	199266	0	197688	0	2036	5		
288853								0	24726		380	1	332399		446162	1275	803667	0	792604	0	72557	55		
289056								0	5887		326	1	45297		20751	86	72261	0						
289225								0	955		0	0	15307		16109	46	32372	0			379	1		
289449								0	7397		0	0	71233		22216	119	100847	0			0	0		
289515								0	43222		1178	4	384009		200840	856	629249	0			10180	19		
289702								0	48572		1019	3	362007		253069	1150	664667	0	666990	0	23088	42		
289739								0	2131		0	0	56373		27432	147	85936	0			1496	3		
289757								0	8825		1282	3	55885		31135	89	97127	0			2985	3		
290052								0	40027		892	2	405582		209688	752	656189	0			65087	60		
290230								0	12345		293	1	94425		50981	227	158044	0			3890	10		
290249								0	24182		3153	8	320066		229178	693	576579	0	527026	0	24554	39		
290838								0	2070		1232	3	13588		3227	23	20117	0						
290922								0	4044		0	0	35922		15816	38	55782	0						
291059								0	1647		278	1	42769		31165	114	75859	0						
291152								0	14520		0	0	189448		122307	627	326274	0	325271	0	11504	12		
291273								0	8678		0	0	304339		4394	29	317411	0			401	1		
291330								0	1814		0	0	32849		24314	91	58977	0			0	0		
291611								0	16442		400	1	150654		87272	349	254768	0			1887	4		
291732								0	2458		0	0	25072		17977	63	45507	0						
292234								0	17913		1183	4	114428		46369	211	179893	0			7919	11		
292467								0	2553		0	0	33373		12210	66	48136	0			1553	3		
292524								0	29754		2761	8	279420		415109	1313	727045	0			14241	29		
292850								0	1542		0	0	26831		11924	57	40297	0			0	0		
292908								0	12037		634	2	221993		171333	574	405997	0			14311	30		
293026								0	21319		774	3	329306		465017	876	816416	0			1593	4		
293053								0	6941		0	0	163370		349533	1103	519844	0			73198	111		
