"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	
235558																																																																																																																																																																																				500	0	0	1600	0	9520	0	74	0	669	9477	0	0	0	0	743	0	0	0	0	0	0	74	74	37	5200	489	521	3868	0	0	0.0706	0.1442	0.1298	0	0	0	669	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5153	
235950																																																																																																																																																																																				6463	0	0	0	21461	56833	0	686	0	8161	53551	0	0	0	0	8957	0	0	0	0	0	0	538	538	0	17265	1833	1629	38692	0	0	0.157215	0.20872	0.196183	0	0	0	8419	538	-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	42914	
236050																																																																																																																																																																																				2292	0	0	82	11827	36988	0	448	0	4455	36902	0	0	0	0	4821	0	0	0	1248	0	0	305	305	299	14143	4334	978	18752	0	0	0.1224	0.199	0.1864	0	0	0	4516	305	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	24229	
236153																																																																																																																																																																																				24568	0	0	1912	116701	727328	0	6780	0	54792	695933	0	0	0	0	61484	3027	0	0	0	0	0	6780	6780	12932	161926	37975	35474	521295	995	0	0.0788	0.1061	0.0944	0	0	0	54704	6780	-1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	579356	
236256																																																																																																																																																																																				1600	0	0	117	34152	65863	0	408	0	7354	66324	0	0	0	0	8036	0	0	0	647	0	0	403	403	2391	34129	10429	1763	19601	0	0	0.1151	0.2493	0.2368	0	0	0	7633	403	-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	32229	
236452																																																																																																																																																																																				4263	0	0	0	5597	123260	0	1195	0	11731	117310	0	0	0	0	13996	0	0	0	20307	0	2000	1195	3195	583	4493	12407	3760	106042	264	484	0.0928	0.113	0.0872	0	0	0	10801	3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123866	
236519																																																																																																																																																																																				14447	0	0	15444	146462	392257	0	4077	0	20861	388175	0	0	0	0	29820	0	0	0	0	0	5000	2963	7963	2411	163554	57956	16306	173966	0	0	0.056312	0.126412	0.092656	0	0	0	21857	7963	-1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1114	235895	
236603																																																																																																																																																																																				4249	0	0	10143	63759	149343	0	617	0	14293	163234	0	0	0	0	15319	0	0	284	0	0	0	617	617	3699	72669	23564	8044	49335	0	0	0.0901	0.2021	0.194	0	0	0	14702	617	-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75803	
236649																																																																																																																																																																																				81766	0	0	0	50790	795861	0	7758	0	127296	771016	0	0	0	0	71656	0	0	15439	23159	0	0	7579	7579	13008	139585	67645	34411	520233	0	0	0.0905	0.1184	0.1059	0	0	0	64077	7579	-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	605351	
236706																																																																																																																																																																																				20667	0	0	78084	321687	1241702	0	6502	0	79861	1216766	4614	0	0	0	88969	0	0	1956	65545	0	0	6502	6502	9361	389159	734780	49448	120080	0	0	0.067807	0.148011	0.137194	0	0	0	82467	6502	-3169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601099	
236751																																																																																																																																																																																				60727	0	0	197521	240434	2154897	0	16915	0	202614	2087089	0	0	0	0	179818	0	0	27199	165373	0	0	17413	17413	41378	491013	235726	82897	1365967	18932	0	0.0795	0.1036	0.0936	0	0	0	162405	17413	-3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1735585	
236957																																																																																																																																																																																				3600	0	0	0	32796	128559	0	1647	0	22398	127886	0	0	0	0	23704	0	0	790	0	0	0	1158	1158	715	26399	33231	6131	70362	0	0	0.1766	0.2572	0.2446	0	0	0	22546	1158	-331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	92164	
237066																																																																																																																																																																																				38168	0	0	0	123793	388309	0	3373	0	47422	368486	0	0	0	0	42676	0	0	0	37219	0	0	3333	3333	7922	122433	69555	23144	183694	0	0	0.1094	0.1601	0.1476	0	0	0	39343	3333	-763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	266639	
237150																																																																																																																																																																																				3456	0	0	0	39806	129595	0	800	0	16830	127640	0	0	0	0	10589	0	0	1416	997	0	0	800	800	1289	38996	44365	1669	38840	0	0	0.0813	0.1512	0.1398	0	0	0	9789	800	-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70029	
237619																																																																																																																																																																																				28227	0	0	19919	219948	722044	82	5738	0	72278	702453	0	0	0	0	79625	0	0	1606	24697	0	0	4587	4669	20050	284104	245629	21986	182547	0	0	0.106706	0.216237	0.203557	0	0	0	74956	4669	-2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1151	368231	
237637																																																																																																																																																																																				1049	0	0	0	12710	51564	0	652	0	4799	52931	0	0	0	0	5408	0	0	0	0	0	0	475	475	2336	11387	6295	3523	32331	0	0	0.0932	0.1439	0.1313	0	0	0	4933	475	-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	177	37579	
237936																																																																																																																																																																																				34485	0	0	0	216417	805698	3	6654	0	75650	797117	0	0	0	0	79277	0	0	23218	37763	0	0	6654	6657	22782	244481	84006	41416	460164	0	0	0.0919	0.1363	0.1249	0	0	0	72620	6657	-3604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581554	
237954																																																																																																																																																																																				4032	0	0	0	42094	85204	0	538	0	6170	86722	26	0	0	0	7577	0	0	0	700	0	0	538	538	4823	37075	15016	2382	29697	0	0	0.0812	0.1685	0.1565	0	0	0	7039	538	-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44975	
238045																																																																																																																																																																																				4017	0	0	0	7163	25315	0	533	0	2598	24908	0	0	0	0	2809	0	0	0	0	0	0	170	170	4587	9606	0	796	11718	0	0	0.1059	0.2116	0.1988	0	0	0	2639	170	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	13276	
238139																																																																																																																																																																																				5047	0	0	9454	22500	98961	0	648	0	10583	98394	0	0	0	0	11526	0	0	974	5387	0	0	648	648	6228	29217	21130	3678	43329	0	0	0.1106	0.1832	0.1729	0	0	0	10878	648	-295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62918	
238241																																																																																																																																																																																				6725	0	0	2010	30512	233272	0	2362	0	21606	232513	0	0	0	0	23340	0	0	0	0	0	0	2010	2010	2657	40593	78999	11196	113193	0	0	0.091911	0.145457	0.13293	0	0	0	21330	2010	-165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	160460	
238250																																																																																																																																																																																				1921	0	0	0	15387	39053	0	625	0	3352	39776	50	0	0	0	3840	0	0	0	0	0	0	297	297	555	18539	1619	1771	19218	0	0	0.089074	0.163976	0.151294	0	0	0	3543	297	-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	23418	
238661																																																																																																																																																																																				12383	0	0	0	87731	287578	19	1352	0	47344	274143	0	0	0	0	26070	0	0	3018	1618	0	0	1352	1371	26263	95200	40181	24985	104721	0	0	0.0983	0.1783	0.1689	0	0	0	24699	1371	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146214	
238737																																																																																																																																																																																				11433	0	0	0	102681	357871	0	4130	0	29029	375049	0	0	0	0	32742	0	0	438	16069	0	0	2863	2863	18265	114300	66029	4689	164770	0	0	0.079667	0.143762	0.131191	0	0	0	29879	2863	-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1394	227752	
238755																																																																																																																																																																																				14646	0	0	0	9781	60775	0	328	0	6229	60876	0	0	0	0	6650	0	0	35	18	0	0	328	328	773	27657	8636	4262	24130	0	0	0.1039	0.1951	0.1855	0	0	0	6322	328	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34077	
238812																																																																																																																																																																																				2455	0	0	0	5038	76991	0	515	0	8528	74689	0	0	0	0	6067	0	0	2572	4137	0	0	577	577	858	8602	18462	2396	46368	0	0	0.0767	0.1002	0.0906	0	0	0	5490	577	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60575	
239015																																																																																																																																																																																				33072	0	0	0	64576	313644	0	2374	0	21515	257745	519	0	0	0	24484	0	0	0	0	0	0	1870	1870	72120	121468	834	2772	123633	0	0	0.0877	0.1642	0.1517	0	0	0	22614	1870	-1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	149119	
239042																																																																																																																																																																																				2208	0	0	0	3263	27000	0	203	0	2879	26932	110	0	0	0	2611	0	0	0	0	0	0	203	203	714	5006	7403	1905	14108	0	0	0.0911	0.1386	0.1279	0	0	0	2408	203	-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18833	
239275																																																																																																																																																																																				22572	0	0	0	103512	903482	0	6563	0	72152	894193	0	0	0	0	79796	0	0	0	72357	0	0	6563	6563	45632	94824	246400	37217	525136	1853	0	0.0819	0.1143	0.1049	0	0	0	73233	6563	-1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697891	
239556																																																																																																																																																																																				5344	0	0	0	16718	157640	0	3509	0	18735	159462	0	0	0	0	20108	0	0	0	1869	0	0	1517	1517	2338	18203	44405	4156	96048	734	0	0.116714	0.165433	0.152952	0	0	0	18591	1517	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1992	121548	
239613																																																																																																																																																																																				24058	0	0	1561	228871	1008090	0	7528	0	84232	995497	0	0	0	0	92284	0	0	28210	28345	0	0	7528	7528	18337	217047	94013	38570	687016	0	0	0.0851	0.1126	0.1034	0	0	0	84756	7528	-542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	819340	
239640																																																																																																																																																																																				3372	0	0	0	14408	107681	0	639	0	8239	101537	0	0	0	0	9040	19	0	990	10734	0	0	639	639	2880	21613	14342	5828	69731	0	0	0.0827	0.1038	0.0964	0	0	0	8401	639	-162	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	87107	
239659																																																																																																																																																																																				9237	0	0	5011	4231	174682	0	1930	0	12811	173990	0	0	0	0	14366	0	0	0	0	0	0	1647	1647	8608	22646	40390	8399	104968	2534	0	0.0731	0.1093	0.0968	0	0	0	12719	1647	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	131451	
239752																																																																																																																																																																																				2362	0	0	2967	14901	52240	0	416	0	5757	53021	0	0	0	0	5890	0	0	5	7589	0	0	416	416	852	23442	1326	1704	26752	0	0	0.1042	0.1641	0.1525	0	0	0	5474	416	-194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35901	
240356																																																																																																																																																																																				1516	0	0	0	35830	77774	0	579	0	10209	77009	0	0	0	0	7750	0	0	0	0	0	0	561	561	3930	25884	11917	2798	33605	431	0	0.0973	0.1727	0.1602	0	0	0	7189	561	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	18	44885	
240459																																																																																																																																																																																				1055	0	0	0	12744	40672	0	538	0	7265	41370	366	0	0	0	7626	0	0	0	0	0	0	298	298	705	12052	14372	1060	14176	0	0	0.1771	0.3231	0.3104	0	0	0	7328	298	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	23605	
240468																																																																																																																																																																																				2821	0	0	0	314	58015	0	394	0	5932	58629	0	0	0	0	6326	0	0	33	1182	0	0	394	394	903	3505	6905	1948	47097	0	0	0.1012	0.122	0.1144	0	0	0	5932	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51859	
240954																																																																																																																																																																																				8158	0	0	0	47180	125687	0	681	0	7912	124754	0	0	0	0	9958	0	0	0	1885	0	0	681	681	5354	71511	3594	6697	47273	0	0	0.0744	0.1536	0.1431	0	0	0	9277	681	-1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64815	
241009																																																																																																																																																																																				6227	0	0	2502	39284	91834	0	310	0	10804	90496	0	0	0	0	11564	0	0	0	0	0	0	310	310	7099	53030	10108	2398	22645	0	0	0.124359	0.301893	0.2938	0	0	0	11254	310	-450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38305	
241157																																																																																																																																																																																				17240	0	0	0	165169	397823	0	2788	0	32313	386734	0	0	0	0	37730	0	0	3281	1275	0	0	2788	2788	8320	154117	67674	13489	173129	0	0	0.0904	0.1572	0.1455	0	0	0	34942	2788	-3044	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	155	0	240081	
241559																																																																																																																																																																																				3319	0	0	5570	12409	85929	0	651	0	7095	82198	0	0	0	0	7895	0	0	0	0	0	0	651	651	2579	18003	10119	2646	56105	0	0	0.0881	0.1218	0.1117	0	0	0	7244	651	-149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64843	
