"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
44741																																																																																																																																																																																	9695	10200	0	0	0	40310	23404	230549	0	0	1733	0	22952	222786	0	0	0	0	24462	0	0	303	0	0	0	0	1733	1733	5109	69615	36516	5454	120731	0	0	0.1021	0.1597	0.1483	0.0000	0.0000	0.0000	22729	1733	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																																																																																																																																																																																	1920	3825	0	0	0	0	43396	141762	0	0	575	0	10342	137339	0	0	0	0	10788	0	0	53	0	0	0	0	575	575	0	23146	55920	5440	63056	0	0	0.0744	0.1127	0.1067	0.0000	0.0000	0.0000	10213	575	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44929																																																																																																																																																																																	2584	1239	0	0	0	0	11382	69215	0	0	318	0	11784	68459	0	0	0	0	9929	0	0	73	0	1039	0	0	318	318	2923	9584	28576	3591	26188	0	0	0.1446	0.2310	0.2236	0.0000	0.0000	0.0000	9611	318	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																																																																																																																																																																																	1274	3741	0	0	0	7064	13001	61445	0	0	613	0	4353	60146	0	0	0	0	4589	0	0	10	5	1624	0	0	479	479	275	24595	8440	1548	28349	0	0	0.0683	0.1202	0.1076	0.0000	0.0000	0.0000	4110	479	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	
45047																																																																																																																																																																																	2277	2215	0	0	0	2859	24747	87799	0	0	501	0	7721	88467	0	0	0	0	7930	0	0	0	723	0	0	0	501	501	3267	23405	21360	2620	40327	457	0	0.0842	0.1415	0.1325	0.0000	0.0000	0.0000	7429	501	-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	
45056																																																																																																																																																																																	2155	575	0	0	0	4858	5793	40385	0	0	472	0	8543	40074	0	0	0	0	8855	0	0	118	0	1614	0	0	393	393	30	9084	5913	698	25707	0	0	0.2112	0.2827	0.2701	0.0000	0.0000	0.0000	8462	393	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	
45270																																																																																																																																																																																	16631	22874	0	0	0	117	0	153283	0	0	1022	0	11203	142488	0	0	0	0	12225	0	0	1389	0	3621	0	0	1022	1022	1825	38238	14980	2567	99262	0	0	0.0786	0.1040	0.0953	0.0000	0.0000	0.0000	11203	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																																																																																																																																																																																	1818	1695	0	0	0	796	6201	76247	0	0	463	0	7080	75629	0	0	0	0	7498	0	0	411	0	0	0	0	463	463	2914	8360	41146	3390	24258	0	0	0.0930	0.1610	0.1510	0.0000	0.0000	0.0000	7035	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	
45458																																																																																																																																																																																	732	1011	0	0	0	0	2607	9086	0	0	131	0	1000	8964	0	0	0	0	1004	0	0	0	0	0	0	0	68	68	1505	2746	0	359	4877	0	0	0.1044	0.1872	0.1745	0.0000	0.0000	0.0000	936	68	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	
45551																																																																																																																																																																																	15822	18186	0	0	0	100	37257	342635	0	0	3038	0	34217	338794	0	0	0	0	30572	0	0	0	415	0	0	0	3038	3038	3175	58028	43721	14316	234066	0	0	0.0828	0.1142	0.1028	0.0000	0.0000	0.0000	27534	3038	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560																																																																																																																																																																																	33429	31987	0	0	0	0	124174	444766	0	0	2862	0	38160	429346	1040	0	0	0	41146	0	0	5743	35	8435	0	0	2862	2862	41607	141211	67195	20459	197738	0	0	0.0892	0.1545	0.1437	0.0000	0.0000	0.0000	38284	2862	-124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45627																																																																																																																																																																																	80135	902	0	0	0	0	899271	3119934	0	0	28049	0	300739	3080238	0	0	0	0	300543	0	0	1089	7628	334101	0	0	26927	26927	245926	750007	574871	148327	1544786	13754	0	0.0894	0.1396	0.1271				273616	26927	8146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122	
45775																																																																																																																																																																																	18778	0	0	0	0	17984	0	113778	0	0	224	0	8062	108161	0	0	0	0	8286	0	0	0	0	419	0	0	224	224	18427	18932	73097	2553	3546	0	0	0.0745	0.1883	0.1833	0.0000	0.0000	0.0000	8062	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																																																																																																																																																																																	3972	3500	0	0	0	0	38978	121321	0	0	881	0	14842	123891	0	0	0	0	15156	0	0	350	0	0	0	0	881	881	11154	32590	16942	4188	60949	0	0	0.1152	0.1994	0.1878	0.0000	0.0000	0.0000	14275	881	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	
46905																																																																																																																																																																																	18891	22500	0	0	0	0	199744	691159	0	0	6384	0	54038	688575	59	0	0	0	58645	0	0	133	2790	0	0	0	5662	5662	47445	170625	121498	15359	356523	0	0	0.0769	0.1297	0.1172	0.0000	0.0000	0.0000	52983	5662	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	
46941																																																																																																																																																																																	2327	5111	0	0	0	13598	17701	89593	0	0	810	0	14078	90931	29	0	0	0	14540	0	0	0	0	249	0	0	622	622	1137	29190	32032	1981	27802	0	0	0.1531	0.2932	0.2806	0.0000	0.0000	0.0000	13918	622	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	
47153																																																																																																																																																																																	218	1150	0	0	0	1414	2905	15634	0	0	131	0	1659	15389	0	0	0	0	1758	0	0	0	0	0	0	0	131	131	200	4396	313	374	10808	0	0	0.1057	0.1484	0.1374	0.0000	0.0000	0.0000	1627	131	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																																																																																																																																																																																	5310	100	0	0	0	37863	22339	192569	0	0	1855	0	18435	192793	0	0	0	0	19119	0	0	31	129	2628	0	0	1497	1497	4639	57632	48565	3566	82548	0	364	0.0916	0.1601	0.1476	0.0000	0.0000	0.0000	17622	1497	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	
47256																																																																																																																																																																																	778	0	0	0	0	0	3561	22427	0	0	209	0	2476	22128	0	0	0	0	2635	0	0	0	135	0	0	0	183	183	0	2875	11522	857	8198	0	0	0.1108	0.1808	0.1682	0.0000	0.0000	0.0000	2452	183	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	
47377																																																																																																																																																																																	60344	0	0	0	0	0	319358	730659	0	0	5574	0	55278	672059	0	0	0	0	56669	100000	0	544	1791	0	-22	0	5574	5574	16692	239250	81192	34327	394295	179	0	0.0764	0.1168	0.1054				51095	5574	1164	1424	15000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1574	0	0	
47425																																																																																																																																																																																	8883	26743	0	0	0	913	31357	243345	0	0	1611	0	28799	243339	0	0	0	0	26108	0	0	1096	1354	25912	0	0	1611	1611	6854	53358	20291	7811	159958	0	0	0.1024	0.1335	0.1252				24497	1611	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																																																																																																																																																																																	823	7555	0	0	0	11220	3577	38818	0	0	473	0	5419	39484	0	0	0	0	5585	0	0	39	0	235	0	0	183	183	14970	8180	6556	581	9560	0	0	0.1368	0.3894	0.3767	0.0000	0.0000	0.0000	5402	183	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	
47500																																																																																																																																																																																	32359	0	0	0	0	0	56206	234185	86	0	1769	0	29171	231144	0	0	0	0	30691	0	0	0	0	11774	0	0	1585	1671	7034	71862	100794	4787	56121	0	0	0.1255	0.2424	0.2292	0.0000	0.0000	0.0000	29020	1671	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	
47658																																																																																																																																																																																	854	0	0	0	0	0	1237	12026	0	0	89	0	1202	12068	0	0	0	0	1277	0	0	76	74	0	0	0	89	89	245	1832	2918	281	7106	0	0	0.0984	0.1412	0.1314	0.0000	0.0000	0.0000	1188	89	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057																																																																																																																																																																																	2230	5000	0	0	0	320	17834	61259	0	0	260	0	5433	62475	0	0	0	0	4909	0	0	0	0	0	0	0	260	260	1239	18892	8333	2760	32174	0	0	0.0751	0.1224	0.1159	0.0000	0.0000	0.0000	4649	260	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150																																																																																																																																																																																	828	399	0	0	0	488	3191	15529	0	0	105	0	1309	15546	0	0	0	0	1398	0	0	0	0	0	0	0	105	105	1013	1238	2370	301	10990	0	0	0.0832	0.1125	0.1041	0.0000	0.0000	0.0000	1293	105	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48208																																																																																																																																																																																	5923	5300	0	0	0	0	34001	252383	0	0	2440	0	32016	251153	0	0	0	0	17343	554	0	0	30	12415	0	0	2026	2026	3013	33259	102972	8033	98519	0	0	0.0651	0.1075	0.0950	0.0000	0.0000	0.0000	15317	2026	264	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	478	419	
48374																																																																																																																																																																																	30292	0	0	0	0	1974	26958	300023	0	0	2412	0	24819	292084	0	0	0	0	27163	0	0	115	0	0	0	0	2412	2412	5094	91964	49427	35294	155857	5859	0	0.0847	0.1364	0.1243				24751	2412	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	
48440																																																																																																																																																																																	1069	1400	0	0	0	0	11483	36071	0	0	328	0	5306	35675	0	0	0	0	5521	0	0	0	0	353	0	0	272	272	709	6492	17677	2259	11426	0	0	0.1471	0.2546	0.2421	0.0000	0.0000	0.0000	5249	272	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	
48552																																																																																																																																																																																	2030	3490	0	0	0	0	12910	58647	0	0	417	0	4763	58164	699	0	0	0	4909	0	0	0	0	8478	0	0	417	417	827	15733	5504	1806	36692	0	8	0.0772	0.1045	0.0956	0.0000	0.0000	0.0000	4492	417	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48673																																																																																																																																																																																	3141	0	0	0	0	0	0	17622	0	0	69	0	2898	18099	0	0	0	0	2967	0	0	0	0	0	0	0	69	69	70	3071	12196	1436	2354	0	0	0.1601	0.3273	0.3197	0.0000	0.0000	0.0000	2898	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48730																																																																																																																																																																																	5252	10000	0	0	0	0	39677	155255	0	0	987	0	12162	151811	532	0	0	0	13127	0	0	0	0	6949	0	0	987	987	2212	50878	11957	5546	91162	0	0	0.0800	0.1203	0.1113				12140	987	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49054																																																																																																																																																																																	874	2500	0	0	0	0	1344	36056	0	0	290	0	3465	31836	0	0	0	0	3609	0	0	295	0	0	0	0	290	290	102	4686	3941	845	27462	0	0	0.1047	0.1177	0.1082	0.0000	0.0000	0.0000	3319	290	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148																																																																																																																																																																																	1518	1190	0	0	0	0	30825	59200	0	0	419	0	9612	56370	0	0	0	0	9628	0	0	95	0	468	0	0	382	382	5205	25390	5985	3910	22358	0	0	0.1640	0.3168	0.3042				9246	382	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	
49241																																																																																																																																																																																	8435	3500	0	0	0	10581	35389	201066	0	0	1483	0	15436	197324	0	0	0	0	16575	0	0	35	0	0	0	0	1483	1483	4703	37204	15851	13662	144271	0	0	0.0765	0.1038	0.0945	0.0000	0.0000	0.0000	15092	1483	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49344																																																																																																																																																																																	3560	1895	0	0	0	0	14383	110569	0	0	1043	0	13323	111772	68	0	0	0	13962	0	0	0	0	6060	0	0	877	877	1450	16114	59529	4302	34159	680	0	0.1171	0.1994	0.1869	0.0000	0.0000	0.0000	13085	877	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	
49362	806630	3491875	0	0	0	0	2160173	11410761	0	0	52706	0	808053	10735747		0	1136914	0	765954	0	0	1012	40024	1222721	0	65000	52706	117706	1592344	5166035	525441	121245	4006124	300000	0	0.0612	0.1264	0.1070	0.0000	0.0000	0.0000	648248	117706	22261	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	6060593	10598129	0	0	0	0	4382798	0	74	137618	0	0	0	0	0	0	331610	475020	0	0	0	0	0	0	35905	1238183	858563	0	27522	0	3491875	0	0	0	300000	0	0	0	0	0	525441	3857357	0	0	0	0	0	321991	137618	22551	40577	0	120817	1012	0	0	0	1012	20012	0	0	0	20012	0	0	0	0	0	0	0	0	0	1136914	0	1136914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611361	0	0	207454	403907	0	0	5000	1592344	6302949	737895	4431055	0	1260590	368948	4431055	6060593	806630	3491875						11410761																																																									
49540																																																																																																																																																																																	2012	300	0	0	0	12236	30455	86290	0	0	691	0	9428	85672	0	0	0	0	9698	0	0	1098	0	1396	0	0	594	594	1485	35725	21332	1677	27947	0	0	0.1063	0.2044	0.1918	0.0000	0.0000	0.0000	9104	594	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	
49643																																																																																																																																																																																	940	1906	0	0	0	1758	0	25066	0	0	196	0	4238	24642	25	0	0	0	4434	0	0	0	0	0	0	0	196	196	650	3979	8798	949	11835	0	0	0.1720	0.2603	0.2488	0.0000	0.0000	0.0000	4238	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652																																																																																																																																																																																	6444	4530	0	0	0	0	15943	75792	0	0	722	0	7959	72003	0	0	0	0	8358	0	0	51	27	2255	0	0	657	657	775	18170	19028	2612	38234	0	0	0.1072	0.1592	0.1467	0.0000	0.0000	0.0000	7701	657	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	
49821																																																																																																																																																																																	23483	13867	0	0	0	2844	92561	549732	0	0	7502	0	70372	557904	1380	0	0	0	72589	0	0	3006	0	0	0	0	5075	5075	14873	109092	101083	14593	330346	3618	0	0.1211	0.1799	0.1673	0.0000	0.0000	0.0000	67514	5075	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2427	
49858																																																																																																																																																																																	771	2280	0	0	0	0	8926	28276	0	0	168	0	2604	28490	0	0	0	0	2758	0	0	50	0	0	0	0	168	168	904	8152	6043	1083	13306	0	0	0.0909	0.1532	0.1438	0.0000	0.0000	0.0000	2590	168	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49951																																																																																																																																																																																	780	8172	0	0	0	0	14846	56625	0	0	426	0	3863	57318	0	0	0	0	4095	0	0	0	150	832	0	0	426	426	160	24279	5073	1898	27420	0	0	0.0641	0.1164	0.1043	0.0000	0.0000	0.0000	3669	426	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
